,HCPID,ans,bll,lf,LL
80,166438_fnca,0.3,0.3,0.1,-1.8519320792392167
105,166438_fnca,0.4,0.25,0.1,-1.8536655461598985
97,166438_fnca,0.35,0.5,0.1,-1.855605086075353
110,166438_fnca,0.4,0.5,0.1,-1.8556810392479153
56,166438_fnca,0.2,0.4,0.1,-1.856584453584211
94,166438_fnca,0.35,0.35,0.1,-1.8574582785182394
67,166438_fnca,0.25,0.3,0.1,-1.858384200958324
98,166438_fnca,0.35,0.55,0.1,-1.8585170415576238
93,166438_fnca,0.35,0.3,0.1,-1.8596543763305675
95,166438_fnca,0.35,0.4,0.1,-1.8599591513092517
78,166438_fnca,0.3,0.2,0.1,-1.8609160530048054
109,166438_fnca,0.4,0.45,0.1,-1.8626642309897572
92,166438_fnca,0.35,0.25,0.1,-1.8629839054882216
112,166438_fnca,0.4,0.6,0.1,-1.8638565435856989
103,166438_fnca,0.35,0.8,0.1,-1.8647168492176691
106,166438_fnca,0.4,0.3,0.1,-1.8648079453707074
84,166438_fnca,0.3,0.5,0.1,-1.8648842876602276
99,166438_fnca,0.35,0.6,0.1,-1.8649789968353725
96,166438_fnca,0.35,0.45,0.1,-1.8653298214642282
111,166438_fnca,0.4,0.55,0.1,-1.8660630811834493
72,166438_fnca,0.25,0.55,0.1,-1.8666616996825485
48,166438_fnca,0.15,0.65,0.1,-1.8683464647179044
88,166438_fnca,0.3,0.7,0.1,-1.8688931005550868
91,166438_fnca,0.35,0.2,0.1,-1.8689168771500717
85,166438_fnca,0.3,0.55,0.1,-1.869703681622537
114,166438_fnca,0.4,0.7,0.1,-1.8702563666397878
100,166438_fnca,0.35,0.65,0.1,-1.8702616573654651
89,166438_fnca,0.3,0.75,0.1,-1.8712095704950404
61,166438_fnca,0.2,0.65,0.1,-1.8717910266140056
86,166438_fnca,0.3,0.6,0.1,-1.87250175487333
122,166438_fnca,0.45,0.45,0.1,-1.872815055706645
79,166438_fnca,0.3,0.25,0.1,-1.8730864088547916
115,166438_fnca,0.4,0.75,0.1,-1.87396678994035
66,166438_fnca,0.25,0.25,0.1,-1.8740975565959195
113,166438_fnca,0.4,0.65,0.1,-1.8747074163990614
102,166438_fnca,0.35,0.75,0.1,-1.877652315106478
101,166438_fnca,0.35,0.7,0.1,-1.8777473507099065
82,166438_fnca,0.3,0.4,0.1,-1.8785982275469844
73,166438_fnca,0.25,0.6,0.1,-1.8791940887698235
19,166438_fnca,0.05,0.5,0.1,-1.8792368576406506
107,166438_fnca,0.4,0.35,0.1,-1.879263909209175
68,166438_fnca,0.25,0.35,0.1,-1.8807671847511422
118,166438_fnca,0.45,0.25,0.1,-1.8811367939657122
69,166438_fnca,0.25,0.4,0.1,-1.8829810525792294
77,166438_fnca,0.25,0.8,0.1,-1.883148924071142
32,166438_fnca,0.1,0.5,0.1,-1.8839264645675144
121,166438_fnca,0.45,0.4,0.1,-1.884601834019386
87,166438_fnca,0.3,0.65,0.1,-1.8852869903826845
116,166438_fnca,0.4,0.8,0.1,-1.8853231484127648
129,166438_fnca,0.45,0.8,0.1,-1.8855318186286163
81,166438_fnca,0.3,0.35,0.1,-1.8867458704370923
108,166438_fnca,0.4,0.4,0.1,-1.8879539671932424
142,166438_fnca,0.5,0.8,0.1,-1.888432734708688
119,166438_fnca,0.45,0.3,0.1,-1.8885863353181604
70,166438_fnca,0.25,0.45,0.1,-1.8897059680599635
74,166438_fnca,0.25,0.65,0.1,-1.8899838715591284
127,166438_fnca,0.45,0.7,0.1,-1.8902286556532406
125,166438_fnca,0.45,0.6,0.1,-1.8906638521888808
90,166438_fnca,0.3,0.8,0.1,-1.891547512945945
50,166438_fnca,0.15,0.75,0.1,-1.8920541875786132
10,166438_fnca,0.0,0.7,0.1,-1.8957501603856395
104,166438_fnca,0.4,0.2,0.1,-1.8958905103337849
120,166438_fnca,0.45,0.35,0.1,-1.8975679186432006
126,166438_fnca,0.45,0.65,0.1,-1.8998346042679382
83,166438_fnca,0.3,0.45,0.1,-1.8999833543240665
135,166438_fnca,0.5,0.45,0.1,-1.900165599839609
130,166438_fnca,0.5,0.2,0.1,-1.900607637109176
137,166438_fnca,0.5,0.55,0.1,-1.903569213941215
123,166438_fnca,0.45,0.5,0.1,-1.9037064322695385
136,166438_fnca,0.5,0.5,0.1,-1.9037683641295047
25,166438_fnca,0.05,0.8,0.1,-1.9044164545823064
76,166438_fnca,0.25,0.75,0.1,-1.9059851514562736
132,166438_fnca,0.5,0.3,0.1,-1.908474073812718
15,166438_fnca,0.05,0.3,0.1,-1.9085646094455895
58,166438_fnca,0.2,0.5,0.1,-1.9088044182771444
64,166438_fnca,0.2,0.8,0.1,-1.9088903569486955
124,166438_fnca,0.45,0.55,0.1,-1.9131719660097088
59,166438_fnca,0.2,0.55,0.1,-1.9152261862808602
133,166438_fnca,0.5,0.35,0.1,-1.9165629893789067
134,166438_fnca,0.5,0.4,0.1,-1.9167840970698915
63,166438_fnca,0.2,0.75,0.1,-1.918861597073243
141,166438_fnca,0.5,0.75,0.1,-1.9191150641497328
128,166438_fnca,0.45,0.75,0.1,-1.9208875760597173
39,166438_fnca,0.15,0.2,0.1,-1.9236428415244642
54,166438_fnca,0.2,0.3,0.1,-1.9299684366677363
117,166438_fnca,0.45,0.2,0.1,-1.9300384811235407
14,166438_fnca,0.05,0.25,0.1,-1.9303544421155796
71,166438_fnca,0.25,0.5,0.1,-1.9304778179135889
140,166438_fnca,0.5,0.7,0.1,-1.9329255150583715
40,166438_fnca,0.15,0.25,0.1,-1.9357016384690073
138,166438_fnca,0.5,0.6,0.1,-1.9368322063000902
53,166438_fnca,0.2,0.25,0.1,-1.9372667597546764
13,166438_fnca,0.05,0.2,0.1,-1.93993286588664
139,166438_fnca,0.5,0.65,0.1,-1.9422450819293324
131,166438_fnca,0.5,0.25,0.1,-1.9429270477504805
8,166438_fnca,0.0,0.6,0.1,-1.9460353818660043
33,166438_fnca,0.1,0.55,0.1,-1.9490118146191322
52,166438_fnca,0.2,0.2,0.1,-1.9501860319204822
75,166438_fnca,0.25,0.7,0.1,-1.953031141916207
16,166438_fnca,0.05,0.35,0.1,-1.9537052134061217
30,166438_fnca,0.1,0.4,0.1,-1.9604587602703039
6,166438_fnca,0.0,0.5,0.1,-1.9625508630378268
37,166438_fnca,0.1,0.75,0.1,-1.963075177898161
51,166438_fnca,0.15,0.8,0.1,-1.9638433805731605
49,166438_fnca,0.15,0.7,0.1,-1.9803821652613334
21,166438_fnca,0.05,0.6,0.1,-1.9884978792211043
62,166438_fnca,0.2,0.7,0.1,-1.9925356425760823
42,166438_fnca,0.15,0.35,0.1,-1.9983147657345377
65,166438_fnca,0.25,0.2,0.1,-2.0005475783887787
31,166438_fnca,0.1,0.45,0.1,-2.0025856401995243
36,166438_fnca,0.1,0.7,0.1,-2.003936815806416
55,166438_fnca,0.2,0.35,0.1,-2.006016098732257
29,166438_fnca,0.1,0.35,0.1,-2.0102709040041136
45,166438_fnca,0.15,0.5,0.1,-2.0108216384257465
27,166438_fnca,0.1,0.25,0.1,-2.01112399952417
35,166438_fnca,0.1,0.65,0.1,-2.022342865610355
3,166438_fnca,0.0,0.35,0.1,-2.0364043386662196
43,166438_fnca,0.15,0.4,0.1,-2.0385905948344356
20,166438_fnca,0.05,0.55,0.1,-2.043990551243031
60,166438_fnca,0.2,0.6,0.1,-2.049901332510429
46,166438_fnca,0.15,0.55,0.1,-2.050729075602603
41,166438_fnca,0.15,0.3,0.1,-2.058019400522827
18,166438_fnca,0.05,0.45,0.1,-2.062993609389003
34,166438_fnca,0.1,0.6,0.1,-2.063395508893258
5,166438_fnca,0.0,0.45,0.1,-2.0640036998455162
1,166438_fnca,0.0,0.25,0.1,-2.0675989563805186
7,166438_fnca,0.0,0.55,0.1,-2.07149262962474
11,166438_fnca,0.0,0.75,0.1,-2.0738935858821383
9,166438_fnca,0.0,0.65,0.1,-2.0883606811417716
28,166438_fnca,0.1,0.3,0.1,-2.089568975534542
47,166438_fnca,0.15,0.6,0.1,-2.0933999627851207
17,166438_fnca,0.05,0.4,0.1,-2.094296198008401
26,166438_fnca,0.1,0.2,0.1,-2.1372306481006227
38,166438_fnca,0.1,0.8,0.1,-2.142682219652336
4,166438_fnca,0.0,0.4,0.1,-2.1694116256534643
57,166438_fnca,0.2,0.45,0.1,-2.187534594081183
44,166438_fnca,0.15,0.45,0.1,-2.2226069562134496
0,166438_fnca,0.0,0.2,0.1,-2.248470957452262
2,166438_fnca,0.0,0.3,0.1,-2.2643370549106976
12,166438_fnca,0.0,0.8,0.1,-2.3003997502089204
22,166438_fnca,0.05,0.65,0.1,-2.3881491572152695
24,166438_fnca,0.05,0.75,0.1,-2.4167822427920203
23,166438_fnca,0.05,0.7,0.1,-2.703048126089703
