,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.15,1,0.34,0.4745002651972291,150524_fnca,-1.841530014194702,0.0
1,Punishment,0.5,0.15,1,0.4664,0.4990694302769802,150524_fnca,-1.841530014194702,0.44
2,Reward,0.5,0.15,1,0.384,0.4865525528751932,150524_fnca,-1.841530014194702,0.4166666666666667
