,HCPID,egs,alpha,r,LL
20,113619_fnca,0.1,0.05,1,-1.8429657948864984
30,113619_fnca,0.15,0.05,1,-1.8437164042334628
40,113619_fnca,0.2,0.05,1,-1.8470564879475524
41,113619_fnca,0.2,0.1,1,-1.848155904232069
90,113619_fnca,0.45,0.05,1,-1.8485922821561287
51,113619_fnca,0.25,0.1,1,-1.849914891715986
31,113619_fnca,0.15,0.1,1,-1.8502017119147272
101,113619_fnca,0.5,0.1,1,-1.8502405674938234
61,113619_fnca,0.3,0.1,1,-1.8513738984293728
50,113619_fnca,0.25,0.05,1,-1.8514370104327131
81,113619_fnca,0.4,0.1,1,-1.8517418708604207
80,113619_fnca,0.4,0.05,1,-1.854975688089966
60,113619_fnca,0.3,0.05,1,-1.8566937834311257
91,113619_fnca,0.45,0.1,1,-1.858560643070486
71,113619_fnca,0.35,0.1,1,-1.8585865508014323
70,113619_fnca,0.35,0.05,1,-1.8595101942997727
10,113619_fnca,0.05,0.05,1,-1.861750169901395
100,113619_fnca,0.5,0.05,1,-1.8619280701722074
21,113619_fnca,0.1,0.1,1,-1.867754976741665
102,113619_fnca,0.5,0.15,1,-1.8962257223813679
72,113619_fnca,0.35,0.15,1,-1.9273545005668806
82,113619_fnca,0.4,0.15,1,-1.9321005812621102
92,113619_fnca,0.45,0.15,1,-1.933748289552494
11,113619_fnca,0.05,0.1,1,-1.9393228604030863
52,113619_fnca,0.25,0.15,1,-1.9554795322505205
62,113619_fnca,0.3,0.15,1,-1.9584950354045305
42,113619_fnca,0.2,0.15,1,-2.0169514664248895
103,113619_fnca,0.5,0.2,1,-2.0301374539868946
1,113619_fnca,0.0,0.1,1,-2.0576001231559813
93,113619_fnca,0.45,0.2,1,-2.0768593880772652
32,113619_fnca,0.15,0.15,1,-2.112014340399475
83,113619_fnca,0.4,0.2,1,-2.1294563175858823
0,113619_fnca,0.0,0.05,1,-2.2188156569223336
22,113619_fnca,0.1,0.15,1,-2.2280444875748406
73,113619_fnca,0.35,0.2,1,-2.2294538835232602
104,113619_fnca,0.5,0.25,1,-2.272360994974181
12,113619_fnca,0.05,0.15,1,-2.287241666423907
2,113619_fnca,0.0,0.15,1,-2.320105036316295
53,113619_fnca,0.25,0.2,1,-2.3359546709477206
94,113619_fnca,0.45,0.25,1,-2.3555580983550577
63,113619_fnca,0.3,0.2,1,-2.3705144462461307
84,113619_fnca,0.4,0.25,1,-2.556827336323965
43,113619_fnca,0.2,0.2,1,-2.5892501590743997
74,113619_fnca,0.35,0.25,1,-2.62782757252631
13,113619_fnca,0.05,0.2,1,-2.670976581167862
23,113619_fnca,0.1,0.2,1,-2.694258154782255
4,113619_fnca,0.0,0.25,1,-2.6943953413213957
14,113619_fnca,0.05,0.25,1,-2.694395341321396
34,113619_fnca,0.15,0.25,1,-2.694822985431581
3,113619_fnca,0.0,0.2,1,-2.6980554258790397
5,113619_fnca,0.0,0.3,1,-2.71314725804379
