,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,113619_fnca,0.6,0.8612957117217662,0.2753110623581686,-1.2898536847198245
220,Reward,0.0,0.05,1,0.5056,0.5001687465446196,113619_fnca,0.4347826086956521,0.14158699797535307,0.39496348073028753,-0.9289619722025089
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,113619_fnca,0.6,0.0,0.3989422804014327,-0.9189385332046727
221,Reward,0.0,0.1,1,0.18,0.3843412214941711,113619_fnca,0.4347826086956521,-0.6629073189317429,0.32024735738924176,-1.1386615899513086
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,113619_fnca,0.6,-0.7124115094032089,0.3095289625971099,-1.1727036125697519
222,Reward,0.0,0.15,1,0.1768,0.3816520491616723,113619_fnca,0.4347826086956521,-0.6759628548106331,0.31746064415604064,-1.1474014237465433
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,113619_fnca,0.6,-0.9995999199679843,0.24206753216919022,-1.418538533204673
223,Reward,0.0,0.2,1,0.14,0.347125909602977,113619_fnca,0.4347826086956521,-0.8492094670570911,0.27817165476100436,-1.279516892674367
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,113619_fnca,0.6,-0.9995999199679843,0.24206753216919022,-1.418538533204673
224,Reward,0.0,0.25,1,0.1408,0.3479543328861122,113619_fnca,0.4347826086956521,-0.8448884836616607,0.2791916520384361,-1.2758568081167228
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,113619_fnca,0.6,-0.9995999199679843,0.24206753216919022,-1.418538533204673
225,Reward,0.0,0.3,1,0.1368,0.3437736235422881,113619_fnca,0.4347826086956521,-0.8667989289730857,0.27400505473148035,-1.294608724839117
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,113619_fnca,0.6,-1.1997182208851402,0.19425171946350617,-1.6386004379665757
226,Reward,0.0,0.35,1,0.1376,0.3446175401792538,113619_fnca,0.4347826086956521,-0.862354854431007,0.27505987419048417,-1.2907664806850343
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,113619_fnca,0.6,-1.1997182208851402,0.19425171946350617,-1.6386004379665757
227,Reward,0.0,0.4,1,0.144,0.3512302523304644,113619_fnca,0.4347826086956521,-0.8278973885827507,0.2831876360260441,-1.2616455762157417
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,113619_fnca,0.6,-1.1997182208851402,0.19425171946350617,-1.6386004379665757
228,Reward,0.0,0.45,1,0.1408,0.3479543328861121,113619_fnca,0.4347826086956521,-0.8448884836616609,0.27919165203843604,-1.275856808116723
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,113619_fnca,0.6,-1.1997182208851402,0.19425171946350617,-1.6386004379665757
229,Reward,0.0,0.5,1,0.1408,0.3479543328861121,113619_fnca,0.4347826086956521,-0.8448884836616609,0.27919165203843604,-1.275856808116723
120,Punishment,0.05,0.05,1,0.6968,0.4598248700634879,113619_fnca,0.6,0.21051492927434493,0.39019962925740637,-0.9410968009283639
230,Reward,0.05,0.05,1,0.464,0.4989019167110888,113619_fnca,0.4347826086956521,0.05856339758515608,0.39825874615148377,-0.9206533689730312
121,Punishment,0.05,0.1,1,0.5456,0.498115584285662,113619_fnca,0.6,-0.10921160011087387,0.39657023346822684,-0.9249021200040612
231,Reward,0.05,0.1,1,0.2464,0.4310866601587823,113619_fnca,0.4347826086956521,-0.4369947532736575,0.36261241573168995,-1.014420740399025
122,Punishment,0.05,0.15,1,0.3,0.4584409825785714,113619_fnca,0.6,-0.654391756846441,0.3220485981420344,-1.1330528189189584
