,HCPID,ans,bll,lf,LL
132,113619_fnca,0.5,0.3,0.1,-1.8972274158904368
138,113619_fnca,0.5,0.6,0.1,-1.9047367504317618
121,113619_fnca,0.45,0.4,0.1,-1.9065090507331632
133,113619_fnca,0.5,0.35,0.1,-1.9108945706415983
130,113619_fnca,0.5,0.2,0.1,-1.9135830433244676
135,113619_fnca,0.5,0.45,0.1,-1.9136855086549511
122,113619_fnca,0.45,0.45,0.1,-1.915791311452859
142,113619_fnca,0.5,0.8,0.1,-1.9174895227169708
125,113619_fnca,0.45,0.6,0.1,-1.9177235220258901
131,113619_fnca,0.5,0.25,0.1,-1.9182617969961306
136,113619_fnca,0.5,0.5,0.1,-1.9194162303780442
139,113619_fnca,0.5,0.65,0.1,-1.9279899686791695
113,113619_fnca,0.4,0.65,0.1,-1.9295098777760646
120,113619_fnca,0.45,0.35,0.1,-1.9310266836030436
137,113619_fnca,0.5,0.55,0.1,-1.9353193600227474
140,113619_fnca,0.5,0.7,0.1,-1.9409146710581209
123,113619_fnca,0.45,0.5,0.1,-1.9419690836931913
119,113619_fnca,0.45,0.3,0.1,-1.9423288329837738
134,113619_fnca,0.5,0.4,0.1,-1.9459230158719305
128,113619_fnca,0.45,0.75,0.1,-1.949333646738102
126,113619_fnca,0.45,0.65,0.1,-1.9496452318087438
141,113619_fnca,0.5,0.75,0.1,-1.9520777256687398
118,113619_fnca,0.45,0.25,0.1,-1.9554195415294937
129,113619_fnca,0.45,0.8,0.1,-1.9599229779589575
107,113619_fnca,0.4,0.35,0.1,-1.9664910099860964
117,113619_fnca,0.45,0.2,0.1,-1.975590929388261
110,113619_fnca,0.4,0.5,0.1,-1.977056057474607
106,113619_fnca,0.4,0.3,0.1,-1.9771431628108613
124,113619_fnca,0.45,0.55,0.1,-1.980957159906806
116,113619_fnca,0.4,0.8,0.1,-1.9980824990671477
112,113619_fnca,0.4,0.6,0.1,-2.010962510551087
94,113619_fnca,0.35,0.35,0.1,-2.014086431074702
96,113619_fnca,0.35,0.45,0.1,-2.0166202662690367
127,113619_fnca,0.45,0.7,0.1,-2.0173137987000955
108,113619_fnca,0.4,0.4,0.1,-2.0186217021572572
104,113619_fnca,0.4,0.2,0.1,-2.019696786380468
98,113619_fnca,0.35,0.55,0.1,-2.0234603675960203
109,113619_fnca,0.4,0.45,0.1,-2.0235653708830617
100,113619_fnca,0.35,0.65,0.1,-2.029466476145845
101,113619_fnca,0.35,0.7,0.1,-2.041785303341038
105,113619_fnca,0.4,0.25,0.1,-2.0448585245420556
91,113619_fnca,0.35,0.2,0.1,-2.046724253535075
