,HCPID,egs,alpha,r,LL
0,173334_fnca,0.0,0.05,1,-2.339196624975779
10,173334_fnca,0.05,0.05,1,-2.5054811362172
30,173334_fnca,0.15,0.05,1,-2.507079727789919
20,173334_fnca,0.1,0.05,1,-2.542269145074715
100,173334_fnca,0.5,0.05,1,-2.543390914856168
80,173334_fnca,0.4,0.05,1,-2.5457440436670336
40,173334_fnca,0.2,0.05,1,-2.5551017814359156
70,173334_fnca,0.35,0.05,1,-2.565188169398824
60,173334_fnca,0.3,0.05,1,-2.5719233440238902
50,173334_fnca,0.25,0.05,1,-2.575170048901745
90,173334_fnca,0.45,0.05,1,-2.6267752575089403
81,173334_fnca,0.4,0.1,1,-2.7108959889476294
101,173334_fnca,0.5,0.1,1,-2.7197444336655505
71,173334_fnca,0.35,0.1,1,-2.7516952819239933
91,173334_fnca,0.45,0.1,1,-2.760383087073535
51,173334_fnca,0.25,0.1,1,-2.7695521781237673
61,173334_fnca,0.3,0.1,1,-2.853045675484375
31,173334_fnca,0.15,0.1,1,-2.9416314840889357
41,173334_fnca,0.2,0.1,1,-2.947674464854007
21,173334_fnca,0.1,0.1,1,-3.06082301253159
102,173334_fnca,0.5,0.15,1,-3.072661062258844
82,173334_fnca,0.4,0.15,1,-3.19326875007017
92,173334_fnca,0.45,0.15,1,-3.2528364060422086
72,173334_fnca,0.35,0.15,1,-3.253655451148311
62,173334_fnca,0.3,0.15,1,-3.560049347061432
103,173334_fnca,0.5,0.2,1,-3.653048572121998
11,173334_fnca,0.05,0.1,1,-3.6755255535588636
52,173334_fnca,0.25,0.15,1,-3.7424293436036145
42,173334_fnca,0.2,0.15,1,-3.9928620622158375
93,173334_fnca,0.45,0.2,1,-4.145646169309204
83,173334_fnca,0.4,0.2,1,-4.228346207616758
1,173334_fnca,0.0,0.1,1,-4.2589774443592034
73,173334_fnca,0.35,0.2,1,-4.3221122267665155
32,173334_fnca,0.15,0.15,1,-4.327114814039731
22,173334_fnca,0.1,0.15,1,-4.82996034751455
63,173334_fnca,0.3,0.2,1,-4.927016551333884
2,173334_fnca,0.0,0.15,1,-5.00355925886966
12,173334_fnca,0.05,0.15,1,-5.0506023315663455
84,173334_fnca,0.4,0.25,1,-5.093225284596319
94,173334_fnca,0.45,0.25,1,-5.178531003460478
104,173334_fnca,0.5,0.25,1,-5.184901257340991
53,173334_fnca,0.25,0.2,1,-5.269301813627204
74,173334_fnca,0.35,0.25,1,-5.8833354654799415
43,173334_fnca,0.2,0.2,1,-6.001744943446202
95,173334_fnca,0.45,0.3,1,-6.0401927736986485
33,173334_fnca,0.15,0.2,1,-6.279182169094601
13,173334_fnca,0.05,0.2,1,-6.279182169094604
23,173334_fnca,0.1,0.2,1,-6.325410085406215
5,173334_fnca,0.0,0.3,1,-6.329537557480777
14,173334_fnca,0.05,0.25,1,-6.3449417199220175
64,173334_fnca,0.3,0.25,1,-6.365450751120701
