,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.22333333333333333,0.4171758315991677
1,Neutral,0.0,0.25,0.1,0.16333333333333333,0.37028718253185605
2,Neutral,0.0,0.3,0.1,0.24666666666666667,0.4317912704378237
3,Neutral,0.0,0.35,0.1,0.18666666666666668,0.3902947461236546
4,Neutral,0.0,0.4,0.1,0.17666666666666667,0.3820235974197239
5,Neutral,0.0,0.45,0.1,0.14,0.34756679298414617
6,Neutral,0.0,0.5,0.1,0.19,0.3929563789010984
7,Neutral,0.0,0.55,0.1,0.15,0.35766803240530504
8,Neutral,0.0,0.6,0.1,0.21,0.40798878599580124
9,Neutral,0.0,0.65,0.1,0.16666666666666666,0.3733006833947206
10,Neutral,0.0,0.7,0.1,0.15333333333333332,0.36091052943411117
11,Neutral,0.0,0.75,0.1,0.15666666666666668,0.3640935354604673
12,Neutral,0.0,0.8,0.1,0.19,0.39295637890109836
13,Neutral,0.05,0.2,0.1,0.09666666666666666,0.29599707733047437
14,Neutral,0.05,0.25,0.1,0.08333333333333333,0.2768471963423704
15,Neutral,0.05,0.3,0.1,0.20666666666666667,0.4055908059796303
16,Neutral,0.05,0.35,0.1,0.17,0.37626042358254347
17,Neutral,0.05,0.4,0.1,0.17,0.3762604235825434
18,Neutral,0.05,0.45,0.1,0.13333333333333333,0.3405026123034995
19,Neutral,0.05,0.5,0.1,0.15,0.357668032405305
20,Neutral,0.05,0.55,0.1,0.13,0.33686534530812945
21,Neutral,0.05,0.6,0.1,0.19666666666666666,0.3981422858999376
22,Neutral,0.05,0.65,0.1,0.12,0.32550449652428015
23,Neutral,0.05,0.7,0.1,0.13333333333333333,0.34050261230349943
24,Neutral,0.05,0.75,0.1,0.20333333333333334,0.4031509118779828
25,Neutral,0.05,0.8,0.1,0.13666666666666666,0.3440690345808724
26,Neutral,0.1,0.2,0.1,0.25333333333333335,0.4356468556430322
27,Neutral,0.1,0.25,0.1,0.12,0.32550449652428015
28,Neutral,0.1,0.3,0.1,0.13,0.3368653453081294
29,Neutral,0.1,0.35,0.1,0.18333333333333332,0.38758607487931873
30,Neutral,0.1,0.4,0.1,0.15333333333333332,0.3609105294341109
31,Neutral,0.1,0.45,0.1,0.11666666666666667,0.3215590505108514
32,Neutral,0.1,0.5,0.1,0.21,0.40798878599580135
33,Neutral,0.1,0.55,0.1,0.12666666666666668,0.3331549132304482
34,Neutral,0.1,0.6,0.1,0.13333333333333333,0.34050261230349943
35,Neutral,0.1,0.65,0.1,0.12333333333333334,0.32936884340443334
36,Neutral,0.1,0.7,0.1,0.15333333333333332,0.36091052943411095
37,Neutral,0.1,0.75,0.1,0.18,0.3848293719103961
38,Neutral,0.1,0.8,0.1,0.20333333333333334,0.4031509118779829
39,Neutral,0.15,0.2,0.1,0.17666666666666667,0.38202359741972397
40,Neutral,0.15,0.25,0.1,0.14333333333333334,0.35099794026335723
41,Neutral,0.15,0.3,0.1,0.17666666666666667,0.38202359741972397
42,Neutral,0.15,0.35,0.1,0.16666666666666666,0.3733006833947208
43,Neutral,0.15,0.4,0.1,0.17,0.3762604235825434
44,Neutral,0.15,0.45,0.1,0.13333333333333333,0.34050261230349943
45,Neutral,0.15,0.5,0.1,0.18,0.38482937191039596
46,Neutral,0.15,0.55,0.1,0.21666666666666667,0.412661913765329
47,Neutral,0.15,0.6,0.1,0.11666666666666667,0.32155905051085154
48,Neutral,0.15,0.65,0.1,0.20666666666666667,0.40559080597963054
49,Neutral,0.15,0.7,0.1,0.13,0.33686534530812945
50,Neutral,0.15,0.75,0.1,0.14666666666666667,0.3543644113182343
51,Neutral,0.15,0.8,0.1,0.17333333333333334,0.3791676620467905
52,Neutral,0.2,0.2,0.1,0.22666666666666666,0.41937470042123454
53,Neutral,0.2,0.25,0.1,0.22333333333333333,0.4171758315991675
54,Neutral,0.2,0.3,0.1,0.19,0.39295637890109825
55,Neutral,0.2,0.35,0.1,0.23333333333333334,0.4236592728681617
56,Neutral,0.2,0.4,0.1,0.18,0.3848293719103961
57,Neutral,0.2,0.45,0.1,0.11666666666666667,0.3215590505108516
58,Neutral,0.2,0.5,0.1,0.2,0.40066833797650675
59,Neutral,0.2,0.55,0.1,0.17666666666666667,0.38202359741972397
60,Neutral,0.2,0.6,0.1,0.18666666666666668,0.3902947461236546
61,Neutral,0.2,0.65,0.1,0.19,0.3929563789010983
62,Neutral,0.2,0.7,0.1,0.15,0.3576680324053049
63,Neutral,0.2,0.75,0.1,0.14666666666666667,0.35436441131823404
64,Neutral,0.2,0.8,0.1,0.23333333333333334,0.4236592728681617
65,Neutral,0.25,0.2,0.1,0.22333333333333333,0.4171758315991677
66,Neutral,0.25,0.25,0.1,0.25666666666666665,0.4375236894366786
67,Neutral,0.25,0.3,0.1,0.25333333333333335,0.43564685564303246
68,Neutral,0.25,0.35,0.1,0.19333333333333333,0.3955719227174288
69,Neutral,0.25,0.4,0.1,0.22666666666666666,0.4193747004212344
70,Neutral,0.25,0.45,0.1,0.2633333333333333,0.44117760727332983
71,Neutral,0.25,0.5,0.1,0.22,0.4149384448848747
72,Neutral,0.25,0.55,0.1,0.27,0.4447012450223348
73,Neutral,0.25,0.6,0.1,0.15666666666666668,0.36409353546046713
74,Neutral,0.25,0.65,0.1,0.21,0.4079887859958012
75,Neutral,0.25,0.7,0.1,0.2833333333333333,0.45136977205609957
76,Neutral,0.25,0.75,0.1,0.2,0.4006683379765068
77,Neutral,0.25,0.8,0.1,0.16333333333333333,0.370287182531856
78,Neutral,0.3,0.2,0.1,0.22,0.4149384448848748
79,Neutral,0.3,0.25,0.1,0.23333333333333334,0.4236592728681616
80,Neutral,0.3,0.3,0.1,0.28,0.4497490939308703
81,Neutral,0.3,0.35,0.1,0.27,0.44470124502233477
