,HCPID,egs,alpha,r,LL
80,171431_fnca,0.4,0.05,1,-1.98106646413596
81,171431_fnca,0.4,0.1,1,-2.0052551273326404
90,171431_fnca,0.45,0.05,1,-2.010913546166516
60,171431_fnca,0.3,0.05,1,-2.011645132223593
91,171431_fnca,0.45,0.1,1,-2.0136609017373805
70,171431_fnca,0.35,0.05,1,-2.017385384734475
101,171431_fnca,0.5,0.1,1,-2.020256047342378
100,171431_fnca,0.5,0.05,1,-2.0248167987710213
71,171431_fnca,0.35,0.1,1,-2.034791034781362
61,171431_fnca,0.3,0.1,1,-2.0402400378264733
102,171431_fnca,0.5,0.15,1,-2.0492857696791105
40,171431_fnca,0.2,0.05,1,-2.0559100978684075
50,171431_fnca,0.25,0.05,1,-2.0600924896503443
92,171431_fnca,0.45,0.15,1,-2.0843795328250856
30,171431_fnca,0.15,0.05,1,-2.097589185199296
51,171431_fnca,0.25,0.1,1,-2.1360506427544275
41,171431_fnca,0.2,0.1,1,-2.153475287343106
82,171431_fnca,0.4,0.15,1,-2.159976621398539
62,171431_fnca,0.3,0.15,1,-2.176532371186992
20,171431_fnca,0.1,0.05,1,-2.183001764245075
103,171431_fnca,0.5,0.2,1,-2.197337145190499
72,171431_fnca,0.35,0.15,1,-2.211432365866288
31,171431_fnca,0.15,0.1,1,-2.2327344594726277
52,171431_fnca,0.25,0.15,1,-2.241503033533422
21,171431_fnca,0.1,0.1,1,-2.269244793758516
93,171431_fnca,0.45,0.2,1,-2.2854311365108217
10,171431_fnca,0.05,0.05,1,-2.3074544231978544
83,171431_fnca,0.4,0.2,1,-2.340898640884409
42,171431_fnca,0.2,0.15,1,-2.341867662476044
32,171431_fnca,0.15,0.15,1,-2.4172091160020464
73,171431_fnca,0.35,0.2,1,-2.4218561955541165
11,171431_fnca,0.05,0.1,1,-2.508760104481893
104,171431_fnca,0.5,0.25,1,-2.5355295738708254
63,171431_fnca,0.3,0.2,1,-2.616351842394516
22,171431_fnca,0.1,0.15,1,-2.6676573662729464
2,171431_fnca,0.0,0.15,1,-2.6743664665835665
94,171431_fnca,0.45,0.25,1,-2.749469768482731
106,171431_fnca,0.5,0.35,1,-2.760132498048244
53,171431_fnca,0.25,0.2,1,-2.773037740758932
12,171431_fnca,0.05,0.15,1,-2.7749007935328844
1,171431_fnca,0.0,0.1,1,-2.8224668982393277
84,171431_fnca,0.4,0.25,1,-2.8414802973096953
105,171431_fnca,0.5,0.3,1,-2.951737928398926
43,171431_fnca,0.2,0.2,1,-2.972063335563968
95,171431_fnca,0.45,0.3,1,-3.0274178918697987
96,171431_fnca,0.45,0.35,1,-3.0347747286482694
64,171431_fnca,0.3,0.25,1,-3.0627967165001
14,171431_fnca,0.05,0.25,1,-3.06396393161764
74,171431_fnca,0.35,0.25,1,-3.0766428825394305
3,171431_fnca,0.0,0.2,1,-3.0818709946510587
15,171431_fnca,0.05,0.3,1,-3.082141693862912
85,171431_fnca,0.4,0.3,1,-3.0883514509136107
4,171431_fnca,0.0,0.25,1,-3.0912990851236013
5,171431_fnca,0.0,0.3,1,-3.091299085123603
108,171431_fnca,0.5,0.45,1,-3.091560128617612
33,171431_fnca,0.15,0.2,1,-3.0932054792861314
7,171431_fnca,0.0,0.4,1,-3.0976813922195086
24,171431_fnca,0.1,0.25,1,-3.101464251059114
6,171431_fnca,0.0,0.35,1,-3.1067913146225017
16,171431_fnca,0.05,0.35,1,-3.1142683099246833
44,171431_fnca,0.2,0.25,1,-3.1200399428589902
8,171431_fnca,0.0,0.45,1,-3.1347538065206697
97,171431_fnca,0.45,0.4,1,-3.140534933071267
23,171431_fnca,0.1,0.2,1,-3.142682802769401
9,171431_fnca,0.0,0.5,1,-3.153941110620331
34,171431_fnca,0.15,0.25,1,-3.1567740001838613
54,171431_fnca,0.25,0.25,1,-3.1620709104464755
18,171431_fnca,0.05,0.45,1,-3.16227444820953
75,171431_fnca,0.35,0.3,1,-3.16370419286355
13,171431_fnca,0.05,0.2,1,-3.1666688930580964
76,171431_fnca,0.35,0.35,1,-3.172678047923223
17,171431_fnca,0.05,0.4,1,-3.179634932975629
26,171431_fnca,0.1,0.35,1,-3.1869496937099804
25,171431_fnca,0.1,0.3,1,-3.1874323162027527
37,171431_fnca,0.15,0.4,1,-3.1953272038114635
107,171431_fnca,0.5,0.4,1,-3.1988283304452647
88,171431_fnca,0.4,0.45,1,-3.2176524979431473
35,171431_fnca,0.15,0.3,1,-3.2216053564617724
36,171431_fnca,0.15,0.35,1,-3.2574600825394615
55,171431_fnca,0.25,0.3,1,-3.271394751433051
57,171431_fnca,0.25,0.4,1,-3.2760748641435855
28,171431_fnca,0.1,0.45,1,-3.279360957162625
19,171431_fnca,0.05,0.5,1,-3.2802010963187525
56,171431_fnca,0.25,0.35,1,-3.28407354590494
27,171431_fnca,0.1,0.4,1,-3.293048679449968
65,171431_fnca,0.3,0.3,1,-3.2948052981750973
46,171431_fnca,0.2,0.35,1,-3.294955200443656
67,171431_fnca,0.3,0.4,1,-3.295155202864912
86,171431_fnca,0.4,0.35,1,-3.3000349980146932
87,171431_fnca,0.4,0.4,1,-3.329793620940881
47,171431_fnca,0.2,0.4,1,-3.3423616246463688
45,171431_fnca,0.2,0.3,1,-3.3460975387890537
66,171431_fnca,0.3,0.35,1,-3.348155282645606
98,171431_fnca,0.45,0.45,1,-3.401626853971956
99,171431_fnca,0.45,0.5,1,-3.427279997731928
48,171431_fnca,0.2,0.45,1,-3.43506110514424
49,171431_fnca,0.2,0.5,1,-3.444582268265361
77,171431_fnca,0.35,0.4,1,-3.459307893264098
68,171431_fnca,0.3,0.45,1,-3.459432552041261
58,171431_fnca,0.25,0.45,1,-3.464216843700953
0,171431_fnca,0.0,0.05,1,-3.469808351070138
89,171431_fnca,0.4,0.5,1,-3.472528065209085
109,171431_fnca,0.5,0.5,1,-3.477672813483771
29,171431_fnca,0.1,0.5,1,-3.484657255503846
78,171431_fnca,0.35,0.45,1,-3.4994587714258785
38,171431_fnca,0.15,0.45,1,-3.4994587714258802
79,171431_fnca,0.35,0.5,1,-3.5438344115122646
39,171431_fnca,0.15,0.5,1,-3.544473734208937
59,171431_fnca,0.25,0.5,1,-3.5799620277596205
69,171431_fnca,0.3,0.5,1,-3.6237411418314
