,HCPID,egs,alpha,r,LL
102,106016_fnca,0.5,0.15,1,-1.9038142699809015
100,106016_fnca,0.5,0.05,1,-1.9098696780009106
92,106016_fnca,0.45,0.15,1,-1.9113317747020462
81,106016_fnca,0.4,0.1,1,-1.9144927340219304
80,106016_fnca,0.4,0.05,1,-1.915525654418827
101,106016_fnca,0.5,0.1,1,-1.9261793619627685
72,106016_fnca,0.35,0.15,1,-1.9269642031100167
91,106016_fnca,0.45,0.1,1,-1.928708685063802
90,106016_fnca,0.45,0.05,1,-1.936087228057311
70,106016_fnca,0.35,0.05,1,-1.9405430749660788
40,106016_fnca,0.2,0.05,1,-1.9464424242616745
82,106016_fnca,0.4,0.15,1,-1.9479103893297256
50,106016_fnca,0.25,0.05,1,-1.950039402912508
52,106016_fnca,0.25,0.15,1,-1.9561217825118922
61,106016_fnca,0.3,0.1,1,-1.9571617989016068
51,106016_fnca,0.25,0.1,1,-1.9598111786020942
71,106016_fnca,0.35,0.1,1,-1.9614972055327033
62,106016_fnca,0.3,0.15,1,-1.9622762317910163
60,106016_fnca,0.3,0.05,1,-1.9623904752251409
41,106016_fnca,0.2,0.1,1,-1.9782602517446723
103,106016_fnca,0.5,0.2,1,-1.9830747576569858
31,106016_fnca,0.15,0.1,1,-1.9961029264556447
30,106016_fnca,0.15,0.05,1,-2.003055970732519
93,106016_fnca,0.45,0.2,1,-2.0463396643612546
20,106016_fnca,0.1,0.05,1,-2.052348827005983
21,106016_fnca,0.1,0.1,1,-2.052368839396018
83,106016_fnca,0.4,0.2,1,-2.063191230159507
42,106016_fnca,0.2,0.15,1,-2.0678104655718323
73,106016_fnca,0.35,0.2,1,-2.105480294660801
11,106016_fnca,0.05,0.1,1,-2.135843481154071
32,106016_fnca,0.15,0.15,1,-2.150046093404151
104,106016_fnca,0.5,0.25,1,-2.1595056885775366
63,106016_fnca,0.3,0.2,1,-2.194512631388525
22,106016_fnca,0.1,0.15,1,-2.2356336445833205
2,106016_fnca,0.0,0.15,1,-2.2363414565513673
10,106016_fnca,0.05,0.05,1,-2.247143173529107
12,106016_fnca,0.05,0.15,1,-2.284845087624924
105,106016_fnca,0.5,0.3,1,-2.2965434500106134
53,106016_fnca,0.25,0.2,1,-2.313695957498011
43,106016_fnca,0.2,0.2,1,-2.344678443631973
94,106016_fnca,0.45,0.25,1,-2.3515436574902218
1,106016_fnca,0.0,0.1,1,-2.386027383805275
107,106016_fnca,0.5,0.4,1,-2.39759474042515
106,106016_fnca,0.5,0.35,1,-2.4081448007596995
84,106016_fnca,0.4,0.25,1,-2.4246274761896385
74,106016_fnca,0.35,0.25,1,-2.455266334349946
13,106016_fnca,0.05,0.2,1,-2.4657724371760543
23,106016_fnca,0.1,0.2,1,-2.473188676183342
33,106016_fnca,0.15,0.2,1,-2.4759410605144936
3,106016_fnca,0.0,0.2,1,-2.476671107039107
95,106016_fnca,0.45,0.3,1,-2.4826692809296858
5,106016_fnca,0.0,0.3,1,-2.492935947823679
24,106016_fnca,0.1,0.25,1,-2.502270649385434
4,106016_fnca,0.0,0.25,1,-2.5097900860171887
14,106016_fnca,0.05,0.25,1,-2.510528895657348
16,106016_fnca,0.05,0.35,1,-2.5152253581676964
9,106016_fnca,0.0,0.5,1,-2.516338518379031
96,106016_fnca,0.45,0.35,1,-2.5198560854344993
7,106016_fnca,0.0,0.4,1,-2.5215731954013245
44,106016_fnca,0.2,0.25,1,-2.5245303336968847
8,106016_fnca,0.0,0.45,1,-2.5322270110383585
64,106016_fnca,0.3,0.25,1,-2.534311822039299
17,106016_fnca,0.05,0.4,1,-2.538874839944225
85,106016_fnca,0.4,0.3,1,-2.547819801477317
25,106016_fnca,0.1,0.3,1,-2.551460240544703
18,106016_fnca,0.05,0.45,1,-2.558818527290575
15,106016_fnca,0.05,0.3,1,-2.558892022226882
6,106016_fnca,0.0,0.35,1,-2.5599879907790934
34,106016_fnca,0.15,0.25,1,-2.564532885686645
54,106016_fnca,0.25,0.25,1,-2.584201789567472
26,106016_fnca,0.1,0.35,1,-2.5898173296646485
75,106016_fnca,0.35,0.3,1,-2.5919941156265627
108,106016_fnca,0.5,0.45,1,-2.6031981969703515
45,106016_fnca,0.2,0.3,1,-2.603686354858492
86,106016_fnca,0.4,0.35,1,-2.614795986336843
27,106016_fnca,0.1,0.4,1,-2.616289294101871
87,106016_fnca,0.4,0.4,1,-2.620353022394532
35,106016_fnca,0.15,0.3,1,-2.6245642828719795
36,106016_fnca,0.15,0.35,1,-2.6283398844827066
55,106016_fnca,0.25,0.3,1,-2.634260309893033
28,106016_fnca,0.1,0.45,1,-2.6424960397747315
19,106016_fnca,0.05,0.5,1,-2.64427761951657
77,106016_fnca,0.35,0.4,1,-2.6484276599018735
46,106016_fnca,0.2,0.35,1,-2.653275457672356
109,106016_fnca,0.5,0.5,1,-2.6560413716864897
37,106016_fnca,0.15,0.4,1,-2.6649586553977644
65,106016_fnca,0.3,0.3,1,-2.669329255199157
47,106016_fnca,0.2,0.4,1,-2.6716316603458106
76,106016_fnca,0.35,0.35,1,-2.6847307018443107
38,106016_fnca,0.15,0.45,1,-2.6852073071608853
67,106016_fnca,0.3,0.4,1,-2.6995573805934194
57,106016_fnca,0.25,0.4,1,-2.713779515529068
97,106016_fnca,0.45,0.4,1,-2.7241345374127643
98,106016_fnca,0.45,0.45,1,-2.7363765416936947
48,106016_fnca,0.2,0.45,1,-2.743568566042451
56,106016_fnca,0.25,0.35,1,-2.750276679303541
68,106016_fnca,0.3,0.45,1,-2.7647108692732667
88,106016_fnca,0.4,0.45,1,-2.7867119963277345
58,106016_fnca,0.25,0.45,1,-2.803298260211027
99,106016_fnca,0.45,0.5,1,-2.825155098098863
29,106016_fnca,0.1,0.5,1,-2.8277019912271726
66,106016_fnca,0.3,0.35,1,-2.8336672172020205
78,106016_fnca,0.35,0.45,1,-2.8473986259796393
79,106016_fnca,0.35,0.5,1,-2.8473986259796398
49,106016_fnca,0.2,0.5,1,-2.853849052969571
89,106016_fnca,0.4,0.5,1,-2.8656140143054682
59,106016_fnca,0.25,0.5,1,-2.8718341951532724
39,106016_fnca,0.15,0.5,1,-2.890406012268378
69,106016_fnca,0.3,0.5,1,-2.909611187352179
0,106016_fnca,0.0,0.05,1,-3.322402262459303
