,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.15,1,0.3166666666666666,0.4659534285176792,106016_fnca,-1.9038142699809015,0.0
1,Punishment,0.5,0.15,1,0.4072,0.4915093337263413,106016_fnca,-1.9038142699809015,0.32
2,Reward,0.5,0.15,1,0.3672,0.4822345903812047,106016_fnca,-1.9038142699809015,0.52
