,HCPID,ans,bll,lf,LL
137,118932_fnca,0.5,0.55,0.1,-1.8522229644882948
117,118932_fnca,0.45,0.2,0.1,-1.8653398354814141
135,118932_fnca,0.5,0.45,0.1,-1.8658473584122666
122,118932_fnca,0.45,0.45,0.1,-1.8668752546126828
138,118932_fnca,0.5,0.6,0.1,-1.868245935789861
128,118932_fnca,0.45,0.75,0.1,-1.8684869277661815
130,118932_fnca,0.5,0.2,0.1,-1.872638000363751
127,118932_fnca,0.45,0.7,0.1,-1.8734520287478587
139,118932_fnca,0.5,0.65,0.1,-1.8765052846672323
142,118932_fnca,0.5,0.8,0.1,-1.8797768669091326
141,118932_fnca,0.5,0.75,0.1,-1.883181771471026
131,118932_fnca,0.5,0.25,0.1,-1.8840063268470504
121,118932_fnca,0.45,0.4,0.1,-1.8862236247592408
132,118932_fnca,0.5,0.3,0.1,-1.886249421797972
123,118932_fnca,0.45,0.5,0.1,-1.8868360576828573
118,118932_fnca,0.45,0.25,0.1,-1.887794136133637
140,118932_fnca,0.5,0.7,0.1,-1.8888939275361754
129,118932_fnca,0.45,0.8,0.1,-1.8951672940250597
94,118932_fnca,0.35,0.35,0.1,-1.8966296353240888
120,118932_fnca,0.45,0.35,0.1,-1.9008137624414791
136,118932_fnca,0.5,0.5,0.1,-1.9031646733011112
133,118932_fnca,0.5,0.35,0.1,-1.903552979594887
134,118932_fnca,0.5,0.4,0.1,-1.9129983550319365
125,118932_fnca,0.45,0.6,0.1,-1.9169857668394257
107,118932_fnca,0.4,0.35,0.1,-1.9182097210120563
126,118932_fnca,0.45,0.65,0.1,-1.918921736851051
124,118932_fnca,0.45,0.55,0.1,-1.9192095172412276
119,118932_fnca,0.45,0.3,0.1,-1.92999224520502
110,118932_fnca,0.4,0.5,0.1,-1.93766740227366
115,118932_fnca,0.4,0.75,0.1,-1.9456594739762374
116,118932_fnca,0.4,0.8,0.1,-1.9491262810720507
114,118932_fnca,0.4,0.7,0.1,-1.9526682648815885
97,118932_fnca,0.35,0.5,0.1,-1.9552031062456505
92,118932_fnca,0.35,0.25,0.1,-1.9593963101146488
111,118932_fnca,0.4,0.55,0.1,-1.9614587765520821
105,118932_fnca,0.4,0.25,0.1,-1.9626148815906164
108,118932_fnca,0.4,0.4,0.1,-1.963707455398088
113,118932_fnca,0.4,0.65,0.1,-1.983388294484373
109,118932_fnca,0.4,0.45,0.1,-1.990980089982557
103,118932_fnca,0.35,0.8,0.1,-1.9974109702040521
93,118932_fnca,0.35,0.3,0.1,-2.007591513476755
98,118932_fnca,0.35,0.55,0.1,-2.012436934849211
100,118932_fnca,0.35,0.65,0.1,-2.020151240652531
95,118932_fnca,0.35,0.4,0.1,-2.027143273127656
91,118932_fnca,0.35,0.2,0.1,-2.027768651709443
112,118932_fnca,0.4,0.6,0.1,-2.033309605851251
104,118932_fnca,0.4,0.2,0.1,-2.037752935373984
78,118932_fnca,0.3,0.2,0.1,-2.04316625263704
106,118932_fnca,0.4,0.3,0.1,-2.046143300314255
101,118932_fnca,0.35,0.7,0.1,-2.0575635501665084
87,118932_fnca,0.3,0.65,0.1,-2.059299518231607
66,118932_fnca,0.25,0.25,0.1,-2.066112637358181
96,118932_fnca,0.35,0.45,0.1,-2.069361671025212
82,118932_fnca,0.3,0.4,0.1,-2.0694247509843153
89,118932_fnca,0.3,0.75,0.1,-2.0705837036016423
80,118932_fnca,0.3,0.3,0.1,-2.084493298912152
79,118932_fnca,0.3,0.25,0.1,-2.101499223031965
90,118932_fnca,0.3,0.8,0.1,-2.104696596590536
99,118932_fnca,0.35,0.6,0.1,-2.125479339358402
70,118932_fnca,0.25,0.45,0.1,-2.127445913782779
71,118932_fnca,0.25,0.5,0.1,-2.1402862550050306
68,118932_fnca,0.25,0.35,0.1,-2.153419159039824
85,118932_fnca,0.3,0.55,0.1,-2.1564990916267215
19,118932_fnca,0.05,0.5,0.1,-2.162048209761382
62,118932_fnca,0.2,0.7,0.1,-2.186473974338756
67,118932_fnca,0.25,0.3,0.1,-2.188456590849893
77,118932_fnca,0.25,0.8,0.1,-2.190633882684402
84,118932_fnca,0.3,0.5,0.1,-2.2142667964208944
42,118932_fnca,0.15,0.35,0.1,-2.2198514899692734
76,118932_fnca,0.25,0.75,0.1,-2.233334667104862
86,118932_fnca,0.3,0.6,0.1,-2.2346723514966347
43,118932_fnca,0.15,0.4,0.1,-2.2470189498118973
88,118932_fnca,0.3,0.7,0.1,-2.250088437037401
54,118932_fnca,0.2,0.3,0.1,-2.2577692912798284
