,HCPID,ans,bll,lf,LL
142,123420_fnca,0.5,0.8,0.1,-1.9599556803201663
134,123420_fnca,0.5,0.4,0.1,-1.9694495892773143
136,123420_fnca,0.5,0.5,0.1,-1.976591123664796
129,123420_fnca,0.45,0.8,0.1,-1.9854309988949312
138,123420_fnca,0.5,0.6,0.1,-1.987951119494954
139,123420_fnca,0.5,0.65,0.1,-1.9921072323793143
133,123420_fnca,0.5,0.35,0.1,-2.0002342578616483
120,123420_fnca,0.45,0.35,0.1,-2.005894494459497
135,123420_fnca,0.5,0.45,0.1,-2.0063648905497344
140,123420_fnca,0.5,0.7,0.1,-2.0075350413946573
137,123420_fnca,0.5,0.55,0.1,-2.0148430995884494
119,123420_fnca,0.45,0.3,0.1,-2.017995341044678
117,123420_fnca,0.45,0.2,0.1,-2.0209631026749175
127,123420_fnca,0.45,0.7,0.1,-2.0264537166673238
109,123420_fnca,0.4,0.45,0.1,-2.032564970670981
128,123420_fnca,0.45,0.75,0.1,-2.044452579635693
118,123420_fnca,0.45,0.25,0.1,-2.048347449605371
141,123420_fnca,0.5,0.75,0.1,-2.0551175550726457
132,123420_fnca,0.5,0.3,0.1,-2.056761714010299
123,123420_fnca,0.45,0.5,0.1,-2.0651939172443834
131,123420_fnca,0.5,0.25,0.1,-2.0662855458880185
112,123420_fnca,0.4,0.6,0.1,-2.066375725806857
126,123420_fnca,0.45,0.65,0.1,-2.0670411695074073
113,123420_fnca,0.4,0.65,0.1,-2.075745627331162
125,123420_fnca,0.45,0.6,0.1,-2.0810884598318875
107,123420_fnca,0.4,0.35,0.1,-2.082191688594178
114,123420_fnca,0.4,0.7,0.1,-2.0823355909415913
122,123420_fnca,0.45,0.45,0.1,-2.094720644423564
130,123420_fnca,0.5,0.2,0.1,-2.104259892204906
121,123420_fnca,0.45,0.4,0.1,-2.1103287857399975
106,123420_fnca,0.4,0.3,0.1,-2.1129192848870573
110,123420_fnca,0.4,0.5,0.1,-2.1470423658014015
97,123420_fnca,0.35,0.5,0.1,-2.152421344329787
101,123420_fnca,0.35,0.7,0.1,-2.1544510029129054
116,123420_fnca,0.4,0.8,0.1,-2.1559627071924186
104,123420_fnca,0.4,0.2,0.1,-2.1603530049613884
99,123420_fnca,0.35,0.6,0.1,-2.164024729310218
94,123420_fnca,0.35,0.35,0.1,-2.171268538989811
124,123420_fnca,0.45,0.55,0.1,-2.1730859007564747
100,123420_fnca,0.35,0.65,0.1,-2.1732362466851347
108,123420_fnca,0.4,0.4,0.1,-2.175060198210318
105,123420_fnca,0.4,0.25,0.1,-2.175233467961592
91,123420_fnca,0.35,0.2,0.1,-2.17952303037336
95,123420_fnca,0.35,0.4,0.1,-2.183769678893705
93,123420_fnca,0.35,0.3,0.1,-2.1892812402481194
115,123420_fnca,0.4,0.75,0.1,-2.191688433051464
78,123420_fnca,0.3,0.2,0.1,-2.2151636280882316
81,123420_fnca,0.3,0.35,0.1,-2.2166776369993784
111,123420_fnca,0.4,0.55,0.1,-2.2171249096978327
103,123420_fnca,0.35,0.8,0.1,-2.2205297786015823
92,123420_fnca,0.35,0.25,0.1,-2.252663592929162
82,123420_fnca,0.3,0.4,0.1,-2.2559235061419995
96,123420_fnca,0.35,0.45,0.1,-2.3031671841179615
72,123420_fnca,0.25,0.55,0.1,-2.3254867890406397
86,123420_fnca,0.3,0.6,0.1,-2.3368913761950125
88,123420_fnca,0.3,0.7,0.1,-2.3626418114367493
77,123420_fnca,0.25,0.8,0.1,-2.3666853000045203
87,123420_fnca,0.3,0.65,0.1,-2.373014909171399
102,123420_fnca,0.35,0.75,0.1,-2.375744337804494
84,123420_fnca,0.3,0.5,0.1,-2.3808723612497436
68,123420_fnca,0.25,0.35,0.1,-2.3810482671414848
90,123420_fnca,0.3,0.8,0.1,-2.3894176683123445
83,123420_fnca,0.3,0.45,0.1,-2.392144383361517
89,123420_fnca,0.3,0.75,0.1,-2.3967487721411294
98,123420_fnca,0.35,0.55,0.1,-2.3998957274411525
85,123420_fnca,0.3,0.55,0.1,-2.4138772921225664
74,123420_fnca,0.25,0.65,0.1,-2.4181086961504574
59,123420_fnca,0.2,0.55,0.1,-2.418718556410847
76,123420_fnca,0.25,0.75,0.1,-2.4391678047722642
79,123420_fnca,0.3,0.25,0.1,-2.4399121682419858
66,123420_fnca,0.25,0.25,0.1,-2.489450062002006
14,123420_fnca,0.05,0.25,0.1,-2.505798697209566
65,123420_fnca,0.25,0.2,0.1,-2.5270541784316682
30,123420_fnca,0.1,0.4,0.1,-2.534282490553366
48,123420_fnca,0.15,0.65,0.1,-2.547204939844543
54,123420_fnca,0.2,0.3,0.1,-2.567424671182171
62,123420_fnca,0.2,0.7,0.1,-2.5703531456067474
63,123420_fnca,0.2,0.75,0.1,-2.587893104912271
80,123420_fnca,0.3,0.3,0.1,-2.5881270270143766
41,123420_fnca,0.15,0.3,0.1,-2.5915874070793494
43,123420_fnca,0.15,0.4,0.1,-2.6146706985439865
4,123420_fnca,0.0,0.4,0.1,-2.6318243986233565
70,123420_fnca,0.25,0.45,0.1,-2.656757969653093
64,123420_fnca,0.2,0.8,0.1,-2.6612090259142196
3,123420_fnca,0.0,0.35,0.1,-2.66841889214007
58,123420_fnca,0.2,0.5,0.1,-2.679524659909698
52,123420_fnca,0.2,0.2,0.1,-2.686381576181223
17,123420_fnca,0.05,0.4,0.1,-2.7042625820639463
69,123420_fnca,0.25,0.4,0.1,-2.714792383743748
18,123420_fnca,0.05,0.45,0.1,-2.748398846173105
55,123420_fnca,0.2,0.35,0.1,-2.7530877997875516
7,123420_fnca,0.0,0.55,0.1,-2.773982393385124
34,123420_fnca,0.1,0.6,0.1,-2.7920416648623405
