,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.05,1,0.4866666666666667,0.5006573159847485,161731_fnca,-1.924207320581587,0.1666666666666666
1,Punishment,0.5,0.05,1,0.52,0.4997997997917744,161731_fnca,-1.924207320581587,0.4
2,Reward,0.5,0.05,1,0.5104,0.5000919050842805,161731_fnca,-1.924207320581587,0.68
