,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.5,0.1,0.3833333333333333,0.4870107670057071,161731_fnca,-1.9892058161620727,0.1666666666666666
1,Punishment,0.45,0.5,0.1,0.4248,0.4945104573959778,161731_fnca,-1.9892058161620727,0.4
2,Reward,0.45,0.5,0.1,0.4104,0.4921032132164618,161731_fnca,-1.9892058161620727,0.68
