,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
449,102008_fnca,1,1,Reward,2,5,3.0,0,334,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
450,102008_fnca,2,1,Reward,3,5,2.0,0,304,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
451,102008_fnca,3,1,Punishment,4,5,2.0,0,338,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
452,102008_fnca,4,1,Reward,5,5,2.0,0,576,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
453,102008_fnca,5,1,Reward,6,5,2.0,0,418,13,4,0,4,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
454,102008_fnca,6,1,Reward,7,5,3.0,0,323,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
455,102008_fnca,7,1,Neutral,8,5,2.0,0,335,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
457,102008_fnca,10,1,Reward,10,5,2.0,0,388,14,3,0,3,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
458,102008_fnca,11,1,Punishment,11,5,3.0,0,253,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
459,102008_fnca,12,1,Punishment,12,5,3.0,0,323,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
460,102008_fnca,13,1,Punishment,13,5,3.0,0,433,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
461,102008_fnca,14,1,Neutral,14,5,2.0,0,526,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
462,102008_fnca,15,1,Punishment,15,5,2.0,0,308,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
463,102008_fnca,16,1,Punishment,16,5,3.0,0,274,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
465,102008_fnca,19,1,Punishment,18,5,2.0,0,781,13,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
466,102008_fnca,20,1,Punishment,19,5,3.0,0,400,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
467,102008_fnca,21,1,Punishment,20,5,3.0,0,236,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
468,102008_fnca,22,1,Neutral,21,5,2.0,0,264,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
469,102008_fnca,23,1,Punishment,22,5,3.0,0,268,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
470,102008_fnca,24,1,Neutral,23,5,2.0,0,340,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
471,102008_fnca,25,1,Punishment,24,5,3.0,0,204,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
473,102008_fnca,28,1,Reward,26,5,3.0,0,484,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
474,102008_fnca,29,1,Reward,27,5,3.0,0,229,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
475,102008_fnca,30,1,Punishment,28,5,3.0,0,309,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
476,102008_fnca,31,1,Reward,29,5,3.0,0,263,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
477,102008_fnca,32,1,Punishment,30,5,2.0,0,356,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
478,102008_fnca,33,1,Reward,31,5,3.0,0,233,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
479,102008_fnca,34,1,Reward,32,5,3.0,0,242,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
481,102008_fnca,1,2,Punishment,2,5,3.0,0,303,27,1,1,0,0,2.0,,1.0,,,MostlyPunishment
482,102008_fnca,2,2,Punishment,3,5,2.0,0,269,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
483,102008_fnca,3,2,Reward,4,5,2.0,0,306,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
484,102008_fnca,4,2,Punishment,5,5,2.0,0,339,14,3,0,3,0,2.0,2.0,0.0,Reward,,MostlyPunishment
485,102008_fnca,5,2,Reward,6,5,2.0,0,536,13,4,0,4,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
486,102008_fnca,6,2,Punishment,7,5,3.0,0,399,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
487,102008_fnca,7,2,Punishment,8,5,2.0,0,440,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
489,102008_fnca,10,2,Reward,10,5,3.0,0,325,13,1,1,0,0,3.0,,0.0,,,MostlyReward
490,102008_fnca,11,2,Neutral,11,5,3.0,0,265,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
491,102008_fnca,12,2,Reward,12,5,2.0,0,234,13,1,0,1,0,2.0,3.0,0.0,Neutral,,MostlyReward
492,102008_fnca,13,2,Reward,13,5,2.0,0,241,14,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
493,102008_fnca,14,2,Reward,14,5,3.0,0,208,14,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
494,102008_fnca,15,2,Reward,15,5,3.0,0,252,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
495,102008_fnca,16,2,Neutral,16,5,2.0,0,266,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
497,102008_fnca,19,2,Punishment,18,5,3.0,0,487,14,1,1,0,0,3.0,,0.0,,,MostlyPunishment
498,102008_fnca,20,2,Punishment,19,5,3.0,0,285,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
499,102008_fnca,21,2,Reward,20,5,2.0,0,551,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
500,102008_fnca,22,2,Punishment,21,5,2.0,0,423,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
501,102008_fnca,23,2,Reward,22,5,3.0,0,336,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
502,102008_fnca,24,2,Punishment,23,5,3.0,0,236,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
503,102008_fnca,25,2,Punishment,24,5,3.0,0,333,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
505,102008_fnca,28,2,Reward,26,5,2.0,0,268,13,2,0,2,0,3.0,,1.0,,MostlyReward,MostlyReward
506,102008_fnca,29,2,Reward,27,5,3.0,0,222,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
507,102008_fnca,30,2,Punishment,28,5,2.0,0,245,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
508,102008_fnca,31,2,Reward,29,5,3.0,0,283,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
509,102008_fnca,32,2,Punishment,30,5,2.0,0,250,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
510,102008_fnca,33,2,Reward,31,5,3.0,0,524,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
511,102008_fnca,34,2,Reward,32,5,3.0,0,276,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
