,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.05,1,0.36,0.4808020055718082,162228_fnca,-1.8453720207462903,0.8333333333333334
1,Punishment,0.5,0.05,1,0.4992,0.5001994798234926,162228_fnca,-1.8453720207462903,0.52
2,Reward,0.5,0.05,1,0.5024,0.5001943577414815,162228_fnca,-1.8453720207462903,0.56
