,HCPID,ans,bll,lf,LL
142,145834_fnca,0.5,0.8,0.1,-1.8917676612080339
139,145834_fnca,0.5,0.65,0.1,-1.8946879560568561
135,145834_fnca,0.5,0.45,0.1,-1.895006650755243
133,145834_fnca,0.5,0.35,0.1,-1.8985262680649067
125,145834_fnca,0.45,0.6,0.1,-1.908365495116065
134,145834_fnca,0.5,0.4,0.1,-1.9109639729270094
136,145834_fnca,0.5,0.5,0.1,-1.9233218093346618
122,145834_fnca,0.45,0.45,0.1,-1.9297387272370705
131,145834_fnca,0.5,0.25,0.1,-1.9304689575379275
132,145834_fnca,0.5,0.3,0.1,-1.9305046676831519
123,145834_fnca,0.45,0.5,0.1,-1.935093674613616
137,145834_fnca,0.5,0.55,0.1,-1.9402759173471178
121,145834_fnca,0.45,0.4,0.1,-1.9425956087542975
141,145834_fnca,0.5,0.75,0.1,-1.9426456049783156
130,145834_fnca,0.5,0.2,0.1,-1.9467127866712859
119,145834_fnca,0.45,0.3,0.1,-1.9486667717449224
140,145834_fnca,0.5,0.7,0.1,-1.9533568316186032
129,145834_fnca,0.45,0.8,0.1,-1.9569116524830814
112,145834_fnca,0.4,0.6,0.1,-1.969056443150017
118,145834_fnca,0.45,0.25,0.1,-1.9730740720596827
100,145834_fnca,0.35,0.65,0.1,-1.9786133437620315
116,145834_fnca,0.4,0.8,0.1,-1.9789211906143125
124,145834_fnca,0.45,0.55,0.1,-1.9841040176594573
99,145834_fnca,0.35,0.6,0.1,-1.9905230713747009
127,145834_fnca,0.45,0.7,0.1,-1.991016758223517
108,145834_fnca,0.4,0.4,0.1,-1.991244337529034
103,145834_fnca,0.35,0.8,0.1,-1.9952760720395424
126,145834_fnca,0.45,0.65,0.1,-2.0014247384789243
107,145834_fnca,0.4,0.35,0.1,-2.0025423001426597
128,145834_fnca,0.45,0.75,0.1,-2.010259798443442
105,145834_fnca,0.4,0.25,0.1,-2.0158372063809535
104,145834_fnca,0.4,0.2,0.1,-2.032882260483845
138,145834_fnca,0.5,0.6,0.1,-2.033644135341609
120,145834_fnca,0.45,0.35,0.1,-2.03936744241342
98,145834_fnca,0.35,0.55,0.1,-2.0401679365453727
117,145834_fnca,0.45,0.2,0.1,-2.0502350512544893
106,145834_fnca,0.4,0.3,0.1,-2.0525016821145687
95,145834_fnca,0.35,0.4,0.1,-2.0565956265204948
94,145834_fnca,0.35,0.35,0.1,-2.0613729340384577
79,145834_fnca,0.3,0.25,0.1,-2.0614105892509245
114,145834_fnca,0.4,0.7,0.1,-2.0647680499905325
101,145834_fnca,0.35,0.7,0.1,-2.071436775067413
115,145834_fnca,0.4,0.75,0.1,-2.074638220387508
110,145834_fnca,0.4,0.5,0.1,-2.0826865610645857
92,145834_fnca,0.35,0.25,0.1,-2.0830426533855646
109,145834_fnca,0.4,0.45,0.1,-2.0856747738438166
91,145834_fnca,0.35,0.2,0.1,-2.0890702321903376
113,145834_fnca,0.4,0.65,0.1,-2.091472604805915
69,145834_fnca,0.25,0.4,0.1,-2.1359974896881244
111,145834_fnca,0.4,0.55,0.1,-2.1369503202500866
93,145834_fnca,0.35,0.3,0.1,-2.1422991393814232
102,145834_fnca,0.35,0.75,0.1,-2.1430077789060147
96,145834_fnca,0.35,0.45,0.1,-2.1591939843869485
73,145834_fnca,0.25,0.6,0.1,-2.1618823320125014
64,145834_fnca,0.2,0.8,0.1,-2.1628756606818595
81,145834_fnca,0.3,0.35,0.1,-2.1661658340249854
83,145834_fnca,0.3,0.45,0.1,-2.171773794321061
90,145834_fnca,0.3,0.8,0.1,-2.200227589749308
71,145834_fnca,0.25,0.5,0.1,-2.215844847930224
82,145834_fnca,0.3,0.4,0.1,-2.2297539857743507
86,145834_fnca,0.3,0.6,0.1,-2.231636755109583
74,145834_fnca,0.25,0.65,0.1,-2.236566275015122
89,145834_fnca,0.3,0.75,0.1,-2.2374927083608736
78,145834_fnca,0.3,0.2,0.1,-2.241677885131026
85,145834_fnca,0.3,0.55,0.1,-2.248358941604125
97,145834_fnca,0.35,0.5,0.1,-2.252822918991833
84,145834_fnca,0.3,0.5,0.1,-2.343960277503972
75,145834_fnca,0.25,0.7,0.1,-2.3572481492685995
63,145834_fnca,0.2,0.75,0.1,-2.3697627860975032
52,145834_fnca,0.2,0.2,0.1,-2.3752794617784785
80,145834_fnca,0.3,0.3,0.1,-2.3793286115117542
67,145834_fnca,0.25,0.3,0.1,-2.4195687277031492
88,145834_fnca,0.3,0.7,0.1,-2.437659610057194
