,HCPID,egs,alpha,r,LL
60,145834_fnca,0.3,0.05,1,-1.8394150806786111
40,145834_fnca,0.2,0.05,1,-1.8402321894536886
80,145834_fnca,0.4,0.05,1,-1.8402831967037592
50,145834_fnca,0.25,0.05,1,-1.8408503393407472
70,145834_fnca,0.35,0.05,1,-1.8408558860287516
100,145834_fnca,0.5,0.05,1,-1.840972577063288
90,145834_fnca,0.45,0.05,1,-1.8412728651920394
30,145834_fnca,0.15,0.05,1,-1.8414803999110836
91,145834_fnca,0.45,0.1,1,-1.8462839960532262
71,145834_fnca,0.35,0.1,1,-1.8559068174807236
61,145834_fnca,0.3,0.1,1,-1.8562443343204107
81,145834_fnca,0.4,0.1,1,-1.8581346991187848
101,145834_fnca,0.5,0.1,1,-1.8583791217163275
51,145834_fnca,0.25,0.1,1,-1.8598456501610587
20,145834_fnca,0.1,0.05,1,-1.861170184374717
41,145834_fnca,0.2,0.1,1,-1.8819523110182024
10,145834_fnca,0.05,0.05,1,-1.9013006846012726
21,145834_fnca,0.1,0.1,1,-1.9066271134139705
92,145834_fnca,0.45,0.15,1,-1.9116471939259765
31,145834_fnca,0.15,0.1,1,-1.913650255444288
102,145834_fnca,0.5,0.15,1,-1.9157152511855815
82,145834_fnca,0.4,0.15,1,-1.9484356820237396
72,145834_fnca,0.35,0.15,1,-2.001172535411325
62,145834_fnca,0.3,0.15,1,-2.0071599378687592
11,145834_fnca,0.05,0.1,1,-2.0329790977791946
52,145834_fnca,0.25,0.15,1,-2.048937355067106
42,145834_fnca,0.2,0.15,1,-2.09945785316542
103,145834_fnca,0.5,0.2,1,-2.1278732051979437
93,145834_fnca,0.45,0.2,1,-2.135054050451054
83,145834_fnca,0.4,0.2,1,-2.172833931080902
32,145834_fnca,0.15,0.15,1,-2.1946867418083027
73,145834_fnca,0.35,0.2,1,-2.2322043969402143
1,145834_fnca,0.0,0.1,1,-2.2652323337706095
0,145834_fnca,0.0,0.05,1,-2.3077444919012127
63,145834_fnca,0.3,0.2,1,-2.3105310415727787
22,145834_fnca,0.1,0.15,1,-2.36178635131183
104,145834_fnca,0.5,0.25,1,-2.3742670263374004
94,145834_fnca,0.45,0.25,1,-2.3822659121413428
2,145834_fnca,0.0,0.15,1,-2.4244216445548163
12,145834_fnca,0.05,0.15,1,-2.445301689279184
53,145834_fnca,0.25,0.2,1,-2.576251748849225
84,145834_fnca,0.4,0.25,1,-2.6215268376548053
43,145834_fnca,0.2,0.2,1,-2.784428233700445
13,145834_fnca,0.05,0.2,1,-2.8115885506401526
106,145834_fnca,0.5,0.35,1,-2.8143292312930015
33,145834_fnca,0.15,0.2,1,-2.83214193326076
105,145834_fnca,0.5,0.3,1,-2.8329321292326086
4,145834_fnca,0.0,0.25,1,-2.8481978442791824
3,145834_fnca,0.0,0.2,1,-2.8535558435165305
5,145834_fnca,0.0,0.3,1,-2.8589770930567626
23,145834_fnca,0.1,0.2,1,-2.872209148821417
24,145834_fnca,0.1,0.25,1,-2.879353404515117
74,145834_fnca,0.35,0.25,1,-2.8903749372671244
14,145834_fnca,0.05,0.25,1,-2.9081315558409937
85,145834_fnca,0.4,0.3,1,-2.93580267598885
95,145834_fnca,0.45,0.3,1,-2.9732851074229596
34,145834_fnca,0.15,0.25,1,-2.974876341557165
64,145834_fnca,0.3,0.25,1,-2.9884296820588188
54,145834_fnca,0.25,0.25,1,-3.0075944559013634
7,145834_fnca,0.0,0.4,1,-3.0112078542815115
44,145834_fnca,0.2,0.25,1,-3.0230429547237447
55,145834_fnca,0.25,0.3,1,-3.0364610592454326
9,145834_fnca,0.0,0.5,1,-3.047443727214431
6,145834_fnca,0.0,0.35,1,-3.0528649767546634
16,145834_fnca,0.05,0.35,1,-3.0631566819023512
8,145834_fnca,0.0,0.45,1,-3.0752047069551653
15,145834_fnca,0.05,0.3,1,-3.1043067908433333
75,145834_fnca,0.35,0.3,1,-3.1046914365443636
17,145834_fnca,0.05,0.4,1,-3.104955168634235
45,145834_fnca,0.2,0.3,1,-3.11182899783823
35,145834_fnca,0.15,0.3,1,-3.120838198193897
107,145834_fnca,0.5,0.4,1,-3.154503376833392
18,145834_fnca,0.05,0.45,1,-3.1676911242599886
25,145834_fnca,0.1,0.3,1,-3.1787277683211714
27,145834_fnca,0.1,0.4,1,-3.230484142245717
98,145834_fnca,0.45,0.45,1,-3.232015118359575
86,145834_fnca,0.4,0.35,1,-3.233827063003311
77,145834_fnca,0.35,0.4,1,-3.235672169777801
96,145834_fnca,0.45,0.35,1,-3.264692084349182
76,145834_fnca,0.35,0.35,1,-3.2706958953767717
108,145834_fnca,0.5,0.45,1,-3.279363631908722
87,145834_fnca,0.4,0.4,1,-3.2804779437176053
78,145834_fnca,0.35,0.45,1,-3.3079265542243608
46,145834_fnca,0.2,0.35,1,-3.309388827090928
26,145834_fnca,0.1,0.35,1,-3.3169055949713986
97,145834_fnca,0.45,0.4,1,-3.3199382186270006
19,145834_fnca,0.05,0.5,1,-3.3227455084061246
65,145834_fnca,0.3,0.3,1,-3.32332522729135
36,145834_fnca,0.15,0.35,1,-3.327301533930151
56,145834_fnca,0.25,0.35,1,-3.365191961744567
88,145834_fnca,0.4,0.45,1,-3.371656216925578
99,145834_fnca,0.45,0.5,1,-3.3859354841358456
66,145834_fnca,0.3,0.35,1,-3.3904775038323285
57,145834_fnca,0.25,0.4,1,-3.391483384606079
37,145834_fnca,0.15,0.4,1,-3.394298835432954
67,145834_fnca,0.3,0.4,1,-3.4210551186295857
28,145834_fnca,0.1,0.45,1,-3.4320966730847613
58,145834_fnca,0.25,0.45,1,-3.4341729092845252
48,145834_fnca,0.2,0.45,1,-3.4359118350821216
29,145834_fnca,0.1,0.5,1,-3.4574888111626763
68,145834_fnca,0.3,0.45,1,-3.512639357089033
38,145834_fnca,0.15,0.45,1,-3.5228638612388377
109,145834_fnca,0.5,0.5,1,-3.528260229254637
47,145834_fnca,0.2,0.4,1,-3.5311944808475353
89,145834_fnca,0.4,0.5,1,-3.5706728696645147
79,145834_fnca,0.35,0.5,1,-3.6696936896757526
69,145834_fnca,0.3,0.5,1,-3.683363803747043
49,145834_fnca,0.2,0.5,1,-3.697342131692011
39,145834_fnca,0.15,0.5,1,-3.704881115265162
59,145834_fnca,0.25,0.5,1,-3.8754917074073525
