,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.8,0.1,0.41,0.4926550822840809,145834_fnca,-1.8917676612080339,0.5
1,Punishment,0.5,0.8,0.1,0.4544,0.4981155842856623,145834_fnca,-1.8917676612080339,0.5652173913043478
2,Reward,0.5,0.8,0.1,0.4016,0.4904180338020849,145834_fnca,-1.8917676612080339,0.52
