,HCPID,egs,alpha,r,LL
12,150423_fnca,0.05,0.15,1,-1.8517919785619352
2,150423_fnca,0.0,0.15,1,-1.8583307069716817
11,150423_fnca,0.05,0.1,1,-1.873242056388071
22,150423_fnca,0.1,0.15,1,-1.8737721762896173
42,150423_fnca,0.2,0.15,1,-1.8788799190206569
21,150423_fnca,0.1,0.1,1,-1.8877411935664743
32,150423_fnca,0.15,0.15,1,-1.8964329252197047
31,150423_fnca,0.15,0.1,1,-1.9052861862191237
62,150423_fnca,0.3,0.15,1,-1.9077255650487581
1,150423_fnca,0.0,0.1,1,-1.9084892377075842
82,150423_fnca,0.4,0.15,1,-1.9093021284572345
72,150423_fnca,0.35,0.15,1,-1.9093317193115267
52,150423_fnca,0.25,0.15,1,-1.9199648092665322
91,150423_fnca,0.45,0.1,1,-1.9232044229300493
103,150423_fnca,0.5,0.2,1,-1.9288973644178522
41,150423_fnca,0.2,0.1,1,-1.9306577048867817
92,150423_fnca,0.45,0.15,1,-1.9323020172918925
83,150423_fnca,0.4,0.2,1,-1.9338163667521826
73,150423_fnca,0.35,0.2,1,-1.9379608512653106
53,150423_fnca,0.25,0.2,1,-1.9398862540777246
102,150423_fnca,0.5,0.15,1,-1.9401380310589678
71,150423_fnca,0.35,0.1,1,-1.9414361201477002
93,150423_fnca,0.45,0.2,1,-1.9441358986458832
63,150423_fnca,0.3,0.2,1,-1.9470939085334154
13,150423_fnca,0.05,0.2,1,-1.9484052897563502
81,150423_fnca,0.4,0.1,1,-1.9490280941085554
94,150423_fnca,0.45,0.25,1,-1.9523464027004551
43,150423_fnca,0.2,0.2,1,-1.9529404427477803
4,150423_fnca,0.0,0.25,1,-1.9536001087121333
3,150423_fnca,0.0,0.2,1,-1.9549572362395153
104,150423_fnca,0.5,0.25,1,-1.9553295584967425
5,150423_fnca,0.0,0.3,1,-1.9553295584967425
33,150423_fnca,0.15,0.2,1,-1.9564242733758908
24,150423_fnca,0.1,0.25,1,-1.9566320634979064
23,150423_fnca,0.1,0.2,1,-1.9594803087109804
80,150423_fnca,0.4,0.05,1,-1.9627840315730372
51,150423_fnca,0.25,0.1,1,-1.962929110444343
14,150423_fnca,0.05,0.25,1,-1.9633289455773588
34,150423_fnca,0.15,0.25,1,-1.9666202183400552
101,150423_fnca,0.5,0.1,1,-1.9672148328720662
100,150423_fnca,0.5,0.05,1,-1.9713115562583614
40,150423_fnca,0.2,0.05,1,-1.9716718994405613
61,150423_fnca,0.3,0.1,1,-1.9755170642896385
90,150423_fnca,0.45,0.05,1,-1.976806585838792
50,150423_fnca,0.25,0.05,1,-1.9773280234166934
54,150423_fnca,0.25,0.25,1,-1.984719000546792
60,150423_fnca,0.3,0.05,1,-1.994337524715763
44,150423_fnca,0.2,0.25,1,-1.9947740906502083
84,150423_fnca,0.4,0.25,1,-1.9981308679090566
30,150423_fnca,0.15,0.05,1,-2.001877524787319
74,150423_fnca,0.35,0.25,1,-2.003676028752174
20,150423_fnca,0.1,0.05,1,-2.007408059499237
64,150423_fnca,0.3,0.25,1,-2.0355310910194424
85,150423_fnca,0.4,0.3,1,-2.046100637963366
70,150423_fnca,0.35,0.05,1,-2.048770344834101
105,150423_fnca,0.5,0.3,1,-2.0511860361062157
10,150423_fnca,0.05,0.05,1,-2.0589215702336956
9,150423_fnca,0.0,0.5,1,-2.064151458846614
6,150423_fnca,0.0,0.35,1,-2.0648829773001616
7,150423_fnca,0.0,0.4,1,-2.0652683407615866
8,150423_fnca,0.0,0.45,1,-2.0660778686873056
15,150423_fnca,0.05,0.3,1,-2.078101576051728
75,150423_fnca,0.35,0.3,1,-2.0922969785386214
55,150423_fnca,0.25,0.3,1,-2.094518264749803
16,150423_fnca,0.05,0.35,1,-2.0996022324748957
17,150423_fnca,0.05,0.4,1,-2.1038367434883565
95,150423_fnca,0.45,0.3,1,-2.115751332987245
