,HCPID,egs,alpha,r,LL
83,158035_fnca,0.4,0.2,1,-1.8591841571651444
103,158035_fnca,0.5,0.2,1,-1.8601221371246464
42,158035_fnca,0.2,0.15,1,-1.8727436132811817
32,158035_fnca,0.15,0.15,1,-1.8740118367083554
73,158035_fnca,0.35,0.2,1,-1.874415004395559
93,158035_fnca,0.45,0.2,1,-1.8782754956170602
63,158035_fnca,0.3,0.2,1,-1.8800699653046937
62,158035_fnca,0.3,0.15,1,-1.8889621421243294
52,158035_fnca,0.25,0.15,1,-1.890973405609091
72,158035_fnca,0.35,0.15,1,-1.898410012873946
104,158035_fnca,0.5,0.25,1,-1.8989623873135806
102,158035_fnca,0.5,0.15,1,-1.899080573433301
2,158035_fnca,0.0,0.15,1,-1.9081846931998987
94,158035_fnca,0.45,0.25,1,-1.9110556316262213
92,158035_fnca,0.45,0.15,1,-1.9116794604908713
82,158035_fnca,0.4,0.15,1,-1.9131785928716445
22,158035_fnca,0.1,0.15,1,-1.9138377747986697
12,158035_fnca,0.05,0.15,1,-1.9272110715837685
53,158035_fnca,0.25,0.2,1,-1.9296293104315803
105,158035_fnca,0.5,0.3,1,-1.94682386789404
84,158035_fnca,0.4,0.25,1,-1.9544618325672443
106,158035_fnca,0.5,0.35,1,-1.9660431518739028
74,158035_fnca,0.35,0.25,1,-1.968097986448981
3,158035_fnca,0.0,0.2,1,-1.9701543291565298
43,158035_fnca,0.2,0.2,1,-1.9707124381954406
101,158035_fnca,0.5,0.1,1,-1.9718934630872365
5,158035_fnca,0.0,0.3,1,-1.9754907742136452
13,158035_fnca,0.05,0.2,1,-1.9779724273832473
75,158035_fnca,0.35,0.3,1,-1.9796467043897468
23,158035_fnca,0.1,0.2,1,-1.97966635126187
4,158035_fnca,0.0,0.25,1,-1.9848689777199042
14,158035_fnca,0.05,0.25,1,-1.9853093565750977
54,158035_fnca,0.25,0.25,1,-1.9874896884472653
95,158035_fnca,0.45,0.3,1,-1.9882319805157507
24,158035_fnca,0.1,0.25,1,-1.9909553550002066
44,158035_fnca,0.2,0.25,1,-1.9924187955986603
81,158035_fnca,0.4,0.1,1,-1.9937797382065625
