,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
3009,119833_fnca,1,1,Reward,2,5,3.0,0,402,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
3010,119833_fnca,2,1,Reward,3,5,3.0,0,822,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3011,119833_fnca,3,1,Punishment,4,5,3.0,0,693,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3012,119833_fnca,4,1,Reward,5,5,3.0,0,1117,13,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3013,119833_fnca,5,1,Reward,6,5,2.0,0,704,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3014,119833_fnca,6,1,Reward,7,5,3.0,0,426,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3015,119833_fnca,7,1,Neutral,8,5,2.0,0,415,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3017,119833_fnca,10,1,Reward,10,5,3.0,0,895,14,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
3018,119833_fnca,11,1,Punishment,11,5,2.0,0,626,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
3019,119833_fnca,12,1,Punishment,12,5,2.0,0,411,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
3020,119833_fnca,13,1,Punishment,13,5,3.0,0,367,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3021,119833_fnca,14,1,Neutral,14,5,3.0,0,928,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3022,119833_fnca,15,1,Punishment,15,5,3.0,0,532,14,3,3,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3023,119833_fnca,16,1,Punishment,16,5,2.0,0,242,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3025,119833_fnca,19,1,Punishment,18,5,3.0,0,668,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
3026,119833_fnca,20,1,Punishment,19,5,3.0,0,540,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3027,119833_fnca,21,1,Punishment,20,5,3.0,0,970,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3028,119833_fnca,22,1,Neutral,21,5,3.0,0,331,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3029,119833_fnca,23,1,Punishment,22,5,3.0,0,384,13,5,5,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3030,119833_fnca,24,1,Neutral,23,5,2.0,0,544,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3031,119833_fnca,25,1,Punishment,24,5,2.0,0,363,13,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3033,119833_fnca,28,1,Reward,26,5,3.0,0,634,14,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
3034,119833_fnca,29,1,Reward,27,5,3.0,0,385,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3035,119833_fnca,30,1,Punishment,28,5,3.0,0,569,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3036,119833_fnca,31,1,Reward,29,5,2.0,0,524,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3037,119833_fnca,32,1,Punishment,30,5,3.0,0,401,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3038,119833_fnca,33,1,Reward,31,5,3.0,0,357,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
3039,119833_fnca,34,1,Reward,32,5,2.0,0,371,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3041,119833_fnca,1,2,Punishment,2,5,3.0,0,637,26,1,1,0,0,3.0,,0.0,,,MostlyPunishment
3042,119833_fnca,2,2,Punishment,3,5,3.0,0,461,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
3043,119833_fnca,3,2,Reward,4,5,2.0,0,527,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
3044,119833_fnca,4,2,Punishment,5,5,2.0,0,479,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
3045,119833_fnca,5,2,Reward,6,5,3.0,0,276,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
3046,119833_fnca,6,2,Punishment,7,5,2.0,0,629,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
