,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,102816_fnca,0.5,1.1689013230509684,0.20147223780710855,-1.602103684719825
220,Reward,0.0,0.05,1,0.5008,0.5001994798234922,102816_fnca,0.56,-0.11835278201586738,0.39615797373228917,-0.9259422237101204
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,102816_fnca,0.5,0.20404247923737193,0.39072347280842773,-0.9397551998713393
221,Reward,0.0,0.1,1,0.1768,0.3816520491616723,102816_fnca,0.56,-1.0040559217269447,0.24098931557639733,-1.423002680182145
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,102816_fnca,0.5,-0.4897829127147061,0.3538500001634858,-1.0388821839983233
222,Reward,0.0,0.15,1,0.1856,0.3889391455319733,102816_fnca,0.56,-0.9626184566429095,0.25101171196107247,-1.3822556797394612
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,102816_fnca,0.5,-0.7496999399759883,0.3012051957001522,-1.1999635332046727
223,Reward,0.0,0.2,1,0.1392,0.34629365491783,102816_fnca,0.56,-1.2151536536233944,0.1906649205700415,-1.657237734161815
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,102816_fnca,0.5,-0.7496999399759883,0.3012051957001522,-1.1999635332046727
224,Reward,0.0,0.25,1,0.1368,0.343773623542288,102816_fnca,0.56,-1.2310426717422132,0.1869953435892585,-1.6766715630297757
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,102816_fnca,0.5,-0.7496999399759883,0.3012051957001522,-1.1999635332046727
225,Reward,0.0,0.3,1,0.1392,0.3462936549178299,102816_fnca,0.56,-1.215153653623395,0.1906649205700414,-1.6572377341618154
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,102816_fnca,0.5,-0.9270549888657902,0.25958943053810185,-1.3486540093951478
226,Reward,0.0,0.35,1,0.14,0.3471259096029772,102816_fnca,0.56,-1.2099356123556784,0.19187510254047335,-1.6509106262279278
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,102816_fnca,0.5,-0.9270549888657902,0.25958943053810185,-1.3486540093951478
227,Reward,0.0,0.4,1,0.1392,0.34629365491783,102816_fnca,0.56,-1.2151536536233944,0.1906649205700415,-1.657237734161815
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,102816_fnca,0.5,-0.9270549888657902,0.25958943053810185,-1.3486540093951478
228,Reward,0.0,0.45,1,0.1432,0.3504168854305909,102816_fnca,0.56,-1.1894403989346514,0.19665137962075738,-1.626322764513584
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,102816_fnca,0.5,-0.9270549888657902,0.25958943053810185,-1.3486540093951478
229,Reward,0.0,0.5,1,0.1424,0.3495997940686043,102816_fnca,0.56,-1.1945087127770209,0.19546693082499905,-1.6323640656547804
120,Punishment,0.05,0.05,1,0.7296,0.4443442285376822,102816_fnca,0.5,0.5167165122310776,0.34908616008627386,-1.0524365102107973
230,Reward,0.05,0.05,1,0.4496,0.4976524554074847,102816_fnca,0.56,-0.22184156593702126,0.3892453659575466,-0.9435453733933675
121,Punishment,0.05,0.1,1,0.5552,0.4971425153257727,102816_fnca,0.5,0.1110345591018865,0.39649063004059254,-0.9251028698621477
231,Reward,0.05,0.1,1,0.2424,0.4287065096509889,102816_fnca,0.56,-0.7408331640649894,0.3032021841151234,-1.1933554216939444
122,Punishment,0.05,0.15,1,0.3008,0.4587894399396747,102816_fnca,0.5,-0.43418610512524525,0.36305631458693866,-1.0131973201465878
232,Reward,0.05,0.15,1,0.1792,0.383673199610397,102816_fnca,0.56,-0.9925113361753842,0.2437827279942646,-1.4114779094229961
123,Punishment,0.05,0.2,1,0.2024,0.401949612255857,102816_fnca,0.5,-0.7403913100693966,0.3033014209849961,-1.1930281792178115
233,Reward,0.05,0.2,1,0.1384,0.3454575411395502,102816_fnca,0.56,-1.2204104695740063,0.18944824782103528,-1.663639390327596
124,Punishment,0.05,0.25,1,0.2008,0.4007590875788362,102816_fnca,0.5,-0.7465831949254107,0.30190835537689087,-1.1976317666771896
234,Reward,0.05,0.25,1,0.1432,0.350416885430591,102816_fnca,0.56,-1.189440398934651,0.1966513796207575,-1.6263227645135834
125,Punishment,0.05,0.3,1,0.1608,0.3674934028263591,102816_fnca,0.5,-0.9230097666821852,0.2605626238821505,-1.3449120479000236
235,Reward,0.05,0.3,1,0.136,0.3429257623200246,102816_fnca,0.56,-1.2364192096023263,0.18575907062480865,-1.6833047641414933
126,Punishment,0.05,0.35,1,0.152,0.3591645853358702,102816_fnca,0.5,-0.9689151275161783,0.2494899125249784,-1.3883367953695185
236,Reward,0.05,0.35,1,0.1368,0.3437736235422877,102816_fnca,0.56,-1.2310426717422143,0.18699534358925823,-1.6766715630297773
127,Punishment,0.05,0.4,1,0.152,0.3591645853358702,102816_fnca,0.5,-0.9689151275161783,0.2494899125249784,-1.3883367953695185
237,Reward,0.05,0.4,1,0.1448,0.3520399205836574,102816_fnca,0.56,-1.1794116965815344,0.19900118326474261,-1.6144445082213394
128,Punishment,0.05,0.45,1,0.148,0.3552421111946792,102816_fnca,0.5,-0.9908735167016771,0.24417900484311228,-1.4098536962550472
238,Reward,0.05,0.45,1,0.144,0.3512302523304645,102816_fnca,0.56,-1.1844082257714952,0.19782945539451752,-1.6203499558422634
129,Punishment,0.05,0.5,1,0.136,0.3429257623200251,102816_fnca,0.5,-1.0614542271114296,0.22711902236097245,-1.482281071331034
239,Reward,0.05,0.5,1,0.128,0.3342235244434975,102816_fnca,0.56,-1.2925481553678972,0.1730319706388923,-1.7542789001771495
130,Punishment,0.1,0.05,1,0.6376,0.4808858918629182,102816_fnca,0.5,0.2861385670245954,0.3829403013980089,-0.959876172974117
240,Reward,0.1,0.05,1,0.46,0.4985969104429772,102816_fnca,0.56,-0.20056281518302085,0.39099861757308035,-0.9390512546217419
131,Punishment,0.1,0.1,1,0.5704,0.4952171564330345,102816_fnca,0.5,0.14215985671231451,0.39493138199694205,-0.9290432456349055
241,Reward,0.1,0.1,1,0.3192,0.466353244095742,102816_fnca,0.56,-0.5163467887243087,0.34915283279548864,-1.0522455363176255
132,Punishment,0.1,0.15,1,0.3176,0.4657292808170942,102816_fnca,0.5,-0.3916438315409117,0.3694902305481126,-0.9956309785966956
