,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.17,0.3762604235825435
11,Neutral,0.05,0.1,1,0.13,0.3368653453081294
12,Neutral,0.05,0.15,1,0.013333333333333334,0.11488931224930929
13,Neutral,0.05,0.2,1,0.01,0.09966499068325334
14,Neutral,0.05,0.25,1,0.006666666666666667,0.08151300584956361
15,Neutral,0.05,0.3,1,0.12,0.32550449652428015
16,Neutral,0.05,0.35,1,0.016666666666666666,0.12823299585640946
17,Neutral,0.05,0.4,1,0.03,0.17087224588772665
18,Neutral,0.05,0.45,1,0.04666666666666667,0.2112763147146889
19,Neutral,0.05,0.5,1,0.07666666666666666,0.26650636207348033
20,Neutral,0.1,0.05,1,0.27,0.44470124502233477
21,Neutral,0.1,0.1,1,0.20333333333333334,0.40315091187798274
22,Neutral,0.1,0.15,1,0.09666666666666666,0.29599707733047437
23,Neutral,0.1,0.2,1,0.06333333333333334,0.2439684903901177
24,Neutral,0.1,0.25,1,0.04,0.1962865968262874
25,Neutral,0.1,0.3,1,0.16,0.36721859746989854
26,Neutral,0.1,0.35,1,0.06333333333333334,0.24396849039011773
27,Neutral,0.1,0.4,1,0.07,0.25557332754516526
28,Neutral,0.1,0.45,1,0.11333333333333333,0.3175294822993921
29,Neutral,0.1,0.5,1,0.07666666666666666,0.2665063620734803
30,Neutral,0.15,0.05,1,0.3233333333333333,0.46853028109529166
31,Neutral,0.15,0.1,1,0.2,0.4006683379765066
32,Neutral,0.15,0.15,1,0.2,0.4006683379765067
33,Neutral,0.15,0.2,1,0.11666666666666667,0.3215590505108516
34,Neutral,0.15,0.25,1,0.07666666666666666,0.2665063620734802
35,Neutral,0.15,0.3,1,0.11666666666666667,0.32155905051085154
36,Neutral,0.15,0.35,1,0.11,0.31341254721080314
37,Neutral,0.15,0.4,1,0.14,0.34756679298414594
38,Neutral,0.15,0.45,1,0.14,0.34756679298414633
39,Neutral,0.15,0.5,1,0.10333333333333333,0.3049023456071545
40,Neutral,0.2,0.05,1,0.32,0.46725556090572573
41,Neutral,0.2,0.1,1,0.27,0.44470124502233466
42,Neutral,0.2,0.15,1,0.27,0.4447012450223348
43,Neutral,0.2,0.2,1,0.14333333333333334,0.3509979402633572
44,Neutral,0.2,0.25,1,0.12666666666666668,0.3331549132304482
45,Neutral,0.2,0.3,1,0.17,0.3762604235825435
46,Neutral,0.2,0.35,1,0.15666666666666668,0.3640935354604676
47,Neutral,0.2,0.4,1,0.13333333333333333,0.3405026123034994
48,Neutral,0.2,0.45,1,0.15,0.3576680324053049
49,Neutral,0.2,0.5,1,0.11333333333333333,0.31752948229939215
50,Neutral,0.25,0.05,1,0.31666666666666665,0.46595342851767935
51,Neutral,0.25,0.1,1,0.32,0.4672555609057256
52,Neutral,0.25,0.15,1,0.3,0.45902324683737267
53,Neutral,0.25,0.2,1,0.16666666666666666,0.37330068339472083
54,Neutral,0.25,0.25,1,0.16,0.36721859746989843
55,Neutral,0.25,0.3,1,0.17333333333333334,0.37916766204679014
56,Neutral,0.25,0.35,1,0.18666666666666668,0.39029474612365467
57,Neutral,0.25,0.4,1,0.15,0.3576680324053048
