,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.10333333333333333,0.30490234560715457
1,Neutral,0.0,0.25,0.1,0.18,0.3848293719103961
2,Neutral,0.0,0.3,0.1,0.15333333333333332,0.36091052943411084
3,Neutral,0.0,0.35,0.1,0.11333333333333333,0.3175294822993921
4,Neutral,0.0,0.4,0.1,0.16,0.36721859746989827
5,Neutral,0.0,0.45,0.1,0.17333333333333334,0.3791676620467905
6,Neutral,0.0,0.5,0.1,0.12666666666666668,0.3331549132304483
7,Neutral,0.0,0.55,0.1,0.08666666666666667,0.2818160567729816
8,Neutral,0.0,0.6,0.1,0.16666666666666666,0.37330068339472067
9,Neutral,0.0,0.65,0.1,0.19333333333333333,0.3955719227174287
10,Neutral,0.0,0.7,0.1,0.15,0.3576680324053049
11,Neutral,0.0,0.75,0.1,0.19,0.39295637890109836
12,Neutral,0.0,0.8,0.1,0.11666666666666667,0.3215590505108516
13,Neutral,0.05,0.2,0.1,0.12666666666666668,0.3331549132304482
14,Neutral,0.05,0.25,0.1,0.12333333333333334,0.3293688434044333
15,Neutral,0.05,0.3,0.1,0.19,0.39295637890109836
16,Neutral,0.05,0.35,0.1,0.16333333333333333,0.3702871825318562
17,Neutral,0.05,0.4,0.1,0.13333333333333333,0.34050261230349954
18,Neutral,0.05,0.45,0.1,0.22333333333333333,0.4171758315991677
19,Neutral,0.05,0.5,0.1,0.19,0.3929563789010984
20,Neutral,0.05,0.55,0.1,0.19,0.3929563789010983
21,Neutral,0.05,0.6,0.1,0.12333333333333334,0.3293688434044334
22,Neutral,0.05,0.65,0.1,0.13666666666666666,0.3440690345808727
23,Neutral,0.05,0.7,0.1,0.14666666666666667,0.3543644113182342
24,Neutral,0.05,0.75,0.1,0.17,0.37626042358254347
25,Neutral,0.05,0.8,0.1,0.13666666666666666,0.3440690345808723
26,Neutral,0.1,0.2,0.1,0.16666666666666666,0.37330068339472067
27,Neutral,0.1,0.25,0.1,0.18333333333333332,0.38758607487931873
28,Neutral,0.1,0.3,0.1,0.14666666666666667,0.35436441131823415
29,Neutral,0.1,0.35,0.1,0.17,0.37626042358254347
30,Neutral,0.1,0.4,0.1,0.18333333333333332,0.3875860748793186
31,Neutral,0.1,0.45,0.1,0.12333333333333334,0.3293688434044334
32,Neutral,0.1,0.5,0.1,0.14,0.3475667929841462
33,Neutral,0.1,0.55,0.1,0.17666666666666667,0.3820235974197239
34,Neutral,0.1,0.6,0.1,0.1,0.30050125348238005
35,Neutral,0.1,0.65,0.1,0.15333333333333332,0.36091052943411084
36,Neutral,0.1,0.7,0.1,0.16666666666666666,0.3733006833947206
37,Neutral,0.1,0.75,0.1,0.17666666666666667,0.38202359741972386
38,Neutral,0.1,0.8,0.1,0.16,0.36721859746989827
39,Neutral,0.15,0.2,0.1,0.14,0.3475667929841461
40,Neutral,0.15,0.25,0.1,0.15333333333333332,0.36091052943411106
41,Neutral,0.15,0.3,0.1,0.15666666666666668,0.36409353546046735
42,Neutral,0.15,0.35,0.1,0.14,0.3475667929841461
43,Neutral,0.15,0.4,0.1,0.17333333333333334,0.37916766204679025
44,Neutral,0.15,0.45,0.1,0.17333333333333334,0.3791676620467903
45,Neutral,0.15,0.5,0.1,0.14333333333333334,0.35099794026335723
46,Neutral,0.15,0.55,0.1,0.14666666666666667,0.3543644113182341
47,Neutral,0.15,0.6,0.1,0.11666666666666667,0.3215590505108516
48,Neutral,0.15,0.65,0.1,0.23,0.4215356541175463
49,Neutral,0.15,0.7,0.1,0.16,0.3672185974698982
50,Neutral,0.15,0.75,0.1,0.15333333333333332,0.360910529434111
51,Neutral,0.15,0.8,0.1,0.20666666666666667,0.40559080597963054
52,Neutral,0.2,0.2,0.1,0.22,0.41493844488487486
53,Neutral,0.2,0.25,0.1,0.22666666666666666,0.4193747004212345
54,Neutral,0.2,0.3,0.1,0.20666666666666667,0.40559080597963043
55,Neutral,0.2,0.35,0.1,0.23333333333333334,0.42365927286816174
56,Neutral,0.2,0.4,0.1,0.19,0.39295637890109847
57,Neutral,0.2,0.45,0.1,0.24333333333333335,0.4298116047846787
58,Neutral,0.2,0.5,0.1,0.21,0.4079887859958014
59,Neutral,0.2,0.55,0.1,0.21333333333333335,0.41034558674051036
60,Neutral,0.2,0.6,0.1,0.19666666666666666,0.39814228589993766
61,Neutral,0.2,0.65,0.1,0.19666666666666666,0.39814228589993755
62,Neutral,0.2,0.7,0.1,0.16,0.36721859746989827
63,Neutral,0.2,0.75,0.1,0.17666666666666667,0.3820235974197239
64,Neutral,0.2,0.8,0.1,0.14,0.34756679298414606
65,Neutral,0.25,0.2,0.1,0.20666666666666667,0.40559080597963043
66,Neutral,0.25,0.25,0.1,0.24666666666666667,0.4317912704378237
67,Neutral,0.25,0.3,0.1,0.24333333333333335,0.4298116047846786
68,Neutral,0.25,0.35,0.1,0.17,0.3762604235825434
69,Neutral,0.25,0.4,0.1,0.21666666666666667,0.41266191376532896
70,Neutral,0.25,0.45,0.1,0.26666666666666666,0.44295551414779255
71,Neutral,0.25,0.5,0.1,0.15,0.357668032405305
72,Neutral,0.25,0.55,0.1,0.21,0.40798878599580135
73,Neutral,0.25,0.6,0.1,0.27,0.444701245022335
74,Neutral,0.25,0.65,0.1,0.15,0.3576680324053051
75,Neutral,0.25,0.7,0.1,0.31666666666666665,0.4659534285176793
76,Neutral,0.25,0.75,0.1,0.24,0.4277967197686491
77,Neutral,0.25,0.8,0.1,0.2733333333333333,0.4464151773751184
78,Neutral,0.3,0.2,0.1,0.18333333333333332,0.3875860748793187
79,Neutral,0.3,0.25,0.1,0.31,0.46326599768964766
80,Neutral,0.3,0.3,0.1,0.24,0.42779671976864897
81,Neutral,0.3,0.35,0.1,0.23,0.42153565411754634
82,Neutral,0.3,0.4,0.1,0.26666666666666666,0.4429555141477926
83,Neutral,0.3,0.45,0.1,0.35333333333333333,0.47880378629957043
