,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.05,1,0.4466666666666666,0.4979780745823771,141422_fnca,-1.839470763561466,0.0
1,Punishment,0.4,0.05,1,0.532,0.4991746590845915,141422_fnca,-1.839470763561466,0.56
2,Reward,0.4,0.05,1,0.5232,0.4996613745241399,141422_fnca,-1.839470763561466,0.52
