,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.05,1,0.4166666666666667,0.4938303862564449,165840_fnca,-1.8497443913200171,0.6666666666666666
1,Punishment,0.4,0.05,1,0.5256,0.4995440675459339,165840_fnca,-1.8497443913200171,0.56
2,Reward,0.4,0.05,1,0.5312,0.4992253406555021,165840_fnca,-1.8497443913200171,0.6
