,HCPID,egs,alpha,r,LL
80,165840_fnca,0.4,0.05,1,-1.8497443913200171
90,165840_fnca,0.45,0.05,1,-1.8540102914645895
70,165840_fnca,0.35,0.05,1,-1.8558321652034615
40,165840_fnca,0.2,0.05,1,-1.8591938848253404
60,165840_fnca,0.3,0.05,1,-1.8600458916137663
100,165840_fnca,0.5,0.05,1,-1.8606609761924053
50,165840_fnca,0.25,0.05,1,-1.862406602532332
30,165840_fnca,0.15,0.05,1,-1.8748912277427607
20,165840_fnca,0.1,0.05,1,-1.8770672974641767
101,165840_fnca,0.5,0.1,1,-1.884794518186282
81,165840_fnca,0.4,0.1,1,-1.8994474563022403
91,165840_fnca,0.45,0.1,1,-1.9098532570430575
71,165840_fnca,0.35,0.1,1,-1.9152814018533182
61,165840_fnca,0.3,0.1,1,-1.9155897746178634
51,165840_fnca,0.25,0.1,1,-1.9198015392837955
92,165840_fnca,0.45,0.15,1,-1.9506932164731483
31,165840_fnca,0.15,0.1,1,-1.9568843046491504
10,165840_fnca,0.05,0.05,1,-1.9638085301499553
41,165840_fnca,0.2,0.1,1,-1.989443305275182
102,165840_fnca,0.5,0.15,1,-1.9943271752592864
82,165840_fnca,0.4,0.15,1,-2.041682506438087
72,165840_fnca,0.35,0.15,1,-2.041752770329703
21,165840_fnca,0.1,0.1,1,-2.057444425185337
62,165840_fnca,0.3,0.15,1,-2.061792879515692
11,165840_fnca,0.05,0.1,1,-2.134679198218526
103,165840_fnca,0.5,0.2,1,-2.1510954080921305
42,165840_fnca,0.2,0.15,1,-2.1848875244004935
52,165840_fnca,0.25,0.15,1,-2.188502670602168
93,165840_fnca,0.45,0.2,1,-2.243384284137546
83,165840_fnca,0.4,0.2,1,-2.252241095720109
32,165840_fnca,0.15,0.15,1,-2.328103548863221
0,165840_fnca,0.0,0.05,1,-2.340756105649675
1,165840_fnca,0.0,0.1,1,-2.404750191117631
73,165840_fnca,0.35,0.2,1,-2.4549543526722464
22,165840_fnca,0.1,0.15,1,-2.532525398757344
63,165840_fnca,0.3,0.2,1,-2.582274522939538
12,165840_fnca,0.05,0.15,1,-2.5857910337740555
2,165840_fnca,0.0,0.15,1,-2.620635940355572
104,165840_fnca,0.5,0.25,1,-2.631505954135175
53,165840_fnca,0.25,0.2,1,-2.6739679134427243
94,165840_fnca,0.45,0.25,1,-2.6965619825734386
84,165840_fnca,0.4,0.25,1,-2.8297349091010684
74,165840_fnca,0.35,0.25,1,-2.9313272733831743
43,165840_fnca,0.2,0.2,1,-2.963018512175672
105,165840_fnca,0.5,0.3,1,-3.055219725226165
13,165840_fnca,0.05,0.2,1,-3.056198187750283
95,165840_fnca,0.45,0.3,1,-3.064716335700637
14,165840_fnca,0.05,0.25,1,-3.0922267051013206
4,165840_fnca,0.0,0.25,1,-3.1133748117961755
64,165840_fnca,0.3,0.25,1,-3.116587836964447
33,165840_fnca,0.15,0.2,1,-3.1340108721892443
75,165840_fnca,0.35,0.3,1,-3.152223900296965
3,165840_fnca,0.0,0.2,1,-3.157942173163159
5,165840_fnca,0.0,0.3,1,-3.157942173163159
23,165840_fnca,0.1,0.2,1,-3.15812194818333
24,165840_fnca,0.1,0.25,1,-3.192681523141845
54,165840_fnca,0.25,0.25,1,-3.210483849713367
106,165840_fnca,0.5,0.35,1,-3.235128667385041
44,165840_fnca,0.2,0.25,1,-3.2540298637793423
9,165840_fnca,0.0,0.5,1,-3.2963305503015192
97,165840_fnca,0.45,0.4,1,-3.29686048829324
7,165840_fnca,0.0,0.4,1,-3.303460716558079
6,165840_fnca,0.0,0.35,1,-3.317970390220088
107,165840_fnca,0.5,0.4,1,-3.331219772027751
34,165840_fnca,0.15,0.25,1,-3.334082611200356
