,HCPID,egs,alpha,r,LL
90,159239_fnca,0.45,0.05,1,-2.0723257143925937
80,159239_fnca,0.4,0.05,1,-2.1027444494182843
60,159239_fnca,0.3,0.05,1,-2.105060960453152
100,159239_fnca,0.5,0.05,1,-2.118346766904366
40,159239_fnca,0.2,0.05,1,-2.120072807596168
50,159239_fnca,0.25,0.05,1,-2.121769232711252
70,159239_fnca,0.35,0.05,1,-2.1242087440546276
20,159239_fnca,0.1,0.05,1,-2.1337353059157116
30,159239_fnca,0.15,0.05,1,-2.1634309314029756
101,159239_fnca,0.5,0.1,1,-2.1664373136371493
81,159239_fnca,0.4,0.1,1,-2.1898215284058393
91,159239_fnca,0.45,0.1,1,-2.2007701474358896
71,159239_fnca,0.35,0.1,1,-2.246263177854754
10,159239_fnca,0.05,0.05,1,-2.2663043696135468
61,159239_fnca,0.3,0.1,1,-2.3204094419787573
51,159239_fnca,0.25,0.1,1,-2.3351985054110043
41,159239_fnca,0.2,0.1,1,-2.3387557249075943
102,159239_fnca,0.5,0.15,1,-2.3604664611865394
92,159239_fnca,0.45,0.15,1,-2.419205075047242
31,159239_fnca,0.15,0.1,1,-2.451158301216604
82,159239_fnca,0.4,0.15,1,-2.4940011090071095
21,159239_fnca,0.1,0.1,1,-2.5494899408167186
72,159239_fnca,0.35,0.15,1,-2.5526949669631547
0,159239_fnca,0.0,0.05,1,-2.5952760467610667
52,159239_fnca,0.25,0.15,1,-2.637811201535873
62,159239_fnca,0.3,0.15,1,-2.7356019802307356
11,159239_fnca,0.05,0.1,1,-2.8785657730943255
103,159239_fnca,0.5,0.2,1,-2.883383047089369
42,159239_fnca,0.2,0.15,1,-2.975827780736144
32,159239_fnca,0.15,0.15,1,-3.0019436443868486
93,159239_fnca,0.45,0.2,1,-3.0493875329864712
83,159239_fnca,0.4,0.2,1,-3.1304463794095163
73,159239_fnca,0.35,0.2,1,-3.1789283245999522
1,159239_fnca,0.0,0.1,1,-3.432221463759795
2,159239_fnca,0.0,0.15,1,-3.59607682607212
22,159239_fnca,0.1,0.15,1,-3.5997293810530957
12,159239_fnca,0.05,0.15,1,-3.626882265955777
104,159239_fnca,0.5,0.25,1,-3.6765133193005317
94,159239_fnca,0.45,0.25,1,-3.6947167622958053
63,159239_fnca,0.3,0.2,1,-3.744178141750128
84,159239_fnca,0.4,0.25,1,-3.8679868662836396
53,159239_fnca,0.25,0.2,1,-4.006754138359619
74,159239_fnca,0.35,0.25,1,-4.2606471913485695
43,159239_fnca,0.2,0.2,1,-4.302425172420675
95,159239_fnca,0.45,0.3,1,-4.327278798520721
14,159239_fnca,0.05,0.25,1,-4.376281197819731
3,159239_fnca,0.0,0.2,1,-4.376281197819735
4,159239_fnca,0.0,0.25,1,-4.405739059317087
24,159239_fnca,0.1,0.25,1,-4.427464914642568
85,159239_fnca,0.4,0.3,1,-4.436047940843199
105,159239_fnca,0.5,0.3,1,-4.445581255880192
5,159239_fnca,0.0,0.3,1,-4.451189254540903
23,159239_fnca,0.1,0.2,1,-4.45193514598267
106,159239_fnca,0.5,0.35,1,-4.454955451119963
54,159239_fnca,0.25,0.25,1,-4.45739902405227
44,159239_fnca,0.2,0.25,1,-4.460342279207793
33,159239_fnca,0.15,0.2,1,-4.463687860247127
13,159239_fnca,0.05,0.2,1,-4.477741326572554
6,159239_fnca,0.0,0.35,1,-4.509373961196706
15,159239_fnca,0.05,0.3,1,-4.596662479160935
64,159239_fnca,0.3,0.25,1,-4.605575047211003
7,159239_fnca,0.0,0.4,1,-4.625952812459807
8,159239_fnca,0.0,0.45,1,-4.641275159302807
25,159239_fnca,0.1,0.3,1,-4.665882810659459
