,HCPID,ans,bll,lf,LL
66,159239_fnca,0.25,0.25,0.1,-2.8767093793684815
65,159239_fnca,0.25,0.2,0.1,-3.050509752711375
67,159239_fnca,0.25,0.3,0.1,-3.0837855422482443
60,159239_fnca,0.2,0.6,0.1,-3.1384874568684547
6,159239_fnca,0.0,0.5,0.1,-3.1529601370818385
54,159239_fnca,0.2,0.3,0.1,-3.4178303917873674
13,159239_fnca,0.05,0.2,0.1,-3.4303622675341865
36,159239_fnca,0.1,0.7,0.1,-3.430551701277963
51,159239_fnca,0.15,0.8,0.1,-3.431464001251376
55,159239_fnca,0.2,0.35,0.1,-3.4370833930510116
64,159239_fnca,0.2,0.8,0.1,-3.5192512003443053
53,159239_fnca,0.2,0.25,0.1,-3.5283812964981607
16,159239_fnca,0.05,0.35,0.1,-3.569806301544483
62,159239_fnca,0.2,0.7,0.1,-3.576533409810607
14,159239_fnca,0.05,0.25,0.1,-3.641785142704272
47,159239_fnca,0.15,0.6,0.1,-3.643292672901409
15,159239_fnca,0.05,0.3,0.1,-3.659359438697079
29,159239_fnca,0.1,0.35,0.1,-3.6809197470296233
35,159239_fnca,0.1,0.65,0.1,-3.7254112825376833
57,159239_fnca,0.2,0.45,0.1,-3.7364071602550033
32,159239_fnca,0.1,0.5,0.1,-3.8152469312591397
1,159239_fnca,0.0,0.25,0.1,-3.8280085053878254
10,159239_fnca,0.0,0.7,0.1,-3.8375652591148812
58,159239_fnca,0.2,0.5,0.1,-3.8527212626172407
33,159239_fnca,0.1,0.55,0.1,-3.9247750622647857
19,159239_fnca,0.05,0.5,0.1,-3.965434004032072
9,159239_fnca,0.0,0.65,0.1,-4.035903896107283
30,159239_fnca,0.1,0.4,0.1,-4.039243790783162
52,159239_fnca,0.2,0.2,0.1,-4.058018549392958
61,159239_fnca,0.2,0.65,0.1,-4.0627840549837995
5,159239_fnca,0.0,0.45,0.1,-4.083242743962683
56,159239_fnca,0.2,0.4,0.1,-4.155737294955485
42,159239_fnca,0.15,0.35,0.1,-4.205681759833864
12,159239_fnca,0.0,0.8,0.1,-4.21829526137361
39,159239_fnca,0.15,0.2,0.1,-4.237012103766402
46,159239_fnca,0.15,0.55,0.1,-4.237348476571176
22,159239_fnca,0.05,0.65,0.1,-4.239025612822667
40,159239_fnca,0.15,0.25,0.1,-4.27609693369255
31,159239_fnca,0.1,0.45,0.1,-4.277506837143236
45,159239_fnca,0.15,0.5,0.1,-4.283004017010075
49,159239_fnca,0.15,0.7,0.1,-4.295705441121678
27,159239_fnca,0.1,0.25,0.1,-4.309282895199997
18,159239_fnca,0.05,0.45,0.1,-4.357677027188207
2,159239_fnca,0.0,0.3,0.1,-4.404367500364796
24,159239_fnca,0.05,0.75,0.1,-4.463140227013314
41,159239_fnca,0.15,0.3,0.1,-4.477035386650549
63,159239_fnca,0.2,0.75,0.1,-4.51391302537362
3,159239_fnca,0.0,0.35,0.1,-4.615331261735672
34,159239_fnca,0.1,0.6,0.1,-4.72409964546717
8,159239_fnca,0.0,0.6,0.1,-4.800057509951758
11,159239_fnca,0.0,0.75,0.1,-4.831416698527332
28,159239_fnca,0.1,0.3,0.1,-4.831438969923821
38,159239_fnca,0.1,0.8,0.1,-4.85903052122447
17,159239_fnca,0.05,0.4,0.1,-4.8852626710844405
21,159239_fnca,0.05,0.6,0.1,-4.946467299249555
50,159239_fnca,0.15,0.75,0.1,-4.9917664468205665
20,159239_fnca,0.05,0.55,0.1,-5.0670432975792
37,159239_fnca,0.1,0.75,0.1,-5.086920325110668
43,159239_fnca,0.15,0.4,0.1,-5.160777603434639
59,159239_fnca,0.2,0.55,0.1,-5.232331106946168
0,159239_fnca,0.0,0.2,0.1,-5.238137994553185
25,159239_fnca,0.05,0.8,0.1,-5.318111604003764
23,159239_fnca,0.05,0.7,0.1,-5.483267699118643
48,159239_fnca,0.15,0.65,0.1,-5.50356381980139
7,159239_fnca,0.0,0.55,0.1,-5.754187754984137
26,159239_fnca,0.1,0.2,0.1,-6.167316023130263
4,159239_fnca,0.0,0.4,0.1,-6.805285204052513
44,159239_fnca,0.15,0.45,0.1,-8.104534320301497
68,159239_fnca,0.25,0.35,0.1,-28.952308141694054
