,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
8257,153833_fnca,1,1,Reward,2,5,3.0,0,570,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8258,153833_fnca,2,1,Reward,3,5,3.0,0,766,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8259,153833_fnca,3,1,Punishment,4,5,2.0,0,435,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8260,153833_fnca,4,1,Reward,5,5,2.0,0,1143,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8261,153833_fnca,5,1,Reward,6,5,2.0,0,800,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8262,153833_fnca,6,1,Reward,7,5,3.0,0,1119,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8263,153833_fnca,7,1,Neutral,8,5,3.0,0,428,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8265,153833_fnca,10,1,Reward,10,5,2.0,0,888,14,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
8266,153833_fnca,11,1,Punishment,11,5,3.0,0,591,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
8267,153833_fnca,12,1,Punishment,12,5,3.0,0,1008,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8268,153833_fnca,13,1,Punishment,13,5,2.0,0,1267,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8269,153833_fnca,14,1,Neutral,14,5,3.0,0,897,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8270,153833_fnca,15,1,Punishment,15,5,2.0,0,967,14,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8271,153833_fnca,16,1,Punishment,16,5,2.0,0,1281,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8273,153833_fnca,19,1,Punishment,18,5,3.0,0,982,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
8274,153833_fnca,20,1,Punishment,19,5,2.0,0,1032,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8275,153833_fnca,21,1,Punishment,20,5,3.0,0,578,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
8276,153833_fnca,22,1,Neutral,21,5,3.0,0,613,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8277,153833_fnca,23,1,Punishment,22,5,2.0,0,612,13,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
8278,153833_fnca,24,1,Neutral,23,5,2.0,0,161,13,2,0,2,1,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
8279,153833_fnca,25,1,Punishment,24,5,3.0,0,1104,14,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
8281,153833_fnca,28,1,Reward,26,5,3.0,0,977,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
8282,153833_fnca,29,1,Reward,27,5,3.0,0,528,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8283,153833_fnca,30,1,Punishment,28,5,2.0,0,517,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
8284,153833_fnca,31,1,Reward,29,5,2.0,0,554,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8285,153833_fnca,32,1,Punishment,30,5,2.0,0,947,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
8286,153833_fnca,33,1,Reward,31,5,3.0,0,697,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
8289,153833_fnca,1,2,Punishment,2,5,2.0,0,551,26,1,0,1,0,3.0,,1.0,,,MostlyPunishment
8290,153833_fnca,2,2,Punishment,3,5,3.0,0,12,13,1,1,0,1,3.0,2.0,0.0,Punishment,,MostlyPunishment
8291,153833_fnca,3,2,Reward,4,5,3.0,0,333,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
8292,153833_fnca,4,2,Punishment,5,5,2.0,0,668,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
8293,153833_fnca,5,2,Reward,6,5,2.0,0,1111,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
8294,153833_fnca,6,2,Punishment,7,5,2.0,0,987,14,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
8295,153833_fnca,7,2,Punishment,8,5,3.0,0,802,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
8297,153833_fnca,10,2,Reward,10,5,3.0,0,455,13,1,1,0,0,2.0,,1.0,,,MostlyReward
8298,153833_fnca,11,2,Neutral,11,5,2.0,0,308,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
8299,153833_fnca,12,2,Reward,12,5,3.0,0,389,14,1,1,0,0,3.0,2.0,0.0,Neutral,,MostlyReward
8300,153833_fnca,13,2,Reward,13,5,3.0,0,408,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
8301,153833_fnca,14,2,Reward,14,5,3.0,0,751,13,3,3,0,0,2.0,3.0,1.0,Reward,,MostlyReward
8302,153833_fnca,15,2,Reward,15,5,2.0,0,334,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
8303,153833_fnca,16,2,Neutral,16,5,3.0,0,389,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
8305,153833_fnca,19,2,Punishment,18,5,3.0,0,816,13,3,3,0,0,2.0,,1.0,,,MostlyPunishment
8306,153833_fnca,20,2,Punishment,19,5,2.0,0,393,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
8307,153833_fnca,21,2,Reward,20,5,2.0,0,482,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
8308,153833_fnca,22,2,Punishment,21,5,3.0,0,381,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
8309,153833_fnca,23,2,Reward,22,5,3.0,0,715,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
8310,153833_fnca,24,2,Punishment,23,5,2.0,0,307,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
8311,153833_fnca,25,2,Punishment,24,5,3.0,0,626,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
8313,153833_fnca,28,2,Reward,26,5,3.0,0,717,13,3,3,0,0,2.0,,1.0,,MostlyReward,MostlyReward
8314,153833_fnca,29,2,Reward,27,5,2.0,0,354,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8315,153833_fnca,30,2,Punishment,28,5,3.0,0,346,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
8316,153833_fnca,31,2,Reward,29,5,3.0,0,340,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
8317,153833_fnca,32,2,Punishment,30,5,3.0,0,424,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
8318,153833_fnca,33,2,Reward,31,5,2.0,0,538,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
8319,153833_fnca,34,2,Reward,32,5,2.0,0,524,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
