,HCPID,ans,bll,lf,LL
133,122317_fnca,0.5,0.35,0.1,-2.0520699953877397
131,122317_fnca,0.5,0.25,0.1,-2.0574045386397346
136,122317_fnca,0.5,0.5,0.1,-2.0635171613083427
134,122317_fnca,0.5,0.4,0.1,-2.067959138193917
141,122317_fnca,0.5,0.75,0.1,-2.06817433242004
132,122317_fnca,0.5,0.3,0.1,-2.0804516973480807
122,122317_fnca,0.45,0.45,0.1,-2.0824962002764225
129,122317_fnca,0.45,0.8,0.1,-2.0833570318114565
128,122317_fnca,0.45,0.75,0.1,-2.096410206360596
142,122317_fnca,0.5,0.8,0.1,-2.102982976649598
117,122317_fnca,0.45,0.2,0.1,-2.104348268629985
138,122317_fnca,0.5,0.6,0.1,-2.1060197183781124
120,122317_fnca,0.45,0.35,0.1,-2.1154828893524655
112,122317_fnca,0.4,0.6,0.1,-2.1164339626742605
135,122317_fnca,0.5,0.45,0.1,-2.1179681082984545
130,122317_fnca,0.5,0.2,0.1,-2.1212472840356926
139,122317_fnca,0.5,0.65,0.1,-2.122770983974346
119,122317_fnca,0.45,0.3,0.1,-2.1252405402376144
126,122317_fnca,0.45,0.65,0.1,-2.1315459495941442
116,122317_fnca,0.4,0.8,0.1,-2.1316280430214802
125,122317_fnca,0.45,0.6,0.1,-2.132287259900604
121,122317_fnca,0.45,0.4,0.1,-2.1329039363349547
118,122317_fnca,0.45,0.25,0.1,-2.136774567345681
124,122317_fnca,0.45,0.55,0.1,-2.1380922320714517
140,122317_fnca,0.5,0.7,0.1,-2.139427118265112
123,122317_fnca,0.45,0.5,0.1,-2.1431764685364936
109,122317_fnca,0.4,0.45,0.1,-2.149669286970852
137,122317_fnca,0.5,0.55,0.1,-2.149725714792156
127,122317_fnca,0.45,0.7,0.1,-2.1532276424719647
100,122317_fnca,0.35,0.65,0.1,-2.16642634898207
104,122317_fnca,0.4,0.2,0.1,-2.1664967730640954
99,122317_fnca,0.35,0.6,0.1,-2.1924989651882516
101,122317_fnca,0.35,0.7,0.1,-2.194493577533318
111,122317_fnca,0.4,0.55,0.1,-2.2008432141652903
95,122317_fnca,0.35,0.4,0.1,-2.209539832063899
108,122317_fnca,0.4,0.4,0.1,-2.2150782611913176
107,122317_fnca,0.4,0.35,0.1,-2.2206671207529496
103,122317_fnca,0.35,0.8,0.1,-2.221948633871632
110,122317_fnca,0.4,0.5,0.1,-2.230740904514589
106,122317_fnca,0.4,0.3,0.1,-2.2340053927477044
105,122317_fnca,0.4,0.25,0.1,-2.2377898332836392
114,122317_fnca,0.4,0.7,0.1,-2.2451175957334257
113,122317_fnca,0.4,0.65,0.1,-2.25183330564806
86,122317_fnca,0.3,0.6,0.1,-2.2534537090412954
80,122317_fnca,0.3,0.3,0.1,-2.256849035005125
97,122317_fnca,0.35,0.5,0.1,-2.2711602051081843
93,122317_fnca,0.35,0.3,0.1,-2.274181702633279
115,122317_fnca,0.4,0.75,0.1,-2.276157799522702
91,122317_fnca,0.35,0.2,0.1,-2.2836943404670027
102,122317_fnca,0.35,0.75,0.1,-2.286234717001473
83,122317_fnca,0.3,0.45,0.1,-2.2908812654692867
81,122317_fnca,0.3,0.35,0.1,-2.2951127204323543
96,122317_fnca,0.35,0.45,0.1,-2.3433209925355314
87,122317_fnca,0.3,0.65,0.1,-2.346015285395279
82,122317_fnca,0.3,0.4,0.1,-2.358260755740785
68,122317_fnca,0.25,0.35,0.1,-2.359261678791267
58,122317_fnca,0.2,0.5,0.1,-2.3693179850158943
98,122317_fnca,0.35,0.55,0.1,-2.369324737557135
94,122317_fnca,0.35,0.35,0.1,-2.373074022050721
92,122317_fnca,0.35,0.25,0.1,-2.3754145145002457
53,122317_fnca,0.2,0.25,0.1,-2.38394937304172
88,122317_fnca,0.3,0.7,0.1,-2.415525195887198
79,122317_fnca,0.3,0.25,0.1,-2.4157420058289802
90,122317_fnca,0.3,0.8,0.1,-2.4398933545310593
70,122317_fnca,0.25,0.45,0.1,-2.4580965579495695
