,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,101309_fnca,0.24,1.9686759125068942,0.05745340787652562,-2.856780957447099
220,Reward,0.0,0.05,1,0.5032,0.500189875876695,101309_fnca,0.68,-0.3534657707537931,0.3747831980423632,-0.9814075587519591
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,101309_fnca,0.24,0.7345529252545391,0.30461014496831607,-1.1887225332046727
221,Reward,0.0,0.1,1,0.1784,0.383002340246254,101309_fnca,0.68,-1.3096525720377918,0.16922375208194718,-1.7765334629272744
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,101309_fnca,0.24,0.0890514386754012,0.3973635745129744,-0.922903612569752
222,Reward,0.0,0.15,1,0.1816,0.3856688117360241,101309_fnca,0.68,-1.292300504561246,0.17308736183330561,-1.7539588302492979
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,101309_fnca,0.24,-0.09995999199679839,0.3969541352903773,-0.9239345332046727
223,Reward,0.0,0.2,1,0.1408,0.3479543328861122,101309_fnca,0.68,-1.5496286409989433,0.1200780902568794,-2.1196129957067886
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,101309_fnca,0.24,-0.09995999199679839,0.3969541352903773,-0.9239345332046727
224,Reward,0.0,0.25,1,0.1432,0.3504168854305909,101309_fnca,0.68,-1.5318896500674684,0.12340526735679586,-2.092281483196588
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,101309_fnca,0.24,-0.09995999199679839,0.3969541352903773,-0.9239345332046727
225,Reward,0.0,0.3,1,0.14,0.3471259096029769,101309_fnca,0.68,-1.5556315016001592,0.11896413503107686,-2.1289332175900557
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,101309_fnca,0.24,-0.21813058561548002,0.3895632616024125,-0.9427290093951488
226,Reward,0.0,0.35,1,0.1464,0.3536482626494012,101309_fnca,0.68,-1.5088438325766609,0.12780579564181357,-2.0572433887569863
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,101309_fnca,0.24,-0.21813058561548002,0.3895632616024125,-0.9427290093951488
227,Reward,0.0,0.4,1,0.1384,0.3454575411395506,101309_fnca,0.68,-1.5677758783711602,0.11672913243220621,-2.147899135605904
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,101309_fnca,0.24,-0.21813058561548002,0.3895632616024125,-0.9427290093951488
228,Reward,0.0,0.45,1,0.1344,0.3412180883644091,101309_fnca,0.68,-1.598977365517968,0.11110241549718565,-2.1973028409240634
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,101309_fnca,0.24,-0.21813058561548002,0.3895632616024125,-0.9427290093951488
229,Reward,0.0,0.5,1,0.1368,0.3437736235422881,101309_fnca,0.68,-1.5801095918959596,0.11448497418718397,-2.167311694405481
120,Punishment,0.05,0.05,1,0.7088,0.4544973204006833,101309_fnca,0.24,1.0314692275560777,0.23435858620490432,-1.4509029169022385
230,Reward,0.05,0.05,1,0.4608,0.4986604955597198,101309_fnca,0.68,-0.43957763238084413,0.36220215614077683,-1.0155527806494469
121,Punishment,0.05,0.1,1,0.5496,0.4977328906394869,101309_fnca,0.24,0.6220203764356945,0.3287712010921946,-1.1123932075552743
231,Reward,0.05,0.1,1,0.2392,0.4267658178094873,101309_fnca,0.68,-1.0328849725185296,0.2340163682154846,-1.4523642164319743
122,Punishment,0.05,0.15,1,0.3,0.4584409825785718,101309_fnca,0.24,0.13087835136928808,0.39554010064714906,-0.9275031046332441
232,Reward,0.05,0.15,1,0.1752,0.3802902267022127,101309_fnca,0.68,-1.3274072394063523,0.16530822410046692,-1.7999435228188694
123,Punishment,0.05,0.2,1,0.2,0.4001600960640447,101309_fnca,0.24,-0.09995999199679839,0.3969541352903773,-0.9239345332046727
233,Reward,0.05,0.2,1,0.14,0.3471259096029774,101309_fnca,0.68,-1.5556315016001567,0.11896413503107733,-2.1289332175900517
124,Punishment,0.05,0.25,1,0.1984,0.3989545986919487,101309_fnca,0.24,-0.10427251656302196,0.396779363568424,-0.9243749120598654
234,Reward,0.05,0.25,1,0.1432,0.3504168854305909,101309_fnca,0.68,-1.5318896500674684,0.12340526735679586,-2.092281483196588
125,Punishment,0.05,0.3,1,0.1528,0.359938612326762,101309_fnca,0.24,-0.2422635333183912,0.3874051079091098,-0.9482843429926283
235,Reward,0.05,0.3,1,0.14,0.3471259096029774,101309_fnca,0.68,-1.5556315016001567,0.11896413503107733,-2.1289332175900517
126,Punishment,0.05,0.35,1,0.1472,0.3544469863504358,101309_fnca,0.24,-0.2618163041968995,0.3855006415505662,-0.9532124217763344
236,Reward,0.05,0.35,1,0.1376,0.3446175401792538,101309_fnca,0.68,-1.573918726591424,0.11560817443223927,-2.1575486121622576
127,Punishment,0.05,0.4,1,0.1496,0.3568216604382172,101309_fnca,0.24,-0.25334784858345927,0.38634246053326626,-0.9510310993956063
237,Reward,0.05,0.4,1,0.1432,0.3504168854305912,101309_fnca,0.68,-1.5318896500674672,0.12340526735679605,-2.092281483196586
128,Punishment,0.05,0.45,1,0.1392,0.34629365491783,101309_fnca,0.24,-0.29108243413792334,0.38239429190747476,-0.9613030249365019
238,Reward,0.05,0.45,1,0.1384,0.3454575411395504,101309_fnca,0.68,-1.5677758783711608,0.11672913243220609,-2.147899135605905
