,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.25,0.1,0.3833333333333333,0.4870107670057072,135225_fnca,-1.8830612890394252,0.1666666666666666
1,Punishment,0.5,0.25,0.1,0.3976,0.4895977990185849,135225_fnca,-1.8830612890394252,0.4
2,Reward,0.5,0.25,0.1,0.412,0.492392079513851,135225_fnca,-1.8830612890394252,0.56
