,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.05,1,0.42,0.4943831669050469,135225_fnca,-1.8671313283910922,0.1666666666666666
1,Punishment,0.5,0.05,1,0.5096,0.5001079146954909,135225_fnca,-1.8671313283910922,0.4
2,Reward,0.5,0.05,1,0.5088,0.5001226430851752,135225_fnca,-1.8671313283910922,0.56
