,HCPID,ans,bll,lf,LL
142,104820_fnca,0.5,0.8,0.1,-1.8547882333134225
133,104820_fnca,0.5,0.35,0.1,-1.8547890777692306
138,104820_fnca,0.5,0.6,0.1,-1.855631083920466
139,104820_fnca,0.5,0.65,0.1,-1.8556866897572104
141,104820_fnca,0.5,0.75,0.1,-1.8678915439400752
121,104820_fnca,0.45,0.4,0.1,-1.872835040878332
130,104820_fnca,0.5,0.2,0.1,-1.8745494938844012
109,104820_fnca,0.4,0.45,0.1,-1.8758110711203555
132,104820_fnca,0.5,0.3,0.1,-1.8793890398733326
126,104820_fnca,0.45,0.65,0.1,-1.8809396901740107
140,104820_fnca,0.5,0.7,0.1,-1.8825914168006759
134,104820_fnca,0.5,0.4,0.1,-1.8851708052718539
125,104820_fnca,0.45,0.6,0.1,-1.8861369508383512
119,104820_fnca,0.45,0.3,0.1,-1.8875881958883955
117,104820_fnca,0.45,0.2,0.1,-1.8881267457264923
136,104820_fnca,0.5,0.5,0.1,-1.889023874495586
106,104820_fnca,0.4,0.3,0.1,-1.889780689015002
116,104820_fnca,0.4,0.8,0.1,-1.8963232115903672
135,104820_fnca,0.5,0.45,0.1,-1.8986068831843208
127,104820_fnca,0.45,0.7,0.1,-1.9013169296050911
131,104820_fnca,0.5,0.25,0.1,-1.9021877408266787
123,104820_fnca,0.45,0.5,0.1,-1.9024844219343637
128,104820_fnca,0.45,0.75,0.1,-1.9063856698368875
114,104820_fnca,0.4,0.7,0.1,-1.9080392688837695
137,104820_fnca,0.5,0.55,0.1,-1.9101030880497514
118,104820_fnca,0.45,0.25,0.1,-1.9104506991476695
122,104820_fnca,0.45,0.45,0.1,-1.9139250177152711
112,104820_fnca,0.4,0.6,0.1,-1.9163509938352108
93,104820_fnca,0.35,0.3,0.1,-1.9262877947547103
105,104820_fnca,0.4,0.25,0.1,-1.9286836777168883
115,104820_fnca,0.4,0.75,0.1,-1.9289350836385228
113,104820_fnca,0.4,0.65,0.1,-1.9379806216473896
