,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
2113,112819_fnca,1,1,Reward,2,5,3.0,0,484,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
2114,112819_fnca,2,1,Reward,3,5,2.0,0,543,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2115,112819_fnca,3,1,Punishment,4,5,3.0,0,659,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2116,112819_fnca,4,1,Reward,5,5,3.0,0,685,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
2117,112819_fnca,5,1,Reward,6,5,2.0,0,658,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2118,112819_fnca,6,1,Reward,7,5,2.0,0,692,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2119,112819_fnca,7,1,Neutral,8,5,3.0,0,883,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
2121,112819_fnca,10,1,Reward,10,5,2.0,0,939,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
2122,112819_fnca,11,1,Punishment,11,5,2.0,0,1015,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
2123,112819_fnca,12,1,Punishment,12,5,2.0,0,805,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
2124,112819_fnca,13,1,Punishment,13,5,3.0,0,1274,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2125,112819_fnca,14,1,Neutral,14,5,3.0,0,555,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2126,112819_fnca,15,1,Punishment,15,5,3.0,0,682,14,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
2129,112819_fnca,19,1,Punishment,18,5,3.0,0,727,13,5,5,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
2130,112819_fnca,20,1,Punishment,19,5,3.0,0,420,14,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2133,112819_fnca,23,1,Punishment,22,5,2.0,0,677,13,1,0,1,0,3.0,,1.0,Neutral,MostlyPunishment,MostlyPunishment
2134,112819_fnca,24,1,Neutral,23,5,3.0,0,521,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
2135,112819_fnca,25,1,Punishment,24,5,3.0,0,576,14,2,2,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
2137,112819_fnca,28,1,Reward,26,5,3.0,0,646,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
2138,112819_fnca,29,1,Reward,27,5,3.0,0,631,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2139,112819_fnca,30,1,Punishment,28,5,3.0,0,618,14,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
2140,112819_fnca,31,1,Reward,29,5,2.0,0,513,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
2141,112819_fnca,32,1,Punishment,30,5,2.0,0,919,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
2142,112819_fnca,33,1,Reward,31,5,3.0,0,781,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
2143,112819_fnca,34,1,Reward,32,5,3.0,0,644,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2145,112819_fnca,1,2,Punishment,2,5,2.0,0,491,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
2146,112819_fnca,2,2,Punishment,3,5,2.0,0,333,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
2147,112819_fnca,3,2,Reward,4,5,2.0,0,481,13,3,0,3,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
2148,112819_fnca,4,2,Punishment,5,5,2.0,0,516,13,4,0,4,0,3.0,2.0,1.0,Reward,,MostlyPunishment
2149,112819_fnca,5,2,Reward,6,5,3.0,0,678,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
2150,112819_fnca,6,2,Punishment,7,5,3.0,0,720,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
2151,112819_fnca,7,2,Punishment,8,5,2.0,0,805,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
2153,112819_fnca,10,2,Reward,10,5,3.0,0,611,13,1,1,0,0,3.0,,0.0,,,MostlyReward
2154,112819_fnca,11,2,Neutral,11,5,3.0,0,960,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
2155,112819_fnca,12,2,Reward,12,5,3.0,0,648,14,3,3,0,0,3.0,3.0,0.0,Neutral,,MostlyReward
2156,112819_fnca,13,2,Reward,13,5,3.0,0,670,14,4,4,0,0,2.0,3.0,1.0,Reward,,MostlyReward
2157,112819_fnca,14,2,Reward,14,5,2.0,0,651,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
2158,112819_fnca,15,2,Reward,15,5,2.0,0,742,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
2159,112819_fnca,16,2,Neutral,16,5,2.0,0,758,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyReward
2161,112819_fnca,19,2,Punishment,18,5,3.0,0,605,13,2,2,0,0,2.0,,1.0,,,MostlyPunishment
2162,112819_fnca,20,2,Punishment,19,5,2.0,0,484,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
2163,112819_fnca,21,2,Reward,20,5,2.0,0,571,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
2164,112819_fnca,22,2,Punishment,21,5,2.0,0,686,14,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
2165,112819_fnca,23,2,Reward,22,5,3.0,0,721,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
2166,112819_fnca,24,2,Punishment,23,5,3.0,0,854,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
2167,112819_fnca,25,2,Punishment,24,5,2.0,0,1138,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
2169,112819_fnca,28,2,Reward,26,5,3.0,0,569,14,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
2170,112819_fnca,29,2,Reward,27,5,3.0,0,412,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2171,112819_fnca,30,2,Punishment,28,5,3.0,0,764,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2172,112819_fnca,31,2,Reward,29,5,3.0,0,395,13,5,5,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
2173,112819_fnca,32,2,Punishment,30,5,2.0,0,472,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
2174,112819_fnca,33,2,Reward,31,5,2.0,0,513,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
2175,112819_fnca,34,2,Reward,32,5,3.0,0,868,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
