,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.6,0.1,0.4566666666666666,0.4989509619494919,148840_fnca,-1.9690302863880966,0.5
1,Punishment,0.5,0.6,0.1,0.4336,0.4957697753353957,148840_fnca,-1.9690302863880966,0.52
2,Reward,0.5,0.6,0.1,0.4408,0.4966817030768671,148840_fnca,-1.9690302863880966,0.68
