,HCPID,egs,alpha,r,LL
90,148840_fnca,0.45,0.05,1,-1.8919689714564685
100,148840_fnca,0.5,0.05,1,-1.8991963449268932
80,148840_fnca,0.4,0.05,1,-1.9057397083371188
70,148840_fnca,0.35,0.05,1,-1.9082121541839316
60,148840_fnca,0.3,0.05,1,-1.9097628695442341
50,148840_fnca,0.25,0.05,1,-1.9124616454842298
40,148840_fnca,0.2,0.05,1,-1.9240338414690776
30,148840_fnca,0.15,0.05,1,-1.9247205624558752
101,148840_fnca,0.5,0.1,1,-1.9261351347890203
91,148840_fnca,0.45,0.1,1,-1.9302787909542365
71,148840_fnca,0.35,0.1,1,-1.9666351299504783
81,148840_fnca,0.4,0.1,1,-1.9711210044796235
20,148840_fnca,0.1,0.05,1,-1.9767027423412622
61,148840_fnca,0.3,0.1,1,-1.977194702544698
51,148840_fnca,0.25,0.1,1,-2.009674358191747
41,148840_fnca,0.2,0.1,1,-2.0240824837751896
10,148840_fnca,0.05,0.05,1,-2.032673876836908
31,148840_fnca,0.15,0.1,1,-2.037789869378783
102,148840_fnca,0.5,0.15,1,-2.0745655769302447
72,148840_fnca,0.35,0.15,1,-2.0916051819404617
92,148840_fnca,0.45,0.15,1,-2.100375424988439
82,148840_fnca,0.4,0.15,1,-2.1347711658286217
62,148840_fnca,0.3,0.15,1,-2.1757946682470086
52,148840_fnca,0.25,0.15,1,-2.181237831302801
21,148840_fnca,0.1,0.1,1,-2.1829928616360594
103,148840_fnca,0.5,0.2,1,-2.2180896359226936
42,148840_fnca,0.2,0.15,1,-2.354257321183317
11,148840_fnca,0.05,0.1,1,-2.3611195235277442
93,148840_fnca,0.45,0.2,1,-2.420452558976626
83,148840_fnca,0.4,0.2,1,-2.4251197469216352
32,148840_fnca,0.15,0.15,1,-2.501325907012054
0,148840_fnca,0.0,0.05,1,-2.518096048702497
73,148840_fnca,0.35,0.2,1,-2.6427564777697308
1,148840_fnca,0.0,0.1,1,-2.653830648711919
22,148840_fnca,0.1,0.15,1,-2.73077878815044
104,148840_fnca,0.5,0.25,1,-2.772712438576849
2,148840_fnca,0.0,0.15,1,-2.8382148532748044
12,148840_fnca,0.05,0.15,1,-2.8401046107812835
63,148840_fnca,0.3,0.2,1,-2.926199692866447
