,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.05,1,0.35,0.4777665429529545,148840_fnca,-1.8919689714564685,0.5
1,Punishment,0.45,0.05,1,0.508,0.5001360903665224,148840_fnca,-1.8919689714564685,0.52
2,Reward,0.45,0.05,1,0.516,0.4999439520227559,148840_fnca,-1.8919689714564685,0.68
