,HCPID,ans,bll,lf,LL
138,148840_fnca,0.5,0.6,0.1,-1.9690302863880966
132,148840_fnca,0.5,0.3,0.1,-1.9743606174654151
135,148840_fnca,0.5,0.45,0.1,-1.9962623684204233
127,148840_fnca,0.45,0.7,0.1,-2.012313189430516
136,148840_fnca,0.5,0.5,0.1,-2.0293765618814685
139,148840_fnca,0.5,0.65,0.1,-2.032550447443252
142,148840_fnca,0.5,0.8,0.1,-2.040824785509139
134,148840_fnca,0.5,0.4,0.1,-2.0515495468936797
121,148840_fnca,0.45,0.4,0.1,-2.0570304867901257
131,148840_fnca,0.5,0.25,0.1,-2.060572962534863
118,148840_fnca,0.45,0.25,0.1,-2.0637891616070982
130,148840_fnca,0.5,0.2,0.1,-2.0666950478421127
137,148840_fnca,0.5,0.55,0.1,-2.070387098290003
119,148840_fnca,0.45,0.3,0.1,-2.0786430244728553
140,148840_fnca,0.5,0.7,0.1,-2.0818008381067235
126,148840_fnca,0.45,0.65,0.1,-2.08608362440953
115,148840_fnca,0.4,0.75,0.1,-2.089521541987768
125,148840_fnca,0.45,0.6,0.1,-2.095821911327046
128,148840_fnca,0.45,0.75,0.1,-2.099478639437171
109,148840_fnca,0.4,0.45,0.1,-2.104636402222635
108,148840_fnca,0.4,0.4,0.1,-2.10569324814246
133,148840_fnca,0.5,0.35,0.1,-2.116007700314588
122,148840_fnca,0.45,0.45,0.1,-2.1190710544604574
117,148840_fnca,0.45,0.2,0.1,-2.133686871197889
141,148840_fnca,0.5,0.75,0.1,-2.1410122006785857
124,148840_fnca,0.45,0.55,0.1,-2.1414001257824427
123,148840_fnca,0.45,0.5,0.1,-2.146478833196454
96,148840_fnca,0.35,0.45,0.1,-2.153794430409739
106,148840_fnca,0.4,0.3,0.1,-2.158152424642092
110,148840_fnca,0.4,0.5,0.1,-2.1654608929978543
107,148840_fnca,0.4,0.35,0.1,-2.175863364528588
114,148840_fnca,0.4,0.7,0.1,-2.1771960428479074
120,148840_fnca,0.45,0.35,0.1,-2.179970673812009
111,148840_fnca,0.4,0.55,0.1,-2.1818548391763435
92,148840_fnca,0.35,0.25,0.1,-2.1986716256933727
91,148840_fnca,0.35,0.2,0.1,-2.2082611802224585
129,148840_fnca,0.45,0.8,0.1,-2.2095354875672424
100,148840_fnca,0.35,0.65,0.1,-2.2139524244836384
95,148840_fnca,0.35,0.4,0.1,-2.2426500896680666
116,148840_fnca,0.4,0.8,0.1,-2.247501988720578
105,148840_fnca,0.4,0.25,0.1,-2.2538598905943443
86,148840_fnca,0.3,0.6,0.1,-2.2565897192803095
99,148840_fnca,0.35,0.6,0.1,-2.2643966998866523
112,148840_fnca,0.4,0.6,0.1,-2.2659029358750895
104,148840_fnca,0.4,0.2,0.1,-2.281060489236413
102,148840_fnca,0.35,0.75,0.1,-2.3191438585675987
94,148840_fnca,0.35,0.35,0.1,-2.3192097671386227
70,148840_fnca,0.25,0.45,0.1,-2.3504816559558543
84,148840_fnca,0.3,0.5,0.1,-2.362111953582991
90,148840_fnca,0.3,0.8,0.1,-2.4018448324226886
113,148840_fnca,0.4,0.65,0.1,-2.4080772682635967
93,148840_fnca,0.35,0.3,0.1,-2.412259450983017
97,148840_fnca,0.35,0.5,0.1,-2.422642768707779
98,148840_fnca,0.35,0.55,0.1,-2.4407450135479642
101,148840_fnca,0.35,0.7,0.1,-2.480292039111233
87,148840_fnca,0.3,0.65,0.1,-2.5020661007048597
88,148840_fnca,0.3,0.7,0.1,-2.509202070384193
85,148840_fnca,0.3,0.55,0.1,-2.5148719340084904
74,148840_fnca,0.25,0.65,0.1,-2.53525815156238
81,148840_fnca,0.3,0.35,0.1,-2.537068920201259
103,148840_fnca,0.35,0.8,0.1,-2.5638572932183923
66,148840_fnca,0.25,0.25,0.1,-2.5737864787776954
83,148840_fnca,0.3,0.45,0.1,-2.575603271558844
65,148840_fnca,0.25,0.2,0.1,-2.5868384217683467
82,148840_fnca,0.3,0.4,0.1,-2.5975609980113696
79,148840_fnca,0.3,0.25,0.1,-2.621889490539717
67,148840_fnca,0.25,0.3,0.1,-2.636006945449668
76,148840_fnca,0.25,0.75,0.1,-2.643725865208145
60,148840_fnca,0.2,0.6,0.1,-2.6563066046156036
68,148840_fnca,0.25,0.35,0.1,-2.6661185315404423
78,148840_fnca,0.3,0.2,0.1,-2.6839054761160535
89,148840_fnca,0.3,0.75,0.1,-2.685667693279025
71,148840_fnca,0.25,0.5,0.1,-2.6909728056391184
80,148840_fnca,0.3,0.3,0.1,-2.707476321931404
3,148840_fnca,0.0,0.35,0.1,-2.772118868804297
75,148840_fnca,0.25,0.7,0.1,-2.8099922708353606
62,148840_fnca,0.2,0.7,0.1,-2.8305748902349572
59,148840_fnca,0.2,0.55,0.1,-2.8365133789245576
26,148840_fnca,0.1,0.2,0.1,-2.8394848270161113
72,148840_fnca,0.25,0.55,0.1,-2.853808265956376
73,148840_fnca,0.25,0.6,0.1,-2.8607688304700907
63,148840_fnca,0.2,0.75,0.1,-2.861693573336935
42,148840_fnca,0.15,0.35,0.1,-2.8909646661688297
52,148840_fnca,0.2,0.2,0.1,-2.8981409473740936
56,148840_fnca,0.2,0.4,0.1,-2.9181361874167107
27,148840_fnca,0.1,0.25,0.1,-2.9635295913232786
77,148840_fnca,0.25,0.8,0.1,-2.973305839098477
10,148840_fnca,0.0,0.7,0.1,-2.9763890170471328
14,148840_fnca,0.05,0.25,0.1,-2.9814031428766103
7,148840_fnca,0.0,0.55,0.1,-2.9840060846939287
39,148840_fnca,0.15,0.2,0.1,-2.9915608312098545
57,148840_fnca,0.2,0.45,0.1,-3.009410270508729
