,HCPID,egs,alpha,r,LL
90,146432_fnca,0.45,0.05,1,-1.8387813259773274
80,146432_fnca,0.4,0.05,1,-1.840638876197174
70,146432_fnca,0.35,0.05,1,-1.8407503686508617
100,146432_fnca,0.5,0.05,1,-1.8413381845358594
60,146432_fnca,0.3,0.05,1,-1.844426562401675
50,146432_fnca,0.25,0.05,1,-1.845280035601037
101,146432_fnca,0.5,0.1,1,-1.845623033725853
91,146432_fnca,0.45,0.1,1,-1.8461105338488144
61,146432_fnca,0.3,0.1,1,-1.8462413915300728
81,146432_fnca,0.4,0.1,1,-1.8468739157572807
40,146432_fnca,0.2,0.05,1,-1.8557828211913874
51,146432_fnca,0.25,0.1,1,-1.8580755727582052
71,146432_fnca,0.35,0.1,1,-1.8601535931678688
41,146432_fnca,0.2,0.1,1,-1.8676348658967998
30,146432_fnca,0.15,0.05,1,-1.869411379750641
20,146432_fnca,0.1,0.05,1,-1.8817841237916286
92,146432_fnca,0.45,0.15,1,-1.8901234824071091
82,146432_fnca,0.4,0.15,1,-1.890840234221566
102,146432_fnca,0.5,0.15,1,-1.8963371175584383
31,146432_fnca,0.15,0.1,1,-1.9001433016955056
72,146432_fnca,0.35,0.15,1,-1.9180381713732757
21,146432_fnca,0.1,0.1,1,-1.9325207214503122
52,146432_fnca,0.25,0.15,1,-1.9390568889061752
10,146432_fnca,0.05,0.05,1,-1.9404800844762802
62,146432_fnca,0.3,0.15,1,-1.9628680287281715
11,146432_fnca,0.05,0.1,1,-2.0139420340374246
93,146432_fnca,0.45,0.2,1,-2.0155392043491873
103,146432_fnca,0.5,0.2,1,-2.0263297136077334
42,146432_fnca,0.2,0.15,1,-2.051596912274545
32,146432_fnca,0.15,0.15,1,-2.1459920149833174
83,146432_fnca,0.4,0.2,1,-2.156562494430208
73,146432_fnca,0.35,0.2,1,-2.161921505176913
1,146432_fnca,0.0,0.1,1,-2.2082489562032745
22,146432_fnca,0.1,0.15,1,-2.2491151157604192
104,146432_fnca,0.5,0.25,1,-2.2696921541482395
63,146432_fnca,0.3,0.2,1,-2.2790512862234964
12,146432_fnca,0.05,0.15,1,-2.28714007992851
2,146432_fnca,0.0,0.15,1,-2.304426679262617
53,146432_fnca,0.25,0.2,1,-2.324391080524811
94,146432_fnca,0.45,0.25,1,-2.3791128008144575
105,146432_fnca,0.5,0.3,1,-2.4784490258897396
43,146432_fnca,0.2,0.2,1,-2.5207826596460214
0,146432_fnca,0.0,0.05,1,-2.5210422179244976
33,146432_fnca,0.15,0.2,1,-2.619178478472664
13,146432_fnca,0.05,0.2,1,-2.6303483929904274
4,146432_fnca,0.0,0.25,1,-2.632574392473727
5,146432_fnca,0.0,0.3,1,-2.632574392473727
74,146432_fnca,0.35,0.25,1,-2.6480076252006444
23,146432_fnca,0.1,0.2,1,-2.650812425030832
3,146432_fnca,0.0,0.2,1,-2.6517437140308115
14,146432_fnca,0.05,0.25,1,-2.6566774816917365
64,146432_fnca,0.3,0.25,1,-2.659007798238721
96,146432_fnca,0.45,0.35,1,-2.672005521807696
95,146432_fnca,0.45,0.3,1,-2.7006980564608103
44,146432_fnca,0.2,0.25,1,-2.704173589624267
54,146432_fnca,0.25,0.25,1,-2.727801556747627
24,146432_fnca,0.1,0.25,1,-2.7319497177358625
84,146432_fnca,0.4,0.25,1,-2.73822912913376
7,146432_fnca,0.0,0.4,1,-2.776609311511747
34,146432_fnca,0.15,0.25,1,-2.784452628181648
6,146432_fnca,0.0,0.35,1,-2.7859742231677647
8,146432_fnca,0.0,0.45,1,-2.805367957882212
9,146432_fnca,0.0,0.5,1,-2.820524416871727
85,146432_fnca,0.4,0.3,1,-2.8257687508462093
106,146432_fnca,0.5,0.35,1,-2.8326960765760756
17,146432_fnca,0.05,0.4,1,-2.834629917694765
55,146432_fnca,0.25,0.3,1,-2.847699638396476
65,146432_fnca,0.3,0.3,1,-2.861218118292153
18,146432_fnca,0.05,0.45,1,-2.8705822525766567
26,146432_fnca,0.1,0.35,1,-2.8850588922535056
35,146432_fnca,0.15,0.3,1,-2.8897480040452637
15,146432_fnca,0.05,0.3,1,-2.8906724792270975
45,146432_fnca,0.2,0.3,1,-2.9018842504261926
16,146432_fnca,0.05,0.35,1,-2.913954674791599
75,146432_fnca,0.35,0.3,1,-2.9338838224011763
97,146432_fnca,0.45,0.4,1,-2.960084745974865
36,146432_fnca,0.15,0.35,1,-2.976202704032628
28,146432_fnca,0.1,0.45,1,-2.98695215812724
27,146432_fnca,0.1,0.4,1,-2.9941307348003336
86,146432_fnca,0.4,0.35,1,-3.0080287360162314
66,146432_fnca,0.3,0.35,1,-3.011117470709453
25,146432_fnca,0.1,0.3,1,-3.013736859289624
107,146432_fnca,0.5,0.4,1,-3.0160804483765027
19,146432_fnca,0.05,0.5,1,-3.0415797478481004
108,146432_fnca,0.5,0.45,1,-3.0475062536606696
88,146432_fnca,0.4,0.45,1,-3.0488413737421434
76,146432_fnca,0.35,0.35,1,-3.05432039048366
78,146432_fnca,0.35,0.45,1,-3.0549846041050825
67,146432_fnca,0.3,0.4,1,-3.076248595419483
99,146432_fnca,0.45,0.5,1,-3.077395963844593
47,146432_fnca,0.2,0.4,1,-3.094802486628897
109,146432_fnca,0.5,0.5,1,-3.098111700816581
46,146432_fnca,0.2,0.35,1,-3.100003537733018
87,146432_fnca,0.4,0.4,1,-3.1009655202307513
98,146432_fnca,0.45,0.45,1,-3.107209483226125
38,146432_fnca,0.15,0.45,1,-3.115237380936165
56,146432_fnca,0.25,0.35,1,-3.1257825963171433
37,146432_fnca,0.15,0.4,1,-3.1324038109948695
77,146432_fnca,0.35,0.4,1,-3.15978351722885
48,146432_fnca,0.2,0.45,1,-3.1795652372820298
57,146432_fnca,0.25,0.4,1,-3.1906797901377186
29,146432_fnca,0.1,0.5,1,-3.232209105456758
69,146432_fnca,0.3,0.5,1,-3.257253591129298
89,146432_fnca,0.4,0.5,1,-3.2747045277917763
58,146432_fnca,0.25,0.45,1,-3.2766410956790004
39,146432_fnca,0.15,0.5,1,-3.2878781446758154
49,146432_fnca,0.2,0.5,1,-3.297138838714077
68,146432_fnca,0.3,0.45,1,-3.3060256720703456
59,146432_fnca,0.25,0.5,1,-3.306025672070347
79,146432_fnca,0.35,0.5,1,-3.3283223186619946
