,HCPID,ans,bll,lf,LL
142,146432_fnca,0.5,0.8,0.1,-1.8534561396343738
134,146432_fnca,0.5,0.4,0.1,-1.8599735860682032
139,146432_fnca,0.5,0.65,0.1,-1.8694281671013857
137,146432_fnca,0.5,0.55,0.1,-1.8722958616033123
140,146432_fnca,0.5,0.7,0.1,-1.8724635915897294
133,146432_fnca,0.5,0.35,0.1,-1.8768745692446815
138,146432_fnca,0.5,0.6,0.1,-1.8770340100762573
126,146432_fnca,0.45,0.65,0.1,-1.8795233525161992
141,146432_fnca,0.5,0.75,0.1,-1.8804900265629352
118,146432_fnca,0.45,0.25,0.1,-1.8896703414557052
132,146432_fnca,0.5,0.3,0.1,-1.8901480990658777
123,146432_fnca,0.45,0.5,0.1,-1.890318692293247
127,146432_fnca,0.45,0.7,0.1,-1.8920419780640976
129,146432_fnca,0.45,0.8,0.1,-1.8937960518479748
120,146432_fnca,0.45,0.35,0.1,-1.894018026807677
130,146432_fnca,0.5,0.2,0.1,-1.894937866357542
116,146432_fnca,0.4,0.8,0.1,-1.8956375657580198
135,146432_fnca,0.5,0.45,0.1,-1.8960570110876775
128,146432_fnca,0.45,0.75,0.1,-1.8972917447203976
106,146432_fnca,0.4,0.3,0.1,-1.8978111426439757
121,146432_fnca,0.45,0.4,0.1,-1.9013352618262669
124,146432_fnca,0.45,0.55,0.1,-1.9038874199362623
111,146432_fnca,0.4,0.55,0.1,-1.9047927467391683
122,146432_fnca,0.45,0.45,0.1,-1.9078603399385512
110,146432_fnca,0.4,0.5,0.1,-1.9107387935580111
131,146432_fnca,0.5,0.25,0.1,-1.9116210298439438
115,146432_fnca,0.4,0.75,0.1,-1.9178498280382295
104,146432_fnca,0.4,0.2,0.1,-1.9204367941104665
113,146432_fnca,0.4,0.65,0.1,-1.9265223350822347
117,146432_fnca,0.45,0.2,0.1,-1.9294485252309594
109,146432_fnca,0.4,0.45,0.1,-1.9332956110833874
119,146432_fnca,0.45,0.3,0.1,-1.934579734701751
136,146432_fnca,0.5,0.5,0.1,-1.939976120944917
99,146432_fnca,0.35,0.6,0.1,-1.9415881525722831
108,146432_fnca,0.4,0.4,0.1,-1.9478067831050496
125,146432_fnca,0.45,0.6,0.1,-1.9523303967455712
107,146432_fnca,0.4,0.35,0.1,-1.9543344543715282
93,146432_fnca,0.35,0.3,0.1,-1.9720088526715829
92,146432_fnca,0.35,0.25,0.1,-1.974134013909247
114,146432_fnca,0.4,0.7,0.1,-1.9790132339856463
112,146432_fnca,0.4,0.6,0.1,-1.98719645243923
94,146432_fnca,0.35,0.35,0.1,-1.9891761378676658
95,146432_fnca,0.35,0.4,0.1,-1.9946145755399063
105,146432_fnca,0.4,0.25,0.1,-1.9967632573545282
79,146432_fnca,0.3,0.25,0.1,-2.0124179098103383
100,146432_fnca,0.35,0.65,0.1,-2.0175764180916214
80,146432_fnca,0.3,0.3,0.1,-2.02185935104207
102,146432_fnca,0.35,0.75,0.1,-2.0254978642834103
