,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
9025,158136_fnca,1,1,Reward,2,5,3.0,0,329,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
9026,158136_fnca,2,1,Reward,3,5,3.0,0,405,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9027,158136_fnca,3,1,Punishment,4,5,3.0,0,255,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9028,158136_fnca,4,1,Reward,5,5,3.0,0,331,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
9029,158136_fnca,5,1,Reward,6,5,3.0,0,226,13,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9030,158136_fnca,6,1,Reward,7,5,3.0,0,261,14,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9031,158136_fnca,7,1,Neutral,8,5,3.0,0,216,13,7,7,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9033,158136_fnca,10,1,Reward,10,5,3.0,0,557,14,9,9,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
9034,158136_fnca,11,1,Punishment,11,5,3.0,0,361,14,10,10,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
9035,158136_fnca,12,1,Punishment,12,5,3.0,0,287,13,11,11,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9036,158136_fnca,13,1,Punishment,13,5,3.0,0,254,13,12,12,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9037,158136_fnca,14,1,Neutral,14,5,3.0,0,209,13,13,13,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9038,158136_fnca,15,1,Punishment,15,5,3.0,0,239,13,14,14,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
9039,158136_fnca,16,1,Punishment,16,5,2.0,0,274,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9041,158136_fnca,19,1,Punishment,18,5,3.0,0,243,14,2,2,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
9042,158136_fnca,20,1,Punishment,19,5,3.0,0,448,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
