,HCPID,egs,alpha,r,LL
33,126628_fnca,0.15,0.2,1,-1.864105820017588
53,126628_fnca,0.25,0.2,1,-1.8645582494698956
43,126628_fnca,0.2,0.2,1,-1.8681278874274077
13,126628_fnca,0.05,0.2,1,-1.8695143095260889
12,126628_fnca,0.05,0.15,1,-1.8697260584892912
2,126628_fnca,0.0,0.15,1,-1.870460436549914
5,126628_fnca,0.0,0.3,1,-1.8724735605340301
4,126628_fnca,0.0,0.25,1,-1.8731273267783988
3,126628_fnca,0.0,0.2,1,-1.8734577007994337
84,126628_fnca,0.4,0.25,1,-1.8737515939981586
14,126628_fnca,0.05,0.25,1,-1.874209617289933
34,126628_fnca,0.15,0.25,1,-1.8762394879888644
24,126628_fnca,0.1,0.25,1,-1.8771049935850632
23,126628_fnca,0.1,0.2,1,-1.8777540512672997
63,126628_fnca,0.3,0.2,1,-1.8793798533643313
44,126628_fnca,0.2,0.25,1,-1.8850588560899872
64,126628_fnca,0.3,0.25,1,-1.88509106861097
104,126628_fnca,0.5,0.25,1,-1.8851302374638395
22,126628_fnca,0.1,0.15,1,-1.8860511381923835
73,126628_fnca,0.35,0.2,1,-1.8876170340798186
74,126628_fnca,0.35,0.25,1,-1.8885396047804193
54,126628_fnca,0.25,0.25,1,-1.8886643002822905
106,126628_fnca,0.5,0.35,1,-1.8912422467763232
95,126628_fnca,0.45,0.3,1,-1.891376946107628
94,126628_fnca,0.45,0.25,1,-1.8931396712150463
83,126628_fnca,0.4,0.2,1,-1.9008528627493684
96,126628_fnca,0.45,0.35,1,-1.9010335323010223
32,126628_fnca,0.15,0.15,1,-1.9012282906396725
107,126628_fnca,0.5,0.4,1,-1.9018500375511693
85,126628_fnca,0.4,0.3,1,-1.9035114995437317
75,126628_fnca,0.35,0.3,1,-1.9038057926529404
105,126628_fnca,0.5,0.3,1,-1.9045007004977546
6,126628_fnca,0.0,0.35,1,-1.9047391890361736
8,126628_fnca,0.0,0.45,1,-1.9050552896164206
9,126628_fnca,0.0,0.5,1,-1.9056947861357467
7,126628_fnca,0.0,0.4,1,-1.9063438438179832
15,126628_fnca,0.05,0.3,1,-1.9095206739102113
17,126628_fnca,0.05,0.4,1,-1.9115762060115808
16,126628_fnca,0.05,0.35,1,-1.9150309882970846
65,126628_fnca,0.3,0.3,1,-1.9150309882970846
55,126628_fnca,0.25,0.3,1,-1.9180906474853685
108,126628_fnca,0.5,0.45,1,-1.9209176829387156
45,126628_fnca,0.2,0.3,1,-1.9264802351673764
66,126628_fnca,0.3,0.35,1,-1.9265262060425887
42,126628_fnca,0.2,0.15,1,-1.9301080497513379
86,126628_fnca,0.4,0.35,1,-1.9306969993672511
35,126628_fnca,0.15,0.3,1,-1.9320250242974681
18,126628_fnca,0.05,0.45,1,-1.932536625233182
19,126628_fnca,0.05,0.5,1,-1.9345912327419938
78,126628_fnca,0.35,0.45,1,-1.9386572058912865
25,126628_fnca,0.1,0.3,1,-1.940706902621669
97,126628_fnca,0.45,0.4,1,-1.9410103973184287
76,126628_fnca,0.35,0.35,1,-1.9425659664934563
93,126628_fnca,0.45,0.2,1,-1.9441597647622535
87,126628_fnca,0.4,0.4,1,-1.9467925393960992
29,126628_fnca,0.1,0.5,1,-1.948372953292811
26,126628_fnca,0.1,0.35,1,-1.951080026164083
28,126628_fnca,0.1,0.45,1,-1.9520642136785553
56,126628_fnca,0.25,0.35,1,-1.9526851891947856
67,126628_fnca,0.3,0.4,1,-1.9552244712956706
27,126628_fnca,0.1,0.4,1,-1.959233975612623
57,126628_fnca,0.25,0.4,1,-1.9594187563705119
36,126628_fnca,0.15,0.35,1,-1.9613858484705848
103,126628_fnca,0.5,0.2,1,-1.9654554221820728
48,126628_fnca,0.2,0.45,1,-1.9671238572548058
98,126628_fnca,0.45,0.45,1,-1.9682898415837426
77,126628_fnca,0.35,0.4,1,-1.9683351775377367
47,126628_fnca,0.2,0.4,1,-1.969819891640095
46,126628_fnca,0.2,0.35,1,-1.973471953014057
