,HCPID,ans,bll,lf,LL
123,135932_fnca,0.45,0.5,0.1,-1.8646242890056715
130,135932_fnca,0.5,0.2,0.1,-1.8646877419616938
142,135932_fnca,0.5,0.8,0.1,-1.8650983804707297
126,135932_fnca,0.45,0.65,0.1,-1.8681301836857904
137,135932_fnca,0.5,0.55,0.1,-1.871139114441355
129,135932_fnca,0.45,0.8,0.1,-1.8717741070826832
131,135932_fnca,0.5,0.25,0.1,-1.8741313789645537
140,135932_fnca,0.5,0.7,0.1,-1.8743149913760395
120,135932_fnca,0.45,0.35,0.1,-1.8744113681843997
132,135932_fnca,0.5,0.3,0.1,-1.8749635180892594
138,135932_fnca,0.5,0.6,0.1,-1.8750582208623041
119,135932_fnca,0.45,0.3,0.1,-1.8750582208623041
133,135932_fnca,0.5,0.35,0.1,-1.8755471380381459
139,135932_fnca,0.5,0.65,0.1,-1.876833234076314
122,135932_fnca,0.45,0.45,0.1,-1.87846290547151
134,135932_fnca,0.5,0.4,0.1,-1.879316324240603
121,135932_fnca,0.45,0.4,0.1,-1.8799557974584498
118,135932_fnca,0.45,0.25,0.1,-1.8801439438704475
136,135932_fnca,0.5,0.5,0.1,-1.8827215249387783
135,135932_fnca,0.5,0.45,0.1,-1.8846116920365494
141,135932_fnca,0.5,0.75,0.1,-1.8921838598306966
127,135932_fnca,0.45,0.7,0.1,-1.8934175334927827
107,135932_fnca,0.4,0.35,0.1,-1.8964289709086497
98,135932_fnca,0.35,0.55,0.1,-1.8967189315909838
117,135932_fnca,0.45,0.2,0.1,-1.8981600196314155
109,135932_fnca,0.4,0.45,0.1,-1.8989959561065302
128,135932_fnca,0.45,0.75,0.1,-1.8993208275226758
125,135932_fnca,0.45,0.6,0.1,-1.9008390418363423
114,135932_fnca,0.4,0.7,0.1,-1.9034508087835906
110,135932_fnca,0.4,0.5,0.1,-1.9129856166208175
115,135932_fnca,0.4,0.75,0.1,-1.9178082734067283
111,135932_fnca,0.4,0.55,0.1,-1.9236424453168657
116,135932_fnca,0.4,0.8,0.1,-1.9333788302870545
95,135932_fnca,0.35,0.4,0.1,-1.936221161685256
105,135932_fnca,0.4,0.25,0.1,-1.9395380136974794
108,135932_fnca,0.4,0.4,0.1,-1.9489543462699095
