,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.2,1,0.2866666666666667,0.4529600404188835,172332_fnca,-1.9484369106297912,0.6666666666666666
1,Punishment,0.5,0.2,1,0.316,0.4650989718790126,172332_fnca,-1.9484369106297912,0.24
2,Reward,0.5,0.2,1,0.2816,0.4499593434173615,172332_fnca,-1.9484369106297912,0.48
