,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1248,0.3306242730471284,175439_fnca,0.52,-1.1953145374286138,0.19527880840481568,-1.6333269548987632
286,Reward,0.0,0.2,0.1,0.136,0.342925762320025,175439_fnca,0.76,-1.8196358179053083,0.0761937540035386,-2.574475788106633
144,Punishment,0.0,0.25,0.1,0.1544,0.3614763783952006,175439_fnca,0.52,-1.0114077208118177,0.23921050944509636,-1.4304113220635506
287,Reward,0.0,0.25,0.1,0.1728,0.3782255989260198,175439_fnca,0.76,-1.5525125789141923,0.1195421575416977,-2.124086187048071
145,Punishment,0.0,0.3,0.1,0.1744,0.3796049524649917,175439_fnca,0.52,-0.9104201558905433,0.26358721914277894,-1.3333709633305533
288,Reward,0.0,0.3,0.1,0.1552,0.3622401611465494,175439_fnca,0.76,-1.669610564675405,0.09898982102702246,-2.312738252042535
146,Punishment,0.0,0.35,0.1,0.1272,0.3333302375089759,175439_fnca,0.52,-1.178410944459915,0.19923610301547073,-1.6132647102161268
289,Reward,0.0,0.35,0.1,0.1152,0.3193909335825983,175439_fnca,0.76,-2.0188425287070557,0.05198494554518902,-2.956801111062822
147,Punishment,0.0,0.4,0.1,0.204,0.4031302658061876,175439_fnca,0.52,-0.7838657297736186,0.29341676503569114,-1.2261612743614365
290,Reward,0.0,0.4,0.1,0.1944,0.3958964854880344,175439_fnca,0.76,-1.4286562794382136,0.1437804327543853,-1.9394679155937922
148,Punishment,0.0,0.45,0.1,0.1736,0.3789167485370074,175439_fnca,0.52,-0.9141849795171259,0.26268344009749167,-1.3368056215920368
291,Reward,0.0,0.45,0.1,0.1696,0.3754312172410589,175439_fnca,0.76,-1.5725916569716494,0.11584979553775042,-2.155460792993092
149,Punishment,0.0,0.5,0.1,0.1456,0.3528459156517953,175439_fnca,0.52,-1.061086393216112,0.22720770039204474,-1.4818907001388615
292,Reward,0.0,0.5,0.1,0.1568,0.3637576331742801,175439_fnca,0.76,-1.6582469891731468,0.10087934585281211,-2.293830071755576
150,Punishment,0.0,0.55,0.1,0.092,0.2891416301846633,175439_fnca,0.52,-1.4802434354632827,0.13338723398806973,-2.0144988473207435
293,Reward,0.0,0.55,0.1,0.0928,0.2902680906533841,175439_fnca,0.76,-2.2985647457774445,0.02842067293226612,-3.560638478470137
151,Punishment,0.0,0.6,0.1,0.1552,0.3622401611465493,175439_fnca,0.52,-1.0070666898042129,0.24026082088035625,-1.42603019206128
294,Reward,0.0,0.6,0.1,0.1608,0.3674934028263592,175439_fnca,0.76,-1.630505460483388,0.10558778766200301,-2.2482125615377453
152,Punishment,0.0,0.65,0.1,0.164,0.3704237722080127,175439_fnca,0.52,-0.9610614293946744,0.251387911491929,-1.3807580687397403
295,Reward,0.0,0.65,0.1,0.1632,0.3696959562668546,175439_fnca,0.76,-1.6142995071583006,0.10840078128130642,-2.2219199826104385
153,Punishment,0.0,0.7,0.1,0.1808,0.3850064206674536,175439_fnca,0.52,-0.8810242681458591,0.2706197949813406,-1.307040413735646
296,Reward,0.0,0.7,0.1,0.1776,0.3823286284652447,175439_fnca,0.76,-1.5232968620160305,0.12503579807018142,-2.0791551981186154
154,Punishment,0.0,0.75,0.1,0.18,0.3843412214941712,175439_fnca,0.52,-0.8846305860147149,0.2697595775851982,-1.3102241700610415
297,Reward,0.0,0.75,0.1,0.1936,0.3952771625431736,175439_fnca,0.76,-1.432918604140546,0.14290625884205163,-1.9455663962507177
155,Punishment,0.0,0.8,0.1,0.1272,0.3333302375089758,175439_fnca,0.52,-1.1784109444599153,0.19923610301547062,-1.6132647102161275
298,Reward,0.0,0.8,0.1,0.1208,0.3260251430720216,175439_fnca,0.76,-1.9605849842654484,0.05837396616016682,-2.840885273468247
156,Punishment,0.05,0.2,0.1,0.1416,0.3487789520683907,175439_fnca,0.52,-1.0849278540346123,0.22146897712448302,-1.507472757434747
299,Reward,0.05,0.2,0.1,0.1304,0.3368777661162024,175439_fnca,0.76,-1.8689271401272183,0.06957271177247555,-2.6653828607567243
157,Punishment,0.05,0.25,0.1,0.1384,0.3454575411395504,175439_fnca,0.52,-1.1046219999749538,0.21674506871235927,-1.529033414619006
