,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.15,0.05,1,0.2933333333333333,0.4560506142576407,133982_fnca,-1.837956643393857,0.6666666666666666
1,Punishment,0.15,0.05,1,0.604,0.4892601561544946,133982_fnca,-1.837956643393857,0.6
2,Reward,0.15,0.05,1,0.4752,0.4995844550245353,133982_fnca,-1.837956643393857,0.48
