,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1744,0.3796049524649921,133982_fnca,0.6,-1.1211655623466863,0.21279103688548479,-1.5474446423007533
286,Reward,0.0,0.2,0.1,0.1752,0.3802902267022124,133982_fnca,0.48,-0.8014931191978137,0.2893454015986366,-1.2401341432653932
144,Punishment,0.0,0.25,0.1,0.164,0.3704237722080125,133982_fnca,0.6,-1.1770302899328042,0.19956032948879446,-1.6116386849143232
287,Reward,0.0,0.25,0.1,0.1608,0.3674934028263592,133982_fnca,0.48,-0.8685870210051693,0.27358026142957503,-1.29616023973399
145,Punishment,0.0,0.3,0.1,0.1624,0.3689649686874013,133982_fnca,0.6,-1.1860204548870015,0.19745179647533065,-1.6222607929098576
288,Reward,0.0,0.3,0.1,0.172,0.377531487453981,133982_fnca,0.48,-0.8158259913023638,0.286011128738309,-1.251724557246915
146,Punishment,0.0,0.35,0.1,0.132,0.3386262455678084,133982_fnca,0.6,-1.38205471703842,0.15351205917366023,-1.8739761536487465
289,Reward,0.0,0.35,0.1,0.1464,0.3536482626494016,133982_fnca,0.48,-0.9433101621956024,0.25567311006624205,-1.3638555642554193
147,Punishment,0.0,0.4,0.1,0.1112,0.3145054704655582,133982_fnca,0.6,-1.5541860027949146,0.11923182176695589,-2.12668559884649
290,Reward,0.0,0.4,0.1,0.1296,0.3359972549356014,133982_fnca,0.48,-1.042865662897035,0.23160477208698074,-1.462722928629509
148,Punishment,0.0,0.45,0.1,0.2368,0.4252886741556753,133982_fnca,0.6,-0.8540081645039341,0.2770371944754517,-1.2836035057243618
291,Reward,0.0,0.45,0.1,0.2392,0.4267658178094873,133982_fnca,0.48,-0.5642438779093962,0.34023316735292536,-1.0781241100837895
149,Punishment,0.0,0.5,0.1,0.184,0.3876392799615324,133982_fnca,0.6,-1.0731626579258995,0.22429848801405103,-1.494777578387963
292,Reward,0.0,0.5,0.1,0.1944,0.3958964854880342,133982_fnca,0.48,-0.7214006955579102,0.3075406470384535,-1.179148014980391
150,Punishment,0.0,0.55,0.1,0.1256,0.3315306472349799,133982_fnca,0.6,-1.4309385993620016,0.1433120052269587,-1.942731170776716
293,Reward,0.0,0.55,0.1,0.1208,0.3260251430720217,133982_fnca,0.48,-1.1017555168150013,0.21743156043860093,-1.5258711426208178
151,Punishment,0.0,0.6,0.1,0.136,0.3429257623200245,133982_fnca,0.6,-1.3530625312629234,0.15972085559496027,-1.8343276399584874
294,Reward,0.0,0.6,0.1,0.132,0.3386262455678089,133982_fnca,0.48,-1.0276817126695927,0.23527425929779044,-1.4470033844824264
152,Punishment,0.0,0.65,0.1,0.1368,0.3437736235422878,133982_fnca,0.6,-1.3473983117934627,0.160947084050313,-1.8266796385166093
295,Reward,0.0,0.65,0.1,0.1256,0.3315306472349801,133982_fnca,0.48,-1.068981112170938,0.22530531472074544,-1.4902988422937804
153,Punishment,0.0,0.7,0.1,0.1336,0.3403582156669317,133982_fnca,0.6,-1.3703209692943346,0.15601107000986525,-1.857828312648555
296,Reward,0.0,0.7,0.1,0.1184,0.3232104763302198,133982_fnca,0.48,-1.1187756167611291,0.213361370964891,-1.5447679735342952
154,Punishment,0.0,0.75,0.1,0.2096,0.4071860513135336,133982_fnca,0.6,-0.9587754755857087,0.2519401450068817,-1.3785637394969736
297,Reward,0.0,0.75,0.1,0.1952,0.3965132257448071,133982_fnca,0.48,-0.7182610352152416,0.30823648241765716,-1.176887990558908
155,Punishment,0.0,0.8,0.1,0.2032,0.4025411674763345,133982_fnca,0.6,-0.985737688613744,0.24542155151389064,-1.404777928581456
298,Reward,0.0,0.8,0.1,0.1856,0.3889391455319733,133982_fnca,0.48,-0.7569307522320312,0.2995689667315791,-1.2054106150419468
156,Punishment,0.05,0.2,0.1,0.1072,0.3094911756904617,133982_fnca,0.6,-1.5922909559556393,0.11229412010617323,-2.1866337774137348
299,Reward,0.05,0.2,0.1,0.0992,0.2990500037180721,133982_fnca,0.48,-1.2733656420850517,0.17734317842312317,-1.7296685624260106
157,Punishment,0.05,0.25,0.1,0.1424,0.3495997940686039,133982_fnca,0.6,-1.3089252561464684,0.16938497496606275,-1.7755811962937216
300,Reward,0.05,0.25,0.1,0.1376,0.3446175401792535,133982_fnca,0.48,-0.9935652138364749,0.24352773286444795,-1.4125244502776326
158,Punishment,0.05,0.3,0.1,0.1064,0.3084723069115039,133982_fnca,0.6,-1.600143639933313,0.1108953442065017,-2.1991683674141886
301,Reward,0.05,0.3,0.1,0.1136,0.3174518239488046,133982_fnca,0.48,-1.1541908798706073,0.20494434453173835,-1.585016826792916
159,Punishment,0.05,0.35,0.1,0.1512,0.3583870994475672,133982_fnca,0.6,-1.2522772183814623,0.18212943760681483,-1.703037649043279
302,Reward,0.05,0.35,0.1,0.1672,0.3733036893945897,133982_fnca,0.48,-0.8379236768521833,0.28083258297696456,-1.2699965773194137
160,Punishment,0.05,0.4,0.1,0.1704,0.3761343132676067,133982_fnca,0.6,-1.142145198793268,0.20779851206362607,-1.5711863607679295
303,Reward,0.05,0.4,0.1,0.1712,0.3768343977540591,133982_fnca,0.48,-0.8194581010662891,0.2851630027011201,-1.2546943229062568
161,Punishment,0.05,0.45,0.1,0.1976,0.3983480700944317,133982_fnca,0.6,-1.0101718326502944,0.23950952347249946,-1.4291620989446998
304,Reward,0.05,0.45,0.1,0.2376,0.4257831290908729,133982_fnca,0.48,-0.5693039095221306,0.3392588125959104,-1.0809920039032639
162,Punishment,0.05,0.5,0.1,0.1688,0.3747250927227753,133982_fnca,0.6,-1.150710236314506,0.2057680825655995,-1.581005557184166
305,Reward,0.05,0.5,0.1,0.1648,0.3711484351694656,133982_fnca,0.48,-0.8492559044633458,0.27816068495452523,-1.2795563288376004
163,Punishment,0.05,0.55,0.1,0.1552,0.3622401611465491,133982_fnca,0.6,-1.2279146480946108,0.18771588209696427,-1.6728257247073286
306,Reward,0.05,0.55,0.1,0.1408,0.3479543328861121,133982_fnca,0.48,-0.9748405694117983,0.24805727768163927,-1.3940956010902321
164,Punishment,0.05,0.6,0.1,0.2032,0.4025411674763348,133982_fnca,0.6,-0.9857376886137433,0.24542155151389078,-1.4047779285814552
307,Reward,0.05,0.6,0.1,0.212,0.4088884344187802,133982_fnca,0.48,-0.6554355111094109,0.3218285309610214,-1.1337363878163
165,Punishment,0.05,0.65,0.1,0.1624,0.368964968687401,133982_fnca,0.6,-1.1860204548870026,0.19745179647533037,-1.622260792909859
308,Reward,0.05,0.65,0.1,0.1448,0.3520399205836573,133982_fnca,0.48,-0.9521647415561907,0.2535365256981234,-1.3722473807360562
166,Punishment,0.05,0.7,0.1,0.1864,0.3895849858104587,133982_fnca,0.6,-1.0616425557047136,0.22707362128370984,-1.4824809912462906
309,Reward,0.05,0.7,0.1,0.1808,0.3850064206674536,133982_fnca,0.48,-0.7771298969022435,0.2949634078465146,-1.2209039715343186
167,Punishment,0.05,0.75,0.1,0.1816,0.3856688117360238,133982_fnca,0.6,-1.0848686418708378,0.2214832045653349,-1.5074085182620107
310,Reward,0.05,0.75,0.1,0.1744,0.3796049524649919,133982_fnca,0.48,-0.8050474526624707,0.28852047248732465,-1.242989233723839
168,Punishment,0.05,0.8,0.1,0.0936,0.2913879983329066,133982_fnca,0.6,-1.7378890101762026,0.08811895296417879,-2.4290676390502832
311,Reward,0.05,0.8,0.1,0.0856,0.2798844551714105,133982_fnca,0.48,-1.4091529297633067,0.14781489123550834,-1.911794522934928
169,Punishment,0.1,0.2,0.1,0.1768,0.381652049161672,133982_fnca,0.6,-1.1088634292141002,0.21573001459860602,-1.5337275855288997
312,Reward,0.1,0.2,0.1,0.1848,0.388290581472856,133982_fnca,0.48,-0.7602553708108328,0.2988143959617008,-1.2079326476280312
170,Punishment,0.1,0.25,0.1,0.1616,0.3682307905812681,133982_fnca,0.6,-1.1905576915715461,0.19639009017646578,-1.627652341684757
313,Reward,0.1,0.25,0.1,0.1528,0.359938612326762,133982_fnca,0.48,-0.9090439002497431,0.26391744330493616,-1.3321189394953052
171,Punishment,0.1,0.3,0.1,0.1968,0.3977390062008538,133982_fnca,0.6,-1.013730093639316,0.23864865185816153,-1.432762884579661
314,Reward,0.1,0.3,0.1,0.2016,0.4013555892811732,133982_fnca,0.48,-0.693649241308969,0.31363883308274937,-1.1595131681889268
172,Punishment,0.1,0.35,0.1,0.112,0.3154926758306797,133982_fnca,0.6,-1.546787096451971,0.12060751368752315,-2.115213694079832
315,Reward,0.1,0.35,0.1,0.1384,0.3454575411395504,133982_fnca,0.48,-0.9888335303759019,0.24467257065056125,-1.4078344086025076
173,Punishment,0.1,0.4,0.1,0.2016,0.4013555892811734,133982_fnca,0.6,-0.9926359832524898,0.24375256871823414,-1.4116016308284913
316,Reward,0.1,0.4,0.1,0.2232,0.4165580109194504,133982_fnca,0.48,-0.6164807620268219,0.3299009575586861,-1.1089627981792582
174,Punishment,0.1,0.45,0.1,0.1352,0.3420739271814294,133982_fnca,0.6,-1.3587706137962365,0.15848943822923306,-1.8420673236627731
317,Reward,0.1,0.45,0.1,0.14,0.3471259096029771,133982_fnca,0.48,-0.979471686192692,0.246937274195336,-1.3986209252312503
175,Punishment,0.1,0.5,0.1,0.1888,0.3915062984747454,133982_fnca,0.6,-1.0503023874762132,0.22980915260925344,-1.4705060857737893
318,Reward,0.1,0.5,0.1,0.184,0.3876392799615319,133982_fnca,0.48,-0.7635965066011218,0.29805467216851633,-1.210478345651391
176,Punishment,0.1,0.55,0.1,0.2,0.4001600960640451,133982_fnca,0.6,-0.9995999199679831,0.24206753216919047,-1.4185385332046718
319,Reward,0.1,0.55,0.1,0.1856,0.3889391455319735,133982_fnca,0.48,-0.7569307522320308,0.2995689667315792,-1.2054106150419468
177,Punishment,0.1,0.6,0.1,0.1624,0.3689649686874012,133982_fnca,0.6,-1.186020454887002,0.19745179647533054,-1.622260792909858
320,Reward,0.1,0.6,0.1,0.1432,0.3504168854305909,133982_fnca,0.48,-0.9611408981794398,0.2513687118345014,-1.380834446281263
178,Punishment,0.1,0.65,0.1,0.14,0.347125909602977,133982_fnca,0.6,-1.325167575437172,0.16579999197217202,-1.796973084699689
321,Reward,0.1,0.65,0.1,0.1472,0.3544469863504361,133982_fnca,0.48,-0.9389274357406044,0.25672985417649086,-1.359730897997886
179,Punishment,0.1,0.7,0.1,0.252,0.4343350291353753,133982_fnca,0.6,-0.8012248072478951,0.28940762165349376,-1.2399191290793858
322,Reward,0.1,0.7,0.1,0.2248,0.4176176284436149,133982_fnca,0.48,-0.6110853149353012,0.33099527975374504,-1.1056511642694606
180,Punishment,0.1,0.75,0.1,0.1104,0.3135131135660874,133982_fnca,0.6,-1.5616571646110557,0.11785207023077439,-2.1383250830951934
323,Reward,0.1,0.75,0.1,0.128,0.3342235244434976,133982_fnca,0.48,-1.0531873858553231,0.22911290360885642,-1.4735403680670573
