,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.7,0.1,0.4366666666666666,0.4968013629237529,142424_fnca,-1.9679379167744968,1.0
1,Punishment,0.5,0.7,0.1,0.4584,0.4984658609891532,142424_fnca,-1.9679379167744968,0.7083333333333334
2,Reward,0.5,0.7,0.1,0.432,0.495552679305009,142424_fnca,-1.9679379167744968,0.4782608695652174
