,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.75,0.1,0.3833333333333333,0.4870107670057071,123925_fnca,-1.9033527118201186,0.8333333333333334
1,Punishment,0.5,0.75,0.1,0.4208,0.4938851060706312,123925_fnca,-1.9033527118201186,0.4
2,Reward,0.5,0.75,0.1,0.4224,0.4941392302409216,123925_fnca,-1.9033527118201186,0.6
