,HCPID,ans,bll,lf,LL
141,123925_fnca,0.5,0.75,0.1,-1.9033527118201186
135,123925_fnca,0.5,0.45,0.1,-1.9038388627336946
138,123925_fnca,0.5,0.6,0.1,-1.9072847535046389
139,123925_fnca,0.5,0.65,0.1,-1.9088408151839267
134,123925_fnca,0.5,0.4,0.1,-1.909132931447095
140,123925_fnca,0.5,0.7,0.1,-1.9117686208653804
133,123925_fnca,0.5,0.35,0.1,-1.9131165583475913
137,123925_fnca,0.5,0.55,0.1,-1.9137506418597794
131,123925_fnca,0.5,0.25,0.1,-1.9156592762889646
119,123925_fnca,0.45,0.3,0.1,-1.9218886766959857
124,123925_fnca,0.45,0.55,0.1,-1.9248152701698795
142,123925_fnca,0.5,0.8,0.1,-1.9256236907157576
130,123925_fnca,0.5,0.2,0.1,-1.9333323558877038
132,123925_fnca,0.5,0.3,0.1,-1.9388731253627016
117,123925_fnca,0.45,0.2,0.1,-1.9475658158470601
99,123925_fnca,0.35,0.6,0.1,-1.9530470019479957
129,123925_fnca,0.45,0.8,0.1,-1.9553930871312737
122,123925_fnca,0.45,0.45,0.1,-1.9585097706747452
104,123925_fnca,0.4,0.2,0.1,-1.961859046573367
120,123925_fnca,0.45,0.35,0.1,-1.9621225947738319
106,123925_fnca,0.4,0.3,0.1,-1.9637391532268582
126,123925_fnca,0.45,0.65,0.1,-1.9652066416376104
136,123925_fnca,0.5,0.5,0.1,-1.9654387590821796
123,123925_fnca,0.45,0.5,0.1,-1.9666417271018797
127,123925_fnca,0.45,0.7,0.1,-1.9666698111589804
128,123925_fnca,0.45,0.75,0.1,-1.974827949965011
108,123925_fnca,0.4,0.4,0.1,-1.9792866845501085
118,123925_fnca,0.45,0.25,0.1,-1.9877981517924133
113,123925_fnca,0.4,0.65,0.1,-1.9899107589788292
111,123925_fnca,0.4,0.55,0.1,-1.9964081327513528
125,123925_fnca,0.45,0.6,0.1,-1.997040907090854
121,123925_fnca,0.45,0.4,0.1,-2.0068816670371272
