,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
5057,133827_fnca,1,1,Reward,2,5,2.0,0,1146,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
5060,133827_fnca,4,1,Reward,5,5,2.0,0,785,13,1,0,1,0,3.0,,1.0,Punishment,MostlyReward,MostlyReward
5061,133827_fnca,5,1,Reward,6,5,3.0,0,194,13,1,1,0,1,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5062,133827_fnca,6,1,Reward,7,5,2.0,0,437,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5063,133827_fnca,7,1,Neutral,8,5,3.0,0,247,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
5065,133827_fnca,10,1,Reward,10,5,2.0,0,693,13,2,0,2,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
5066,133827_fnca,11,1,Punishment,11,5,3.0,0,267,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
5067,133827_fnca,12,1,Punishment,12,5,3.0,0,490,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5068,133827_fnca,13,1,Punishment,13,5,2.0,0,333,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5069,133827_fnca,14,1,Neutral,14,5,2.0,0,302,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5070,133827_fnca,15,1,Punishment,15,5,3.0,0,250,14,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
5071,133827_fnca,16,1,Punishment,16,5,2.0,0,229,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
