,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.25,0.1,0.3933333333333333,0.4893059266502629,157437_fnca,-1.838148608199735,0.5
1,Punishment,0.5,0.25,0.1,0.4088,0.4918089678408462,157437_fnca,-1.838148608199735,0.4
2,Reward,0.5,0.25,0.1,0.3672,0.4822345903812045,157437_fnca,-1.838148608199735,0.36
