,HCPID,egs,alpha,r,LL
100,165234_fnca,0.5,0.05,1,-1.8388870463998563
80,165234_fnca,0.4,0.05,1,-1.8390333439524338
90,165234_fnca,0.45,0.05,1,-1.8408961004440534
60,165234_fnca,0.3,0.05,1,-1.8409066043733546
50,165234_fnca,0.25,0.05,1,-1.841729173528383
70,165234_fnca,0.35,0.05,1,-1.8420417818827923
101,165234_fnca,0.5,0.1,1,-1.844146663825776
40,165234_fnca,0.2,0.05,1,-1.8454170334420317
30,165234_fnca,0.15,0.05,1,-1.8557503446521653
81,165234_fnca,0.4,0.1,1,-1.8597293051508377
71,165234_fnca,0.35,0.1,1,-1.8600544478598298
61,165234_fnca,0.3,0.1,1,-1.8620245215162363
91,165234_fnca,0.45,0.1,1,-1.8625349487797862
41,165234_fnca,0.2,0.1,1,-1.8702456297466035
20,165234_fnca,0.1,0.05,1,-1.8746803716279912
51,165234_fnca,0.25,0.1,1,-1.882533760075948
31,165234_fnca,0.15,0.1,1,-1.887113068247877
92,165234_fnca,0.45,0.15,1,-1.894895577575917
102,165234_fnca,0.5,0.15,1,-1.8958002011614514
10,165234_fnca,0.05,0.05,1,-1.9219962109976856
21,165234_fnca,0.1,0.1,1,-1.9369357822672246
82,165234_fnca,0.4,0.15,1,-1.94688017608873
62,165234_fnca,0.3,0.15,1,-1.9498927402497865
72,165234_fnca,0.35,0.15,1,-1.9663384230592542
52,165234_fnca,0.25,0.15,1,-2.009838960831646
93,165234_fnca,0.45,0.2,1,-2.038356371315883
103,165234_fnca,0.5,0.2,1,-2.057118153120082
11,165234_fnca,0.05,0.1,1,-2.064393290580106
42,165234_fnca,0.2,0.15,1,-2.092077722072493
83,165234_fnca,0.4,0.2,1,-2.1330124064098435
32,165234_fnca,0.15,0.15,1,-2.2131394011644447
73,165234_fnca,0.35,0.2,1,-2.2287404739614685
1,165234_fnca,0.0,0.1,1,-2.2522177440831275
22,165234_fnca,0.1,0.15,1,-2.3754397009678043
2,165234_fnca,0.0,0.15,1,-2.3783632239482353
63,165234_fnca,0.3,0.2,1,-2.3788062157973986
104,165234_fnca,0.5,0.25,1,-2.4041572552010364
12,165234_fnca,0.05,0.15,1,-2.4187487687943143
0,165234_fnca,0.0,0.05,1,-2.452251730174722
84,165234_fnca,0.4,0.25,1,-2.4973617365085383
94,165234_fnca,0.45,0.25,1,-2.5629668959534744
53,165234_fnca,0.25,0.2,1,-2.58166218129446
43,165234_fnca,0.2,0.2,1,-2.599180129719266
95,165234_fnca,0.45,0.3,1,-2.6502151617272762
64,165234_fnca,0.3,0.25,1,-2.6991858090686227
74,165234_fnca,0.35,0.25,1,-2.7263711806119124
33,165234_fnca,0.15,0.2,1,-2.731666997011601
5,165234_fnca,0.0,0.3,1,-2.7357460558464615
3,165234_fnca,0.0,0.2,1,-2.7622303558166874
13,165234_fnca,0.05,0.2,1,-2.7729410614208634
14,165234_fnca,0.05,0.25,1,-2.7845700860171885
4,165234_fnca,0.0,0.25,1,-2.7845700860171894
23,165234_fnca,0.1,0.2,1,-2.7863360367344034
24,165234_fnca,0.1,0.25,1,-2.8257619326383385
96,165234_fnca,0.45,0.35,1,-2.8288378669269223
34,165234_fnca,0.15,0.25,1,-2.8344322712349923
44,165234_fnca,0.2,0.25,1,-2.8699711276268456
25,165234_fnca,0.1,0.3,1,-2.889465099915298
15,165234_fnca,0.05,0.3,1,-2.8896598355292316
6,165234_fnca,0.0,0.35,1,-2.8977591987036018
8,165234_fnca,0.0,0.45,1,-2.897759198703602
7,165234_fnca,0.0,0.4,1,-2.908168433496562
