,HCPID,ans,bll,lf,LL
119,165234_fnca,0.45,0.3,0.1,-1.8708383510227713
118,165234_fnca,0.45,0.25,0.1,-1.8758983532434774
137,165234_fnca,0.5,0.55,0.1,-1.8767366186519299
134,165234_fnca,0.5,0.4,0.1,-1.8875766123595603
138,165234_fnca,0.5,0.6,0.1,-1.890261308987638
133,165234_fnca,0.5,0.35,0.1,-1.8912079279602296
126,165234_fnca,0.45,0.65,0.1,-1.892522617135037
142,165234_fnca,0.5,0.8,0.1,-1.8949735688768192
131,165234_fnca,0.5,0.25,0.1,-1.897651409941822
128,165234_fnca,0.45,0.75,0.1,-1.8982504246411218
130,165234_fnca,0.5,0.2,0.1,-1.9027598571444404
139,165234_fnca,0.5,0.65,0.1,-1.903470200609918
132,165234_fnca,0.5,0.3,0.1,-1.905155333595729
140,165234_fnca,0.5,0.7,0.1,-1.905267199017847
117,165234_fnca,0.45,0.2,0.1,-1.9071273499169852
105,165234_fnca,0.4,0.25,0.1,-1.9102618289540878
135,165234_fnca,0.5,0.45,0.1,-1.9110635765940194
141,165234_fnca,0.5,0.75,0.1,-1.914966216678142
123,165234_fnca,0.45,0.5,0.1,-1.9168316811666595
112,165234_fnca,0.4,0.6,0.1,-1.9180758495266592
136,165234_fnca,0.5,0.5,0.1,-1.921545483371709
129,165234_fnca,0.45,0.8,0.1,-1.921785238982987
110,165234_fnca,0.4,0.5,0.1,-1.9224823458875295
127,165234_fnca,0.45,0.7,0.1,-1.925022817174872
120,165234_fnca,0.45,0.35,0.1,-1.9305428926661157
114,165234_fnca,0.4,0.7,0.1,-1.9367148765930888
121,165234_fnca,0.45,0.4,0.1,-1.9378773891424736
107,165234_fnca,0.4,0.35,0.1,-1.9570151351151615
116,165234_fnca,0.4,0.8,0.1,-1.9596754492382618
104,165234_fnca,0.4,0.2,0.1,-1.9628439553209098
125,165234_fnca,0.45,0.6,0.1,-1.9635400821575284
111,165234_fnca,0.4,0.55,0.1,-1.982072441969092
124,165234_fnca,0.45,0.55,0.1,-1.9822251831907813
109,165234_fnca,0.4,0.45,0.1,-1.9872526735207972
97,165234_fnca,0.35,0.5,0.1,-1.9949139458738332
122,165234_fnca,0.45,0.45,0.1,-2.0053463880094977
106,165234_fnca,0.4,0.3,0.1,-2.005766824280057
115,165234_fnca,0.4,0.75,0.1,-2.0195245482246844
108,165234_fnca,0.4,0.4,0.1,-2.0250540502908554
101,165234_fnca,0.35,0.7,0.1,-2.0275759887829183
95,165234_fnca,0.35,0.4,0.1,-2.0495285589132517
93,165234_fnca,0.35,0.3,0.1,-2.0595620611928664
89,165234_fnca,0.3,0.75,0.1,-2.0631845872619587
102,165234_fnca,0.35,0.75,0.1,-2.064323904896578
96,165234_fnca,0.35,0.45,0.1,-2.0662028780353223
94,165234_fnca,0.35,0.35,0.1,-2.0749511849144504
113,165234_fnca,0.4,0.65,0.1,-2.086112302960747
103,165234_fnca,0.35,0.8,0.1,-2.0951346432952267
99,165234_fnca,0.35,0.6,0.1,-2.114688837799297
92,165234_fnca,0.35,0.25,0.1,-2.1151557637785507
83,165234_fnca,0.3,0.45,0.1,-2.117209707524103
79,165234_fnca,0.3,0.25,0.1,-2.1524951546615214
91,165234_fnca,0.35,0.2,0.1,-2.1665976290035918
78,165234_fnca,0.3,0.2,0.1,-2.169880057866264
84,165234_fnca,0.3,0.5,0.1,-2.1749810536454115
86,165234_fnca,0.3,0.6,0.1,-2.186743992190637
100,165234_fnca,0.35,0.65,0.1,-2.2004808442154387
77,165234_fnca,0.25,0.8,0.1,-2.209249301558593
71,165234_fnca,0.25,0.5,0.1,-2.210572327244622
72,165234_fnca,0.25,0.55,0.1,-2.2281525524216734
88,165234_fnca,0.3,0.7,0.1,-2.26798746599363
73,165234_fnca,0.25,0.6,0.1,-2.2709210791852597
87,165234_fnca,0.3,0.65,0.1,-2.2848660781058907
82,165234_fnca,0.3,0.4,0.1,-2.286913120306687
76,165234_fnca,0.25,0.75,0.1,-2.3181250112090197
98,165234_fnca,0.35,0.55,0.1,-2.325763935449674
66,165234_fnca,0.25,0.25,0.1,-2.335590925753581
81,165234_fnca,0.3,0.35,0.1,-2.3357455240330296
44,165234_fnca,0.15,0.45,0.1,-2.346411750528027
70,165234_fnca,0.25,0.45,0.1,-2.3480449392002125
3,165234_fnca,0.0,0.35,0.1,-2.358589254470819
90,165234_fnca,0.3,0.8,0.1,-2.360148759674903
50,165234_fnca,0.15,0.75,0.1,-2.364022879767939
17,165234_fnca,0.05,0.4,0.1,-2.377467724774969
49,165234_fnca,0.15,0.7,0.1,-2.3837989022537687
58,165234_fnca,0.2,0.5,0.1,-2.3863293013762714
74,165234_fnca,0.25,0.65,0.1,-2.389749053979709
80,165234_fnca,0.3,0.3,0.1,-2.4038768815816933
60,165234_fnca,0.2,0.6,0.1,-2.426010760978959
69,165234_fnca,0.25,0.4,0.1,-2.4498812524856266
75,165234_fnca,0.25,0.7,0.1,-2.4510325449121293
59,165234_fnca,0.2,0.55,0.1,-2.4662492664101503
7,165234_fnca,0.0,0.55,0.1,-2.4677552332488233
10,165234_fnca,0.0,0.7,0.1,-2.480020341960644
54,165234_fnca,0.2,0.3,0.1,-2.5037124097075916
22,165234_fnca,0.05,0.65,0.1,-2.5061855958839416
68,165234_fnca,0.25,0.35,0.1,-2.5064663277524426
62,165234_fnca,0.2,0.7,0.1,-2.5170577639671814
29,165234_fnca,0.1,0.35,0.1,-2.529796198118409
37,165234_fnca,0.1,0.75,0.1,-2.552120377186288
12,165234_fnca,0.0,0.8,0.1,-2.5681616854105718
0,165234_fnca,0.0,0.2,0.1,-2.6101365349466192
5,165234_fnca,0.0,0.45,0.1,-2.611102617835708
33,165234_fnca,0.1,0.55,0.1,-2.6204483401220813
67,165234_fnca,0.25,0.3,0.1,-2.6215261123589713
36,165234_fnca,0.1,0.7,0.1,-2.630119677582321
43,165234_fnca,0.15,0.4,0.1,-2.6569554266234183
32,165234_fnca,0.1,0.5,0.1,-2.657535495817946
14,165234_fnca,0.05,0.25,0.1,-2.6675638676044517
52,165234_fnca,0.2,0.2,0.1,-2.6715674130437703
20,165234_fnca,0.05,0.55,0.1,-2.684457115946144
56,165234_fnca,0.2,0.4,0.1,-2.6964837300628015
11,165234_fnca,0.0,0.75,0.1,-2.697439902340447
4,165234_fnca,0.0,0.4,0.1,-2.705569223114537
63,165234_fnca,0.2,0.75,0.1,-2.71283327663597
24,165234_fnca,0.05,0.75,0.1,-2.7245334067978
16,165234_fnca,0.05,0.35,0.1,-2.727773295698542
41,165234_fnca,0.15,0.3,0.1,-2.7331195383475224
64,165234_fnca,0.2,0.8,0.1,-2.734777292881718
55,165234_fnca,0.2,0.35,0.1,-2.7409692690845278
