,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
7585,150523_fnca,1,2,Punishment,2,5,2.0,0,378,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
7586,150523_fnca,2,2,Punishment,3,5,2.0,0,733,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
7587,150523_fnca,3,2,Reward,4,5,3.0,0,769,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
7588,150523_fnca,4,2,Punishment,5,5,3.0,0,330,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7589,150523_fnca,5,2,Reward,6,5,3.0,0,503,13,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7590,150523_fnca,6,2,Punishment,7,5,3.0,0,508,13,4,4,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7591,150523_fnca,7,2,Punishment,8,5,3.0,0,446,13,5,5,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7593,150523_fnca,10,2,Reward,10,5,2.0,0,482,13,1,0,1,0,2.0,,0.0,,,MostlyReward
7594,150523_fnca,11,2,Neutral,11,5,2.0,0,245,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
7595,150523_fnca,12,2,Reward,12,5,2.0,0,249,13,3,0,3,0,2.0,2.0,0.0,Neutral,,MostlyReward
7596,150523_fnca,13,2,Reward,13,5,2.0,0,284,14,4,0,4,0,3.0,2.0,1.0,Reward,,MostlyReward
7597,150523_fnca,14,2,Reward,14,5,3.0,0,277,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
7598,150523_fnca,15,2,Reward,15,5,2.0,0,386,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
7599,150523_fnca,16,2,Neutral,16,5,3.0,0,309,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
7601,150523_fnca,19,2,Punishment,18,5,2.0,0,663,13,2,0,2,0,2.0,,0.0,,,MostlyPunishment
7602,150523_fnca,20,2,Punishment,19,5,2.0,0,284,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
7603,150523_fnca,21,2,Reward,20,5,3.0,0,533,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
7604,150523_fnca,22,2,Punishment,21,5,3.0,0,230,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
7605,150523_fnca,23,2,Reward,22,5,2.0,0,291,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
7606,150523_fnca,24,2,Punishment,23,5,2.0,0,224,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
7607,150523_fnca,25,2,Punishment,24,5,3.0,0,276,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
7609,150523_fnca,28,2,Reward,26,5,2.0,0,591,13,2,0,2,0,2.0,,0.0,,MostlyReward,MostlyReward
7610,150523_fnca,29,2,Reward,27,5,2.0,0,278,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7611,150523_fnca,30,2,Punishment,28,5,2.0,0,373,13,4,0,4,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7612,150523_fnca,31,2,Reward,29,5,2.0,0,404,14,5,0,5,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7613,150523_fnca,32,2,Punishment,30,5,3.0,0,290,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7614,150523_fnca,33,2,Reward,31,5,2.0,0,261,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7615,150523_fnca,34,2,Reward,32,5,2.0,0,440,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
