,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
10689,167036_fnca,1,1,Reward,2,5,2.0,0,1268,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
10690,167036_fnca,2,1,Reward,3,5,3.0,0,650,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10691,167036_fnca,3,1,Punishment,4,5,3.0,0,549,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10692,167036_fnca,4,1,Reward,5,5,3.0,0,548,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
10693,167036_fnca,5,1,Reward,6,5,2.0,0,568,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10694,167036_fnca,6,1,Reward,7,5,2.0,0,498,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10695,167036_fnca,7,1,Neutral,8,5,3.0,0,304,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10697,167036_fnca,10,1,Reward,10,5,3.0,0,897,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
10698,167036_fnca,11,1,Punishment,11,5,3.0,0,645,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
10699,167036_fnca,12,1,Punishment,12,5,2.0,0,696,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10700,167036_fnca,13,1,Punishment,13,5,2.0,0,601,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10701,167036_fnca,14,1,Neutral,14,5,3.0,0,293,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10702,167036_fnca,15,1,Punishment,15,5,2.0,0,454,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
10703,167036_fnca,16,1,Punishment,16,5,3.0,0,577,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10705,167036_fnca,19,1,Punishment,18,5,2.0,0,675,13,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
10706,167036_fnca,20,1,Punishment,19,5,3.0,0,552,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10707,167036_fnca,21,1,Punishment,20,5,2.0,0,297,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10708,167036_fnca,22,1,Neutral,21,5,2.0,0,436,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10709,167036_fnca,23,1,Punishment,22,5,2.0,0,312,13,3,0,3,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
10710,167036_fnca,24,1,Neutral,23,5,3.0,0,715,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10711,167036_fnca,25,1,Punishment,24,5,3.0,0,286,14,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
10713,167036_fnca,28,1,Reward,26,5,2.0,0,1073,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
10714,167036_fnca,29,1,Reward,27,5,2.0,0,520,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10715,167036_fnca,30,1,Punishment,28,5,2.0,0,744,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10716,167036_fnca,31,1,Reward,29,5,2.0,0,821,14,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
10717,167036_fnca,32,1,Punishment,30,5,3.0,0,636,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10718,167036_fnca,33,1,Reward,31,5,3.0,0,264,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
10719,167036_fnca,34,1,Reward,32,5,2.0,0,379,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10721,167036_fnca,1,2,Punishment,2,5,3.0,0,608,27,1,1,0,0,2.0,,1.0,,,MostlyPunishment
10722,167036_fnca,2,2,Punishment,3,5,2.0,0,244,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
10723,167036_fnca,3,2,Reward,4,5,2.0,0,234,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
10724,167036_fnca,4,2,Punishment,5,5,2.0,0,502,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyPunishment
10725,167036_fnca,5,2,Reward,6,5,3.0,0,697,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10726,167036_fnca,6,2,Punishment,7,5,2.0,0,257,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyPunishment
10727,167036_fnca,7,2,Punishment,8,5,3.0,0,274,13,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
10729,167036_fnca,10,2,Reward,10,5,2.0,0,623,13,2,0,2,0,2.0,,0.0,,,MostlyReward
10730,167036_fnca,11,2,Neutral,11,5,2.0,0,462,13,3,0,3,0,3.0,2.0,1.0,Reward,,MostlyReward
10731,167036_fnca,12,2,Reward,12,5,3.0,0,454,13,1,1,0,0,2.0,2.0,1.0,Neutral,,MostlyReward
10732,167036_fnca,13,2,Reward,13,5,2.0,0,587,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
10733,167036_fnca,14,2,Reward,14,5,2.0,0,527,14,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
10734,167036_fnca,15,2,Reward,15,5,3.0,0,718,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
10735,167036_fnca,16,2,Neutral,16,5,2.0,0,439,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
10737,167036_fnca,19,2,Punishment,18,5,2.0,0,603,13,1,0,1,0,3.0,,1.0,,,MostlyPunishment
