,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1424,0.349599794068604,149741_fnca,0.6,-1.3089252561464682,0.16938497496606278,-1.7755811962937214
286,Reward,0.0,0.2,0.1,0.1336,0.3403582156669314,149741_fnca,0.5217391304347826,-1.1403841969092021,0.2082165590785636,-1.5691765914847957
144,Punishment,0.0,0.25,0.1,0.1624,0.3689649686874013,149741_fnca,0.6,-1.1860204548870015,0.19745179647533065,-1.6222607929098576
287,Reward,0.0,0.25,0.1,0.1536,0.3607092026870432,149741_fnca,0.5217391304347826,-1.0205981097581969,0.236987286196682,-1.4397487840256749
145,Punishment,0.0,0.3,0.1,0.1368,0.3437736235422882,149741_fnca,0.6,-1.3473983117934611,0.16094708405031333,-1.826679638516607
288,Reward,0.0,0.3,0.1,0.1536,0.3607092026870431,149741_fnca,0.5217391304347826,-1.0205981097581973,0.23698728619668186,-1.4397487840256753
146,Punishment,0.0,0.35,0.1,0.1888,0.3915062984747453,149741_fnca,0.6,-1.0503023874762134,0.2298091526092534,-1.4705060857737895
289,Reward,0.0,0.35,0.1,0.1696,0.3754312172410592,149741_fnca,0.5217391304347826,-0.9379591101202406,0.2569632554186703,-1.3588221793334496
147,Punishment,0.0,0.4,0.1,0.1656,0.3718699635838483,149741_fnca,0.6,-1.1681502743957233,0.20164913142931762,-1.6012260649900745
290,Reward,0.0,0.4,0.1,0.1624,0.3689649686874008,149741_fnca,0.5217391304347826,-0.9739112407151761,0.24828199911797122,-1.3931900856003594
148,Punishment,0.0,0.45,0.1,0.1432,0.3504168854305909,149741_fnca,0.6,-1.3035901493122568,0.1705695458465014,-1.7686121718966485
291,Reward,0.0,0.45,0.1,0.1296,0.3359972549356012,149741_fnca,0.5217391304347826,-1.167090280276075,0.2018988611461301,-1.5999883943621163
149,Punishment,0.0,0.5,0.1,0.1704,0.3761343132676061,149741_fnca,0.6,-1.1421451987932698,0.20779851206362568,-1.5711863607679315
292,Reward,0.0,0.5,0.1,0.1776,0.3823286284652447,149741_fnca,0.5217391304347826,-0.9001134228850098,0.2660580874326541,-1.3240406202335568
150,Punishment,0.0,0.55,0.1,0.1456,0.3528459156517952,149741_fnca,0.6,-1.287814255014427,0.17409201270053454,-1.7481713109138544
