,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.0,0.1,1,0.0,0.0,108828_fnca,-1.8630213660959236,0.3333333333333333
1,Punishment,0.0,0.1,1,0.6,0.4900940253900043,108828_fnca,-1.8630213660959236,0.68
2,Reward,0.0,0.1,1,0.1808,0.3850064206674536,108828_fnca,-1.8630213660959236,0.24
