,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
7937,151627_fnca,1,1,Reward,2,5,2.0,0,422,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
7938,151627_fnca,2,1,Reward,3,5,3.0,0,381,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7939,151627_fnca,3,1,Punishment,4,5,2.0,0,412,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7940,151627_fnca,4,1,Reward,5,5,2.0,0,445,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7943,151627_fnca,7,1,Neutral,8,5,2.0,0,244,13,1,0,1,0,3.0,,1.0,Reward,MostlyReward,MostlyReward
7945,151627_fnca,10,1,Reward,10,5,2.0,0,530,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
7946,151627_fnca,11,1,Punishment,11,5,2.0,0,361,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
7947,151627_fnca,12,1,Punishment,12,5,2.0,0,331,14,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7948,151627_fnca,13,1,Punishment,13,5,3.0,0,306,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7949,151627_fnca,14,1,Neutral,14,5,3.0,0,227,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7950,151627_fnca,15,1,Punishment,15,5,3.0,0,284,14,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7951,151627_fnca,16,1,Punishment,16,5,3.0,0,1425,14,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7953,151627_fnca,19,1,Punishment,18,5,3.0,0,573,14,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
7954,151627_fnca,20,1,Punishment,19,5,3.0,0,297,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7955,151627_fnca,21,1,Punishment,20,5,3.0,0,272,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7956,151627_fnca,22,1,Neutral,21,5,2.0,0,270,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7957,151627_fnca,23,1,Punishment,22,5,3.0,0,286,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
7958,151627_fnca,24,1,Neutral,23,5,2.0,0,291,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7959,151627_fnca,25,1,Punishment,24,5,2.0,0,264,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7961,151627_fnca,28,1,Reward,26,5,2.0,0,511,13,4,0,4,0,3.0,,1.0,,MostlyReward,MostlyReward
7962,151627_fnca,29,1,Reward,27,5,3.0,0,235,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7963,151627_fnca,30,1,Punishment,28,5,2.0,0,267,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7964,151627_fnca,31,1,Reward,29,5,3.0,0,288,14,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7965,151627_fnca,32,1,Punishment,30,5,2.0,0,246,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7966,151627_fnca,33,1,Reward,31,5,3.0,0,279,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
7967,151627_fnca,34,1,Reward,32,5,3.0,0,288,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7969,151627_fnca,1,2,Punishment,2,5,2.0,0,589,26,1,0,1,0,3.0,,1.0,,,MostlyPunishment
7970,151627_fnca,2,2,Punishment,3,5,3.0,0,219,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
7971,151627_fnca,3,2,Reward,4,5,3.0,0,371,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
7972,151627_fnca,4,2,Punishment,5,5,2.0,0,211,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
7973,151627_fnca,5,2,Reward,6,5,2.0,0,245,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
7974,151627_fnca,6,2,Punishment,7,5,3.0,0,240,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
7975,151627_fnca,7,2,Punishment,8,5,3.0,0,545,14,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
7977,151627_fnca,10,2,Reward,10,5,2.0,0,609,13,2,0,2,0,3.0,,1.0,,,MostlyReward
7978,151627_fnca,11,2,Neutral,11,5,3.0,0,267,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
7979,151627_fnca,12,2,Reward,12,5,3.0,0,230,13,2,2,0,0,2.0,3.0,1.0,Neutral,,MostlyReward
7980,151627_fnca,13,2,Reward,13,5,2.0,0,218,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
7981,151627_fnca,14,2,Reward,14,5,3.0,0,348,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
7982,151627_fnca,15,2,Reward,15,5,2.0,0,294,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
7983,151627_fnca,16,2,Neutral,16,5,3.0,0,360,13,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
7985,151627_fnca,19,2,Punishment,18,5,3.0,0,453,13,1,1,0,0,2.0,,1.0,,,MostlyPunishment
7986,151627_fnca,20,2,Punishment,19,5,2.0,0,404,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
7987,151627_fnca,21,2,Reward,20,5,3.0,0,290,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
7988,151627_fnca,22,2,Punishment,21,5,2.0,0,220,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
7989,151627_fnca,23,2,Reward,22,5,2.0,0,365,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
7990,151627_fnca,24,2,Punishment,23,5,3.0,0,502,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
7991,151627_fnca,25,2,Punishment,24,5,2.0,0,224,14,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
7993,151627_fnca,28,2,Reward,26,5,3.0,0,436,13,2,2,0,0,2.0,,1.0,,MostlyReward,MostlyReward
7994,151627_fnca,29,2,Reward,27,5,2.0,0,248,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7995,151627_fnca,30,2,Punishment,28,5,2.0,0,254,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7996,151627_fnca,31,2,Reward,29,5,3.0,0,406,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
7997,151627_fnca,32,2,Punishment,30,5,2.0,0,327,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7998,151627_fnca,33,2,Reward,31,5,3.0,0,229,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
7999,151627_fnca,34,2,Reward,32,5,3.0,0,285,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
