,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.4,0.1,0.42,0.4943831669050469,123117_fnca,-1.8513046167501856,0.0
1,Punishment,0.5,0.4,0.1,0.4088,0.4918089678408465,123117_fnca,-1.8513046167501856,0.48
2,Reward,0.5,0.4,0.1,0.3568,0.4792468069811222,123117_fnca,-1.8513046167501856,0.32
