,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1992,0.3995586035391174,153429_fnca,0.28,-0.20222315145840578,0.39086789728204097,-0.9393856346975573
286,Reward,0.0,0.2,0.1,0.1944,0.3958964854880342,153429_fnca,0.56,-0.9234737195237116,0.26045103822369065,-1.345340388530152
144,Punishment,0.0,0.25,0.1,0.072,0.258591367985239,153429_fnca,0.28,-0.8043578624475707,0.2886806212783593,-1.242434318645285
287,Reward,0.0,0.25,0.1,0.0744,0.2625257622037436,153429_fnca,0.56,-1.8497232268699435,0.0721017804215646,-2.6296765412157512
145,Punishment,0.0,0.3,0.1,0.1512,0.3583870994475673,153429_fnca,0.28,-0.35938793611304,0.37399293298189457,-0.9835183775164679
288,Reward,0.0,0.3,0.1,0.1384,0.3454575411395504,153429_fnca,0.56,-1.2204104695740057,0.18944824782103542,-1.6636393903275952
146,Punishment,0.0,0.35,0.1,0.0872,0.2822408331732464,153429_fnca,0.28,-0.6831045594372046,0.3159237307962204,-1.1522544527666214
289,Reward,0.0,0.35,0.1,0.0848,0.2786953477858967,153429_fnca,0.56,-1.7050876657082374,0.09323794480183646,-2.3726005070798557
147,Punishment,0.0,0.4,0.1,0.156,0.3630005723582623,153429_fnca,0.28,-0.3415972575316455,0.37633225217413185,-0.9772828763812432
290,Reward,0.0,0.4,0.1,0.148,0.3552421111946792,153429_fnca,0.56,-1.1597724115940087,0.20362513347785288,-1.5914745565519641
148,Punishment,0.0,0.45,0.1,0.0984,0.2979739431168793,153429_fnca,0.28,-0.6094492629134624,0.3313259200834606,-1.104652735237554
291,Reward,0.0,0.45,0.1,0.0864,0.2810662530274183,153429_fnca,0.56,-1.6850119674587896,0.09646536968187423,-2.338571198444343
